,0
164,"['d3_42_environment', 33, 0, 0, 'no', 'openai']"
165,"['d3_42_environment', 116, 0, 0, 'no', 'mistral']"
166,"['d3_42_environment', 116, 0, 0, 'no', 'meta']"
167,"['d3_42_environment', 116, 0, 0, 'no', 'openai']"
168,"['d3_42_environment', 80, 0, 0, 'no', 'openai']"
169,"['d3_42_environment', 80, 0, 0, 'no', 'meta']"
170,"['d3_42_environment', 80, 0, 0, 'no', 'mistral']"
171,"['d3_42_environment', 75, 0, 0, 'no', 'meta']"
172,"['d3_42_environment', 75, 0, 0, 'no', 'openai']"
173,"['d3_42_environment', 75, 0, 0, 'no', 'mistral']"
174,"['d3_42_environment', 21, 0, 0, 'no', 'openai']"
175,"['d3_42_environment', 21, 0, 0, 'no', 'mistral']"
176,"['d3_42_environment', 21, 0, 0, 'no', 'meta']"
177,"['d3_42_environment', 90, 0, 0, 'no', 'meta']"
178,"['d3_42_environment', 90, 0, 0, 'no', 'openai']"
179,"['d3_42_environment', 90, 0, 0, 'no', 'mistral']"
180,"['d3_42_environment', 20, 0, 0, 'no', 'mistral']"
181,"['d3_42_environment', 20, 0, 0, 'no', 'meta']"
182,"['d3_42_environment', 20, 0, 1, 'yes', 'openai']"
183,"['d3_42_environment', 47, 0, 0, 'no', 'openai']"
184,"['d3_42_environment', 47, 0, 0, 'no', 'meta']"
185,"['d3_42_environment', 47, 0, 0, 'no', 'mistral']"
186,"['d3_42_environment', 122, 0, 0, 'no', 'openai']"
187,"['d3_42_environment', 122, 0, 0, 'no', 'meta']"
188,"['d3_42_environment', 122, 0, 0, 'no', 'mistral']"
189,"['d3_42_environment', 79, 0, 0, 'no', 'openai']"
190,"['d3_42_environment', 79, 0, 0, 'no', 'mistral']"
191,"['d3_42_environment', 79, 0, 0, 'no', 'meta']"
192,"['d3_42_environment', 69, 0, 1, 'yes', 'mistral']"
193,"['d3_42_environment', 69, 0, 1, 'yes', 'meta']"
194,"['d3_42_environment', 69, 0, 1, 'yes', 'openai']"
195,"['d3_42_environment', 84, 0, 0, 'no', 'meta']"
196,"['d3_42_environment', 84, 0, 0, 'no', 'openai']"
197,"['d3_42_environment', 84, 0, 0, 'no', 'mistral']"
198,"['d3_42_environment', 104, 0, 0, 'no', 'meta']"
199,"['d3_42_environment', 104, 0, 0, 'no', 'openai']"
200,"['d3_42_environment', 104, 0, 1, 'yes', 'mistral']"
201,"['d3_42_environment', 96, 0, 1, 'yes', 'openai']"
202,"['d3_42_environment', 96, 0, 1, 'yes', 'meta']"
203,"['d3_42_environment', 96, 0, 1, 'yes', 'mistral']"
204,"['d3_42_environment', 28, 0, 0, 'no', 'mistral']"
205,"['d3_42_environment', 28, 0, 0, 'no', 'meta']"
206,"['d3_42_environment', 28, 0, 0, 'no', 'openai']"
207,"['d3_42_environment', 3, 1, 0, 'no', 'mistral']"
208,"['d3_42_environment', 3, 1, 1, 'yes', 'meta']"
209,"['d3_42_environment', 3, 1, 1, 'yes', 'openai']"
210,"['d3_42_environment', 39, 0, 0, 'no', 'openai']"
211,"['d3_42_environment', 39, 0, 1, 'yes', 'meta']"
212,"['d3_42_environment', 39, 0, 1, 'yes', 'mistral']"
213,"['d3_42_environment', 33, 0, 0, 'no', 'openai']"
214,"['d3_42_environment', 33, 0, 0, 'no', 'meta']"
215,"['d3_42_environment', 33, 0, 0, 'no', 'mistral']"
216,"['d3_42_environment', 26, 0, 0, 'no', 'openai']"
217,"['d3_42_environment', 26, 0, 0, 'no', 'meta']"
218,"['d3_42_environment', 26, 0, 0, 'no', 'mistral']"
219,"['d3_42_environment', 116, 0, 0, 'no', 'mistral']"
220,"['d3_42_environment', 116, 0, 0, 'no', 'meta']"
221,"['d3_42_environment', 116, 0, 0, 'no', 'openai']"
222,"['d3_42_environment', 108, 0, 0, 'no', 'openai']"
223,"['d3_42_environment', 108, 0, 0, 'no', 'meta']"
224,"['d3_42_environment', 108, 0, 0, 'no', 'mistral']"
225,"['d3_42_environment', 39, 0, 0, 'no', 'openai']"
226,"['d3_42_environment', 39, 0, 1, 'yes', 'meta']"
227,"['d3_42_environment', 39, 0, 1, 'yes', 'mistral']"
228,"['d3_42_environment', 81, 0, 1, 'yes', 'openai']"
229,"['d3_42_environment', 81, 0, 1, 'yes', 'meta']"
230,"['d3_42_environment', 81, 0, 1, 'yes', 'mistral']"
231,"['d3_42_environment', 49, 0, 0, 'no', 'mistral']"
232,"['d3_42_environment', 49, 0, 0, 'no', 'meta']"
233,"['d3_42_environment', 49, 0, 0, 'no', 'openai']"
234,"['d3_42_environment', 113, 0, 0, 'no', 'openai']"
235,"['d3_42_environment', 113, 0, 0, 'no', 'meta']"
236,"['d3_42_environment', 113, 0, 0, 'no', 'mistral']"
237,"['d3_42_environment', 56, 0, 0, 'no', 'openai']"
238,"['d3_42_environment', 56, 0, 0, 'no', 'meta']"
239,"['d3_42_environment', 56, 0, 0, 'no', 'mistral']"
240,"['d3_42_environment', 32, 0, 1, 'yes', 'openai']"
241,"['d3_42_environment', 32, 0, 1, 'yes', 'mistral']"
242,"['d3_42_environment', 32, 0, 1, 'yes', 'meta']"
243,"['d3_42_environment', 30, 0, 0, 'no', 'meta']"
244,"['d3_42_environment', 30, 0, 1, 'yes', 'openai']"
245,"['d3_42_environment', 30, 0, 0, 'no', 'mistral']"
246,"['d3_42_environment', 69, 0, 1, 'yes', 'openai']"
247,"['d3_42_environment', 69, 0, 1, 'yes', 'meta']"
248,"['d3_42_environment', 69, 0, 1, 'yes', 'mistral']"
249,"['d3_42_environment', 32, 0, 1, 'yes', 'meta']"
250,"['d3_42_environment', 32, 0, 1, 'yes', 'openai']"
251,"['d3_42_environment', 32, 0, 1, 'yes', 'mistral']"
252,"['d3_42_environment', 72, 0, 0, 'no', 'mistral']"
253,"['d3_42_environment', 72, 0, 1, 'yes', 'meta']"
254,"['d3_42_environment', 72, 0, 1, 'yes', 'openai']"
255,"['d3_42_environment', 111, 0, 1, 'yes', 'openai']"
256,"['d3_42_environment', 111, 0, 0, 'no', 'meta']"
257,"['d3_42_environment', 111, 0, 1, 'yes', 'mistral']"
258,"['d3_42_environment', 49, 0, 0, 'no', 'mistral']"
259,"['d3_42_environment', 49, 0, 0, 'no', 'meta']"
260,"['d3_42_environment', 49, 0, 0, 'no', 'openai']"
261,"['d3_42_environment', 27, 0, 1, 'yes', 'openai']"
262,"['d3_42_environment', 27, 0, 0, 'no', 'meta']"
263,"['d3_42_environment', 27, 0, 1, 'yes', 'mistral']"
264,"['d3_42_environment', 123, 0, 0, 'no', 'openai']"
265,"['d3_42_environment', 123, 0, 0, 'no', 'mistral']"
266,"['d3_42_environment', 123, 0, 0, 'no', 'meta']"
267,"['d3_42_environment', 63, 0, 0, 'no', 'mistral']"
268,"['d3_42_environment', 63, 0, 0, 'no', 'meta']"
269,"['d3_42_environment', 63, 0, 0, 'no', 'openai']"
270,"['d3_42_environment', 11, 0, 1, 'yes', 'meta']"
271,"['d3_42_environment', 11, 0, 1, 'yes', 'openai']"
272,"['d3_42_environment', 11, 0, 1, 'yes', 'mistral']"
273,"['d3_42_environment', 5, 0, 0, 'no', 'mistral']"
274,"['d3_42_environment', 5, 0, 0, 'no', 'meta']"
275,"['d3_42_environment', 5, 0, 0, 'no', 'openai']"
276,"['d3_42_environment', 13, 0, 0, 'no', 'openai']"
277,"['d3_42_environment', 13, 0, 0, 'no', 'meta']"
278,"['d3_42_environment', 13, 0, 0, 'no', 'mistral']"
279,"['d3_42_environment', 77, 0, 0, 'no', 'openai']"
280,"['d3_42_environment', 77, 0, 0, 'no', 'meta']"
281,"['d3_42_environment', 77, 0, 0, 'no', 'mistral']"
282,"['d3_42_environment', 98, 0, 0, 'no', 'openai']"
283,"['d3_42_environment', 98, 0, 0, 'no', 'mistral']"
284,"['d3_42_environment', 98, 0, 0, 'no', 'meta']"
285,"['d3_42_environment', 52, 0, 1, 'yes', 'meta']"
286,"['d3_42_environment', 52, 0, 1, 'yes', 'openai']"
287,"['d3_42_environment', 52, 0, 1, 'yes', 'mistral']"
288,"['d3_42_environment', 7, 0, 1, 'yes', 'meta']"
289,"['d3_42_environment', 7, 0, 1, 'yes', 'openai']"
290,"['d3_42_environment', 7, 0, 1, 'yes', 'mistral']"
291,"['d3_42_environment', 47, 0, 0, 'no', 'mistral']"
292,"['d3_42_environment', 47, 0, 0, 'no', 'meta']"
293,"['d3_42_environment', 47, 0, 0, 'no', 'openai']"
294,"['d3_42_environment', 123, 0, 0, 'no', 'openai']"
295,"['d3_42_environment', 123, 0, 0, 'no', 'meta']"
296,"['d3_42_environment', 123, 0, 0, 'no', 'mistral']"
297,"['d3_42_environment', 65, 0, 0, 'no', 'meta']"
298,"['d3_42_environment', 65, 0, 0, 'no', 'openai']"
299,"['d3_42_environment', 65, 0, 0, 'no', 'mistral']"
300,"['d3_42_environment', 120, 0, 0, 'no', 'mistral']"
301,"['d3_42_environment', 120, 0, 0, 'no', 'meta']"
302,"['d3_42_environment', 120, 0, 0, 'no', 'openai']"
303,"['d3_42_environment', 106, 0, 0, 'no', 'mistral']"
304,"['d3_42_environment', 106, 0, 0, 'no', 'meta']"
305,"['d3_42_environment', 106, 0, 1, 'yes', 'openai']"
