,0
164,"['d3_30_news', 1542, 0, 0, 'no', 'mistral']"
165,"['d3_30_news', 5411, 0, 1, 'yes', 'openai']"
166,"['d3_30_news', 5411, 0, 1, 'yes', 'mistral']"
167,"['d3_30_news', 5411, 0, 1, 'yes', 'meta']"
168,"['d3_30_news', 3744, 0, 0, 'no', 'openai']"
169,"['d3_30_news', 3744, 0, 0, 'no', 'meta']"
170,"['d3_30_news', 3744, 0, 1, 'yes', 'mistral']"
171,"['d3_30_news', 3519, 0, 1, 'yes', 'openai']"
172,"['d3_30_news', 3519, 0, 1, 'yes', 'meta']"
173,"['d3_30_news', 3519, 0, 1, 'yes', 'mistral']"
174,"['d3_30_news', 988, 1, 1, 'yes', 'mistral']"
175,"['d3_30_news', 988, 1, 0, 'no', 'meta']"
176,"['d3_30_news', 988, 1, 1, 'yes', 'openai']"
177,"['d3_30_news', 4212, 0, 0, 'no', 'mistral']"
178,"['d3_30_news', 4212, 0, 0, 'no', 'meta']"
179,"['d3_30_news', 4212, 0, 0, 'no', 'openai']"
180,"['d3_30_news', 944, 1, 0, 'no', 'openai']"
181,"['d3_30_news', 944, 1, 1, 'yes', 'mistral']"
182,"['d3_30_news', 944, 1, 0, 'no', 'meta']"
183,"['d3_30_news', 2192, 0, 0, 'no', 'meta']"
184,"['d3_30_news', 2192, 0, 0, 'no', 'openai']"
185,"['d3_30_news', 2192, 0, 1, 'yes', 'mistral']"
186,"['d3_30_news', 5717, 0, 0, 'no', 'openai']"
187,"['d3_30_news', 5717, 0, 0, 'no', 'mistral']"
188,"['d3_30_news', 5717, 0, 0, 'no', 'meta']"
189,"['d3_30_news', 3697, 0, 0, 'no', 'openai']"
190,"['d3_30_news', 3697, 0, 1, 'yes', 'mistral']"
191,"['d3_30_news', 3697, 0, 0, 'no', 'meta']"
192,"['d3_30_news', 3218, 0, 1, 'yes', 'openai']"
193,"['d3_30_news', 3218, 0, 0, 'no', 'meta']"
194,"['d3_30_news', 3218, 0, 1, 'yes', 'mistral']"
195,"['d3_30_news', 3955, 0, 0, 'no', 'openai']"
196,"['d3_30_news', 3955, 0, 0, 'no', 'meta']"
197,"['d3_30_news', 3955, 0, 0, 'no', 'mistral']"
198,"['d3_30_news', 4869, 0, 1, 'yes', 'openai']"
199,"['d3_30_news', 4869, 0, 1, 'yes', 'mistral']"
200,"['d3_30_news', 4869, 0, 0, 'no', 'meta']"
201,"['d3_30_news', 4483, 0, 0, 'no', 'openai']"
202,"['d3_30_news', 4483, 0, 0, 'no', 'mistral']"
203,"['d3_30_news', 4483, 0, 0, 'no', 'meta']"
204,"['d3_30_news', 1323, 1, 0, 'no', 'mistral']"
205,"['d3_30_news', 1323, 1, 0, 'no', 'meta']"
206,"['d3_30_news', 1323, 1, 0, 'no', 'openai']"
207,"['d3_30_news', 185, 1, 1, 'yes', 'openai']"
208,"['d3_30_news', 185, 1, 0, 'no', 'meta']"
209,"['d3_30_news', 185, 1, 1, 'yes', 'mistral']"
210,"['d3_30_news', 1822, 0, 0, 'no', 'mistral']"
211,"['d3_30_news', 1822, 0, 0, 'no', 'meta']"
212,"['d3_30_news', 1822, 0, 0, 'no', 'openai']"
213,"['d3_30_news', 1547, 0, 0, 'no', 'meta']"
214,"['d3_30_news', 1547, 0, 0, 'no', 'openai']"
215,"['d3_30_news', 1547, 0, 0, 'no', 'mistral']"
216,"['d3_30_news', 1219, 1, 1, 'yes', 'openai']"
217,"['d3_30_news', 1219, 1, 1, 'yes', 'meta']"
218,"['d3_30_news', 1219, 1, 1, 'yes', 'mistral']"
219,"['d3_30_news', 5448, 0, 1, 'yes', 'mistral']"
220,"['d3_30_news', 5448, 0, 0, 'no', 'meta']"
221,"['d3_30_news', 5448, 0, 0, 'no', 'openai']"
222,"['d3_30_news', 5063, 0, 1, 'yes', 'mistral']"
223,"['d3_30_news', 5063, 0, 0, 'no', 'meta']"
224,"['d3_30_news', 5063, 0, 1, 'yes', 'openai']"
225,"['d3_30_news', 1818, 0, 0, 'no', 'mistral']"
226,"['d3_30_news', 1818, 0, 0, 'no', 'meta']"
227,"['d3_30_news', 1818, 0, 0, 'no', 'openai']"
228,"['d3_30_news', 3787, 0, 1, 'yes', 'openai']"
229,"['d3_30_news', 3787, 0, 0, 'no', 'meta']"
230,"['d3_30_news', 3787, 0, 0, 'no', 'mistral']"
231,"['d3_30_news', 2285, 0, 1, 'yes', 'openai']"
232,"['d3_30_news', 2285, 0, 0, 'no', 'meta']"
233,"['d3_30_news', 2285, 0, 1, 'yes', 'mistral']"
234,"['d3_30_news', 5284, 0, 0, 'no', 'openai']"
235,"['d3_30_news', 5284, 0, 0, 'no', 'meta']"
236,"['d3_30_news', 5284, 0, 1, 'yes', 'mistral']"
237,"['d3_30_news', 2651, 0, 0, 'no', 'mistral']"
238,"['d3_30_news', 2651, 0, 0, 'no', 'meta']"
239,"['d3_30_news', 2651, 0, 1, 'yes', 'openai']"
240,"['d3_30_news', 1530, 0, 1, 'yes', 'mistral']"
241,"['d3_30_news', 1530, 0, 0, 'no', 'meta']"
242,"['d3_30_news', 1530, 0, 1, 'yes', 'openai']"
243,"['d3_30_news', 1425, 1, 1, 'yes', 'meta']"
244,"['d3_30_news', 1425, 1, 1, 'yes', 'openai']"
245,"['d3_30_news', 1425, 1, 1, 'yes', 'mistral']"
246,"['d3_30_news', 3243, 0, 0, 'no', 'meta']"
247,"['d3_30_news', 3243, 0, 1, 'yes', 'openai']"
248,"['d3_30_news', 3243, 0, 1, 'yes', 'mistral']"
249,"['d3_30_news', 1518, 0, 1, 'yes', 'mistral']"
250,"['d3_30_news', 1518, 0, 1, 'yes', 'meta']"
251,"['d3_30_news', 1518, 0, 1, 'yes', 'openai']"
252,"['d3_30_news', 3377, 0, 1, 'yes', 'mistral']"
253,"['d3_30_news', 3377, 0, 0, 'no', 'meta']"
254,"['d3_30_news', 3377, 0, 1, 'yes', 'openai']"
255,"['d3_30_news', 5187, 0, 0, 'no', 'openai']"
256,"['d3_30_news', 5187, 0, 0, 'no', 'meta']"
257,"['d3_30_news', 5187, 0, 0, 'no', 'mistral']"
258,"['d3_30_news', 2307, 0, 1, 'yes', 'mistral']"
259,"['d3_30_news', 2307, 0, 0, 'no', 'meta']"
260,"['d3_30_news', 2307, 0, 0, 'no', 'openai']"
261,"['d3_30_news', 1267, 1, 1, 'yes', 'openai']"
262,"['d3_30_news', 1267, 1, 0, 'no', 'meta']"
263,"['d3_30_news', 1267, 1, 1, 'yes', 'mistral']"
264,"['d3_30_news', 5763, 0, 1, 'yes', 'openai']"
265,"['d3_30_news', 5763, 0, 1, 'yes', 'mistral']"
266,"['d3_30_news', 5763, 0, 0, 'no', 'meta']"
267,"['d3_30_news', 2944, 0, 0, 'no', 'meta']"
268,"['d3_30_news', 2944, 0, 1, 'yes', 'openai']"
269,"['d3_30_news', 2944, 0, 1, 'yes', 'mistral']"
270,"['d3_30_news', 525, 1, 0, 'no', 'meta']"
271,"['d3_30_news', 525, 1, 0, 'no', 'openai']"
272,"['d3_30_news', 525, 1, 1, 'yes', 'mistral']"
273,"['d3_30_news', 272, 1, 1, 'yes', 'mistral']"
274,"['d3_30_news', 272, 1, 1, 'yes', 'meta']"
275,"['d3_30_news', 272, 1, 1, 'yes', 'openai']"
276,"['d3_30_news', 633, 1, 1, 'yes', 'mistral']"
277,"['d3_30_news', 633, 1, 1, 'yes', 'meta']"
278,"['d3_30_news', 633, 1, 1, 'yes', 'openai']"
279,"['d3_30_news', 3625, 0, 0, 'no', 'mistral']"
280,"['d3_30_news', 3625, 0, 0, 'no', 'meta']"
281,"['d3_30_news', 3625, 0, 0, 'no', 'openai']"
282,"['d3_30_news', 4576, 0, 0, 'no', 'mistral']"
283,"['d3_30_news', 4576, 0, 0, 'no', 'meta']"
284,"['d3_30_news', 4576, 0, 0, 'no', 'openai']"
285,"['d3_30_news', 2439, 0, 0, 'no', 'openai']"
286,"['d3_30_news', 2439, 0, 0, 'no', 'mistral']"
287,"['d3_30_news', 2439, 0, 0, 'no', 'meta']"
288,"['d3_30_news', 367, 1, 1, 'yes', 'openai']"
289,"['d3_30_news', 367, 1, 1, 'yes', 'meta']"
290,"['d3_30_news', 367, 1, 1, 'yes', 'mistral']"
291,"['d3_30_news', 2204, 0, 0, 'no', 'openai']"
292,"['d3_30_news', 2204, 0, 0, 'no', 'meta']"
293,"['d3_30_news', 2204, 0, 0, 'no', 'mistral']"
294,"['d3_30_news', 5755, 0, 0, 'no', 'openai']"
295,"['d3_30_news', 5755, 0, 0, 'no', 'mistral']"
296,"['d3_30_news', 5755, 0, 0, 'no', 'meta']"
297,"['d3_30_news', 3057, 0, 1, 'yes', 'openai']"
298,"['d3_30_news', 3057, 0, 1, 'yes', 'mistral']"
299,"['d3_30_news', 3057, 0, 0, 'no', 'meta']"
300,"['d3_30_news', 5610, 0, 0, 'no', 'mistral']"
301,"['d3_30_news', 5610, 0, 0, 'no', 'meta']"
302,"['d3_30_news', 5610, 0, 0, 'no', 'openai']"
303,"['d3_30_news', 4973, 0, 1, 'yes', 'mistral']"
304,"['d3_30_news', 4973, 0, 1, 'yes', 'meta']"
305,"['d3_30_news', 4973, 0, 1, 'yes', 'openai']"
