,0
156,"['d3_2_subjective', 280, 1, 1, 'yes', 'mistral']"
157,"['d3_2_subjective', 280, 1, 1, 'yes', 'meta']"
158,"['d3_2_subjective', 280, 1, 1, 'yes', 'openai']"
159,"['d3_2_subjective', 158, 1, 1, 'yes', 'mistral']"
160,"['d3_2_subjective', 158, 1, 1, 'yes', 'meta']"
161,"['d3_2_subjective', 158, 1, 1, 'yes', 'openai']"
162,"['d3_2_subjective', 202, 1, 1, 'yes', 'openai']"
163,"['d3_2_subjective', 202, 1, 1, 'yes', 'mistral']"
164,"['d3_2_subjective', 202, 1, 1, 'yes', 'meta']"
165,"['d3_2_subjective', 709, 0, 1, 'yes', 'openai']"
166,"['d3_2_subjective', 709, 0, 1, 'yes', 'meta']"
167,"['d3_2_subjective', 709, 0, 1, 'yes', 'mistral']"
168,"['d3_2_subjective', 490, 0, 1, 'yes', 'openai']"
169,"['d3_2_subjective', 490, 0, 1, 'yes', 'mistral']"
170,"['d3_2_subjective', 490, 0, 1, 'yes', 'meta']"
171,"['d3_2_subjective', 461, 0, 1, 'yes', 'mistral']"
172,"['d3_2_subjective', 461, 0, 0, 'no', 'meta']"
173,"['d3_2_subjective', 461, 0, 1, 'yes', 'openai']"
174,"['d3_2_subjective', 129, 1, 1, 'yes', 'mistral']"
175,"['d3_2_subjective', 129, 1, 1, 'yes', 'meta']"
176,"['d3_2_subjective', 129, 1, 1, 'yes', 'openai']"
177,"['d3_2_subjective', 551, 0, 1, 'yes', 'openai']"
178,"['d3_2_subjective', 551, 0, 1, 'yes', 'mistral']"
179,"['d3_2_subjective', 551, 0, 1, 'yes', 'meta']"
180,"['d3_2_subjective', 123, 1, 1, 'yes', 'mistral']"
181,"['d3_2_subjective', 123, 1, 0, 'no', 'meta']"
182,"['d3_2_subjective', 123, 1, 1, 'yes', 'openai']"
183,"['d3_2_subjective', 287, 1, 1, 'yes', 'openai']"
184,"['d3_2_subjective', 287, 1, 1, 'yes', 'meta']"
185,"['d3_2_subjective', 287, 1, 1, 'yes', 'mistral']"
186,"['d3_2_subjective', 749, 0, 1, 'yes', 'openai']"
187,"['d3_2_subjective', 749, 0, 0, 'no', 'meta']"
188,"['d3_2_subjective', 749, 0, 1, 'yes', 'mistral']"
189,"['d3_2_subjective', 484, 0, 1, 'yes', 'meta']"
190,"['d3_2_subjective', 484, 0, 1, 'yes', 'openai']"
191,"['d3_2_subjective', 484, 0, 1, 'yes', 'mistral']"
192,"['d3_2_subjective', 421, 0, 1, 'yes', 'openai']"
193,"['d3_2_subjective', 421, 0, 1, 'yes', 'mistral']"
194,"['d3_2_subjective', 421, 0, 0, 'no', 'meta']"
195,"['d3_2_subjective', 518, 0, 0, 'no', 'meta']"
196,"['d3_2_subjective', 518, 0, 1, 'yes', 'openai']"
197,"['d3_2_subjective', 518, 0, 0, 'no', 'mistral']"
198,"['d3_2_subjective', 638, 0, 1, 'yes', 'openai']"
199,"['d3_2_subjective', 638, 0, 1, 'yes', 'meta']"
200,"['d3_2_subjective', 638, 0, 1, 'yes', 'mistral']"
201,"['d3_2_subjective', 587, 0, 1, 'yes', 'openai']"
202,"['d3_2_subjective', 587, 0, 1, 'yes', 'mistral']"
203,"['d3_2_subjective', 587, 0, 0, 'no', 'meta']"
204,"['d3_2_subjective', 173, 1, 1, 'yes', 'mistral']"
205,"['d3_2_subjective', 173, 1, 1, 'yes', 'meta']"
206,"['d3_2_subjective', 173, 1, 1, 'yes', 'openai']"
207,"['d3_2_subjective', 24, 1, 1, 'yes', 'mistral']"
208,"['d3_2_subjective', 24, 1, 1, 'yes', 'meta']"
209,"['d3_2_subjective', 24, 1, 1, 'yes', 'openai']"
210,"['d3_2_subjective', 238, 1, 1, 'yes', 'meta']"
211,"['d3_2_subjective', 238, 1, 1, 'yes', 'openai']"
212,"['d3_2_subjective', 238, 1, 1, 'yes', 'mistral']"
213,"['d3_2_subjective', 202, 1, 1, 'yes', 'openai']"
214,"['d3_2_subjective', 202, 1, 1, 'yes', 'meta']"
215,"['d3_2_subjective', 202, 1, 1, 'yes', 'mistral']"
216,"['d3_2_subjective', 159, 1, 1, 'yes', 'meta']"
217,"['d3_2_subjective', 159, 1, 1, 'yes', 'openai']"
218,"['d3_2_subjective', 159, 1, 1, 'yes', 'mistral']"
219,"['d3_2_subjective', 713, 0, 1, 'yes', 'openai']"
220,"['d3_2_subjective', 713, 0, 0, 'no', 'meta']"
221,"['d3_2_subjective', 713, 0, 0, 'no', 'mistral']"
222,"['d3_2_subjective', 663, 0, 1, 'yes', 'mistral']"
223,"['d3_2_subjective', 663, 0, 0, 'no', 'meta']"
224,"['d3_2_subjective', 663, 0, 1, 'yes', 'openai']"
225,"['d3_2_subjective', 238, 1, 1, 'yes', 'mistral']"
226,"['d3_2_subjective', 238, 1, 1, 'yes', 'meta']"
227,"['d3_2_subjective', 238, 1, 1, 'yes', 'openai']"
228,"['d3_2_subjective', 496, 0, 1, 'yes', 'openai']"
229,"['d3_2_subjective', 496, 0, 0, 'no', 'meta']"
230,"['d3_2_subjective', 496, 0, 1, 'yes', 'mistral']"
231,"['d3_2_subjective', 299, 1, 1, 'yes', 'mistral']"
232,"['d3_2_subjective', 299, 1, 1, 'yes', 'meta']"
233,"['d3_2_subjective', 299, 1, 1, 'yes', 'openai']"
234,"['d3_2_subjective', 692, 0, 0, 'no', 'mistral']"
235,"['d3_2_subjective', 692, 0, 0, 'no', 'meta']"
236,"['d3_2_subjective', 692, 0, 1, 'yes', 'openai']"
237,"['d3_2_subjective', 347, 1, 1, 'yes', 'openai']"
238,"['d3_2_subjective', 347, 1, 1, 'yes', 'meta']"
239,"['d3_2_subjective', 347, 1, 1, 'yes', 'mistral']"
240,"['d3_2_subjective', 200, 1, 1, 'yes', 'openai']"
241,"['d3_2_subjective', 200, 1, 1, 'yes', 'meta']"
242,"['d3_2_subjective', 200, 1, 1, 'yes', 'mistral']"
243,"['d3_2_subjective', 186, 1, 1, 'yes', 'meta']"
244,"['d3_2_subjective', 186, 1, 1, 'yes', 'openai']"
245,"['d3_2_subjective', 186, 1, 1, 'yes', 'mistral']"
246,"['d3_2_subjective', 424, 0, 1, 'yes', 'openai']"
247,"['d3_2_subjective', 424, 0, 1, 'yes', 'mistral']"
248,"['d3_2_subjective', 424, 0, 0, 'no', 'meta']"
249,"['d3_2_subjective', 198, 1, 1, 'yes', 'meta']"
250,"['d3_2_subjective', 198, 1, 1, 'yes', 'openai']"
251,"['d3_2_subjective', 198, 1, 1, 'yes', 'mistral']"
252,"['d3_2_subjective', 442, 0, 1, 'yes', 'openai']"
253,"['d3_2_subjective', 442, 0, 0, 'no', 'meta']"
254,"['d3_2_subjective', 442, 0, 0, 'no', 'mistral']"
255,"['d3_2_subjective', 679, 0, 1, 'yes', 'mistral']"
256,"['d3_2_subjective', 679, 0, 0, 'no', 'meta']"
257,"['d3_2_subjective', 679, 0, 1, 'yes', 'openai']"
258,"['d3_2_subjective', 302, 1, 1, 'yes', 'openai']"
259,"['d3_2_subjective', 302, 1, 1, 'yes', 'meta']"
260,"['d3_2_subjective', 302, 1, 1, 'yes', 'mistral']"
261,"['d3_2_subjective', 166, 1, 1, 'yes', 'meta']"
262,"['d3_2_subjective', 166, 1, 1, 'yes', 'openai']"
263,"['d3_2_subjective', 166, 1, 1, 'yes', 'mistral']"
264,"['d3_2_subjective', 755, 0, 0, 'no', 'mistral']"
265,"['d3_2_subjective', 755, 0, 1, 'yes', 'meta']"
266,"['d3_2_subjective', 755, 0, 1, 'yes', 'openai']"
267,"['d3_2_subjective', 385, 0, 1, 'yes', 'openai']"
268,"['d3_2_subjective', 385, 0, 0, 'no', 'meta']"
269,"['d3_2_subjective', 385, 0, 1, 'yes', 'mistral']"
270,"['d3_2_subjective', 68, 1, 1, 'yes', 'openai']"
271,"['d3_2_subjective', 68, 1, 1, 'yes', 'mistral']"
272,"['d3_2_subjective', 68, 1, 1, 'yes', 'meta']"
273,"['d3_2_subjective', 35, 1, 1, 'yes', 'openai']"
274,"['d3_2_subjective', 35, 1, 1, 'yes', 'mistral']"
275,"['d3_2_subjective', 35, 1, 1, 'yes', 'meta']"
276,"['d3_2_subjective', 83, 1, 1, 'yes', 'mistral']"
277,"['d3_2_subjective', 83, 1, 1, 'yes', 'meta']"
278,"['d3_2_subjective', 83, 1, 1, 'yes', 'openai']"
279,"['d3_2_subjective', 474, 0, 1, 'yes', 'openai']"
280,"['d3_2_subjective', 474, 0, 0, 'no', 'meta']"
281,"['d3_2_subjective', 474, 0, 1, 'yes', 'mistral']"
282,"['d3_2_subjective', 599, 0, 1, 'yes', 'mistral']"
283,"['d3_2_subjective', 599, 0, 1, 'yes', 'meta']"
284,"['d3_2_subjective', 599, 0, 1, 'yes', 'openai']"
285,"['d3_2_subjective', 319, 1, 1, 'yes', 'mistral']"
286,"['d3_2_subjective', 319, 1, 1, 'yes', 'meta']"
287,"['d3_2_subjective', 319, 1, 1, 'yes', 'openai']"
288,"['d3_2_subjective', 48, 1, 1, 'yes', 'mistral']"
289,"['d3_2_subjective', 48, 1, 1, 'yes', 'meta']"
290,"['d3_2_subjective', 48, 1, 1, 'yes', 'openai']"
291,"['d3_2_subjective', 288, 1, 1, 'yes', 'openai']"
292,"['d3_2_subjective', 288, 1, 1, 'yes', 'meta']"
293,"['d3_2_subjective', 288, 1, 1, 'yes', 'mistral']"
294,"['d3_2_subjective', 754, 0, 1, 'yes', 'openai']"
295,"['d3_2_subjective', 754, 0, 0, 'no', 'meta']"
296,"['d3_2_subjective', 754, 0, 0, 'no', 'mistral']"
297,"['d3_2_subjective', 400, 0, 1, 'yes', 'openai']"
298,"['d3_2_subjective', 400, 0, 1, 'yes', 'mistral']"
299,"['d3_2_subjective', 400, 0, 0, 'no', 'meta']"
300,"['d3_2_subjective', 735, 0, 1, 'yes', 'openai']"
301,"['d3_2_subjective', 735, 0, 1, 'yes', 'mistral']"
302,"['d3_2_subjective', 735, 0, 1, 'yes', 'meta']"
303,"['d3_2_subjective', 651, 0, 0, 'no', 'mistral']"
304,"['d3_2_subjective', 651, 0, 0, 'no', 'meta']"
305,"['d3_2_subjective', 651, 0, 1, 'yes', 'openai']"
