,0
164,"['d3_47_math', 2006, 0, 1, 'yes', 'meta']"
165,"['d3_47_math', 7038, 0, 0, 'no', 'openai']"
166,"['d3_47_math', 7038, 0, 0, 'no', 'mistral']"
167,"['d3_47_math', 7038, 0, 0, 'no', 'meta']"
168,"['d3_47_math', 4869, 0, 0, 'no', 'meta']"
169,"['d3_47_math', 4869, 0, 0, 'no', 'openai']"
170,"['d3_47_math', 4869, 0, 0, 'no', 'mistral']"
171,"['d3_47_math', 4577, 0, 0, 'no', 'openai']"
172,"['d3_47_math', 4577, 0, 0, 'no', 'meta']"
173,"['d3_47_math', 4577, 0, 0, 'no', 'mistral']"
174,"['d3_47_math', 1285, 0, 1, 'yes', 'meta']"
175,"['d3_47_math', 1285, 0, 1, 'yes', 'openai']"
176,"['d3_47_math', 1285, 0, 1, 'yes', 'mistral']"
177,"['d3_47_math', 5478, 0, 0, 'no', 'openai']"
178,"['d3_47_math', 5478, 0, 0, 'no', 'meta']"
179,"['d3_47_math', 5478, 0, 0, 'no', 'mistral']"
180,"['d3_47_math', 1227, 0, 0, 'no', 'mistral']"
181,"['d3_47_math', 1227, 0, 0, 'no', 'meta']"
182,"['d3_47_math', 1227, 0, 0, 'no', 'openai']"
183,"['d3_47_math', 2851, 0, 0, 'no', 'openai']"
184,"['d3_47_math', 2851, 0, 0, 'no', 'meta']"
185,"['d3_47_math', 2851, 0, 0, 'no', 'mistral']"
186,"['d3_47_math', 7435, 0, 0, 'no', 'mistral']"
187,"['d3_47_math', 7435, 0, 0, 'no', 'meta']"
188,"['d3_47_math', 7435, 0, 0, 'no', 'openai']"
189,"['d3_47_math', 4808, 0, 0, 'no', 'openai']"
190,"['d3_47_math', 4808, 0, 0, 'no', 'meta']"
191,"['d3_47_math', 4808, 0, 0, 'no', 'mistral']"
192,"['d3_47_math', 4184, 0, 0, 'no', 'openai']"
193,"['d3_47_math', 4184, 0, 0, 'no', 'meta']"
194,"['d3_47_math', 4184, 0, 0, 'no', 'mistral']"
195,"['d3_47_math', 5144, 0, 0, 'no', 'mistral']"
196,"['d3_47_math', 5144, 0, 0, 'no', 'meta']"
197,"['d3_47_math', 5144, 0, 0, 'no', 'openai']"
198,"['d3_47_math', 6333, 0, 0, 'no', 'mistral']"
199,"['d3_47_math', 6333, 0, 0, 'no', 'meta']"
200,"['d3_47_math', 6333, 0, 0, 'no', 'openai']"
201,"['d3_47_math', 5830, 0, 0, 'no', 'openai']"
202,"['d3_47_math', 5830, 0, 0, 'no', 'meta']"
203,"['d3_47_math', 5830, 0, 0, 'no', 'mistral']"
204,"['d3_47_math', 1721, 0, 0, 'no', 'mistral']"
205,"['d3_47_math', 1721, 0, 0, 'no', 'meta']"
206,"['d3_47_math', 1721, 0, 0, 'no', 'openai']"
207,"['d3_47_math', 241, 1, 1, 'yes', 'openai']"
208,"['d3_47_math', 241, 1, 1, 'yes', 'meta']"
209,"['d3_47_math', 241, 1, 1, 'yes', 'mistral']"
210,"['d3_47_math', 2370, 0, 0, 'no', 'meta']"
211,"['d3_47_math', 2370, 0, 0, 'no', 'openai']"
212,"['d3_47_math', 2370, 0, 0, 'no', 'mistral']"
213,"['d3_47_math', 2011, 0, 0, 'no', 'openai']"
214,"['d3_47_math', 2011, 0, 0, 'no', 'meta']"
215,"['d3_47_math', 2011, 0, 0, 'no', 'mistral']"
216,"['d3_47_math', 1585, 0, 0, 'no', 'openai']"
217,"['d3_47_math', 1585, 0, 0, 'no', 'meta']"
218,"['d3_47_math', 1585, 0, 1, 'yes', 'mistral']"
219,"['d3_47_math', 7085, 0, 1, 'yes', 'openai']"
220,"['d3_47_math', 7085, 0, 1, 'yes', 'mistral']"
221,"['d3_47_math', 7085, 0, 0, 'no', 'meta']"
222,"['d3_47_math', 6585, 0, 1, 'yes', 'openai']"
223,"['d3_47_math', 6585, 0, 1, 'yes', 'meta']"
224,"['d3_47_math', 6585, 0, 1, 'yes', 'mistral']"
225,"['d3_47_math', 2364, 0, 0, 'no', 'openai']"
226,"['d3_47_math', 2364, 0, 0, 'no', 'meta']"
227,"['d3_47_math', 2364, 0, 0, 'no', 'mistral']"
228,"['d3_47_math', 4924, 0, 0, 'no', 'mistral']"
229,"['d3_47_math', 4924, 0, 0, 'no', 'meta']"
230,"['d3_47_math', 4924, 0, 0, 'no', 'openai']"
231,"['d3_47_math', 2972, 0, 0, 'no', 'openai']"
232,"['d3_47_math', 2972, 0, 0, 'no', 'meta']"
233,"['d3_47_math', 2972, 0, 0, 'no', 'mistral']"
234,"['d3_47_math', 6871, 0, 0, 'no', 'mistral']"
235,"['d3_47_math', 6871, 0, 0, 'no', 'meta']"
236,"['d3_47_math', 6871, 0, 0, 'no', 'openai']"
237,"['d3_47_math', 3447, 0, 1, 'yes', 'openai']"
238,"['d3_47_math', 3447, 0, 1, 'yes', 'mistral']"
239,"['d3_47_math', 3447, 0, 1, 'yes', 'meta']"
240,"['d3_47_math', 1990, 0, 0, 'no', 'meta']"
241,"['d3_47_math', 1990, 0, 0, 'no', 'openai']"
242,"['d3_47_math', 1990, 0, 0, 'no', 'mistral']"
243,"['d3_47_math', 1853, 0, 0, 'no', 'mistral']"
244,"['d3_47_math', 1853, 0, 0, 'no', 'meta']"
245,"['d3_47_math', 1853, 0, 0, 'no', 'openai']"
246,"['d3_47_math', 4218, 0, 1, 'yes', 'mistral']"
247,"['d3_47_math', 4218, 0, 1, 'yes', 'meta']"
248,"['d3_47_math', 4218, 0, 1, 'yes', 'openai']"
249,"['d3_47_math', 1974, 0, 0, 'no', 'openai']"
250,"['d3_47_math', 1974, 0, 0, 'no', 'meta']"
251,"['d3_47_math', 1974, 0, 0, 'no', 'mistral']"
252,"['d3_47_math', 4392, 0, 0, 'no', 'meta']"
253,"['d3_47_math', 4392, 0, 0, 'no', 'openai']"
254,"['d3_47_math', 4392, 0, 0, 'no', 'mistral']"
255,"['d3_47_math', 6746, 0, 0, 'no', 'mistral']"
256,"['d3_47_math', 6746, 0, 0, 'no', 'meta']"
257,"['d3_47_math', 6746, 0, 0, 'no', 'openai']"
258,"['d3_47_math', 3001, 0, 0, 'no', 'mistral']"
259,"['d3_47_math', 3001, 0, 0, 'no', 'meta']"
260,"['d3_47_math', 3001, 0, 0, 'no', 'openai']"
261,"['d3_47_math', 1647, 0, 1, 'yes', 'mistral']"
262,"['d3_47_math', 1647, 0, 0, 'no', 'meta']"
263,"['d3_47_math', 1647, 0, 0, 'no', 'openai']"
264,"['d3_47_math', 7495, 0, 0, 'no', 'openai']"
265,"['d3_47_math', 7495, 0, 0, 'no', 'mistral']"
266,"['d3_47_math', 7495, 0, 0, 'no', 'meta']"
267,"['d3_47_math', 3828, 0, 0, 'no', 'mistral']"
268,"['d3_47_math', 3828, 0, 0, 'no', 'meta']"
269,"['d3_47_math', 3828, 0, 0, 'no', 'openai']"
270,"['d3_47_math', 683, 1, 0, 'no', 'openai']"
271,"['d3_47_math', 683, 1, 0, 'no', 'meta']"
272,"['d3_47_math', 683, 1, 0, 'no', 'mistral']"
273,"['d3_47_math', 354, 1, 1, 'yes', 'openai']"
274,"['d3_47_math', 354, 1, 1, 'yes', 'meta']"
275,"['d3_47_math', 354, 1, 1, 'yes', 'mistral']"
276,"['d3_47_math', 823, 0, 0, 'no', 'meta']"
277,"['d3_47_math', 823, 0, 0, 'no', 'openai']"
278,"['d3_47_math', 823, 0, 0, 'no', 'mistral']"
279,"['d3_47_math', 4714, 0, 0, 'no', 'openai']"
280,"['d3_47_math', 4714, 0, 0, 'no', 'mistral']"
281,"['d3_47_math', 4714, 0, 0, 'no', 'meta']"
282,"['d3_47_math', 5951, 0, 0, 'no', 'openai']"
283,"['d3_47_math', 5951, 0, 0, 'no', 'meta']"
284,"['d3_47_math', 5951, 0, 0, 'no', 'mistral']"
285,"['d3_47_math', 3172, 0, 0, 'no', 'mistral']"
286,"['d3_47_math', 3172, 0, 0, 'no', 'meta']"
287,"['d3_47_math', 3172, 0, 0, 'no', 'openai']"
288,"['d3_47_math', 477, 1, 1, 'yes', 'openai']"
289,"['d3_47_math', 477, 1, 1, 'yes', 'meta']"
290,"['d3_47_math', 477, 1, 1, 'yes', 'mistral']"
291,"['d3_47_math', 2867, 0, 0, 'no', 'mistral']"
292,"['d3_47_math', 2867, 0, 0, 'no', 'meta']"
293,"['d3_47_math', 2867, 0, 0, 'no', 'openai']"
294,"['d3_47_math', 7484, 0, 0, 'no', 'mistral']"
295,"['d3_47_math', 7484, 0, 0, 'no', 'meta']"
296,"['d3_47_math', 7484, 0, 0, 'no', 'openai']"
297,"['d3_47_math', 3975, 0, 0, 'no', 'openai']"
298,"['d3_47_math', 3975, 0, 0, 'no', 'mistral']"
299,"['d3_47_math', 3975, 0, 0, 'no', 'meta']"
300,"['d3_47_math', 7296, 0, 0, 'no', 'mistral']"
301,"['d3_47_math', 7296, 0, 0, 'no', 'meta']"
302,"['d3_47_math', 7296, 0, 0, 'no', 'openai']"
303,"['d3_47_math', 6467, 0, 0, 'no', 'openai']"
304,"['d3_47_math', 6467, 0, 0, 'no', 'meta']"
305,"['d3_47_math', 6467, 0, 0, 'no', 'mistral']"
