,0
160,"['d3_49_computer', 1568, 0, 0, 'no', 'openai']"
161,"['d3_49_computer', 1568, 0, 0, 'no', 'mistral']"
162,"['d3_49_computer', 1998, 0, 0, 'no', 'mistral']"
163,"['d3_49_computer', 1998, 0, 0, 'no', 'meta']"
164,"['d3_49_computer', 1998, 0, 0, 'no', 'openai']"
165,"['d3_49_computer', 7011, 0, 0, 'no', 'mistral']"
166,"['d3_49_computer', 7011, 0, 0, 'no', 'meta']"
167,"['d3_49_computer', 7011, 0, 0, 'no', 'openai']"
168,"['d3_49_computer', 4851, 0, 0, 'no', 'mistral']"
169,"['d3_49_computer', 4851, 0, 0, 'no', 'meta']"
170,"['d3_49_computer', 4851, 0, 0, 'no', 'openai']"
171,"['d3_49_computer', 4559, 0, 0, 'no', 'openai']"
172,"['d3_49_computer', 4559, 0, 0, 'no', 'mistral']"
173,"['d3_49_computer', 4559, 0, 0, 'no', 'meta']"
174,"['d3_49_computer', 1281, 0, 0, 'no', 'openai']"
175,"['d3_49_computer', 1281, 0, 0, 'no', 'mistral']"
176,"['d3_49_computer', 1281, 0, 0, 'no', 'meta']"
177,"['d3_49_computer', 5458, 0, 0, 'no', 'mistral']"
178,"['d3_49_computer', 5458, 0, 0, 'no', 'meta']"
179,"['d3_49_computer', 5458, 0, 0, 'no', 'openai']"
180,"['d3_49_computer', 1223, 0, 0, 'no', 'openai']"
181,"['d3_49_computer', 1223, 0, 0, 'no', 'mistral']"
182,"['d3_49_computer', 1223, 0, 0, 'no', 'meta']"
183,"['d3_49_computer', 2840, 0, 0, 'no', 'mistral']"
184,"['d3_49_computer', 2840, 0, 0, 'no', 'meta']"
185,"['d3_49_computer', 2840, 0, 0, 'no', 'openai']"
186,"['d3_49_computer', 7407, 0, 0, 'no', 'openai']"
187,"['d3_49_computer', 7407, 0, 0, 'no', 'meta']"
188,"['d3_49_computer', 7407, 0, 0, 'no', 'mistral']"
189,"['d3_49_computer', 4791, 0, 0, 'no', 'openai']"
190,"['d3_49_computer', 4791, 0, 0, 'no', 'mistral']"
191,"['d3_49_computer', 4791, 0, 0, 'no', 'meta']"
192,"['d3_49_computer', 4169, 0, 0, 'no', 'openai']"
193,"['d3_49_computer', 4169, 0, 0, 'no', 'meta']"
194,"['d3_49_computer', 4169, 0, 0, 'no', 'mistral']"
195,"['d3_49_computer', 5125, 0, 0, 'no', 'mistral']"
196,"['d3_49_computer', 5125, 0, 0, 'no', 'meta']"
197,"['d3_49_computer', 5125, 0, 0, 'no', 'openai']"
198,"['d3_49_computer', 6309, 0, 0, 'no', 'mistral']"
199,"['d3_49_computer', 6309, 0, 0, 'no', 'meta']"
200,"['d3_49_computer', 6309, 0, 1, 'yes', 'openai']"
201,"['d3_49_computer', 5809, 0, 0, 'no', 'openai']"
202,"['d3_49_computer', 5809, 0, 0, 'no', 'mistral']"
203,"['d3_49_computer', 5809, 0, 0, 'no', 'meta']"
204,"['d3_49_computer', 1714, 0, 1, 'yes', 'openai']"
205,"['d3_49_computer', 1714, 0, 0, 'no', 'meta']"
206,"['d3_49_computer', 1714, 0, 0, 'no', 'mistral']"
207,"['d3_49_computer', 240, 1, 1, 'yes', 'mistral']"
208,"['d3_49_computer', 240, 1, 1, 'yes', 'meta']"
209,"['d3_49_computer', 240, 1, 1, 'yes', 'openai']"
210,"['d3_49_computer', 2361, 0, 0, 'no', 'mistral']"
211,"['d3_49_computer', 2361, 0, 0, 'no', 'meta']"
212,"['d3_49_computer', 2361, 0, 0, 'no', 'openai']"
213,"['d3_49_computer', 2004, 0, 0, 'no', 'meta']"
214,"['d3_49_computer', 2004, 0, 0, 'no', 'openai']"
215,"['d3_49_computer', 2004, 0, 0, 'no', 'mistral']"
216,"['d3_49_computer', 1579, 0, 0, 'no', 'mistral']"
217,"['d3_49_computer', 1579, 0, 0, 'no', 'meta']"
218,"['d3_49_computer', 1579, 0, 0, 'no', 'openai']"
219,"['d3_49_computer', 7058, 0, 0, 'no', 'meta']"
220,"['d3_49_computer', 7058, 0, 0, 'no', 'openai']"
221,"['d3_49_computer', 7058, 0, 0, 'no', 'mistral']"
222,"['d3_49_computer', 6560, 0, 1, 'yes', 'mistral']"
223,"['d3_49_computer', 6560, 0, 0, 'no', 'meta']"
224,"['d3_49_computer', 6560, 0, 1, 'yes', 'openai']"
225,"['d3_49_computer', 2355, 0, 0, 'no', 'mistral']"
226,"['d3_49_computer', 2355, 0, 0, 'no', 'meta']"
227,"['d3_49_computer', 2355, 0, 0, 'no', 'openai']"
228,"['d3_49_computer', 4906, 0, 0, 'no', 'mistral']"
229,"['d3_49_computer', 4906, 0, 0, 'no', 'meta']"
230,"['d3_49_computer', 4906, 0, 0, 'no', 'openai']"
231,"['d3_49_computer', 2961, 0, 1, 'yes', 'openai']"
232,"['d3_49_computer', 2961, 0, 1, 'yes', 'meta']"
233,"['d3_49_computer', 2961, 0, 1, 'yes', 'mistral']"
234,"['d3_49_computer', 6846, 0, 0, 'no', 'openai']"
235,"['d3_49_computer', 6846, 0, 0, 'no', 'mistral']"
236,"['d3_49_computer', 6846, 0, 0, 'no', 'meta']"
237,"['d3_49_computer', 3434, 0, 0, 'no', 'meta']"
238,"['d3_49_computer', 3434, 0, 0, 'no', 'openai']"
239,"['d3_49_computer', 3434, 0, 0, 'no', 'mistral']"
240,"['d3_49_computer', 1982, 0, 0, 'no', 'openai']"
241,"['d3_49_computer', 1982, 0, 0, 'no', 'mistral']"
242,"['d3_49_computer', 1982, 0, 0, 'no', 'meta']"
243,"['d3_49_computer', 1846, 0, 0, 'no', 'openai']"
244,"['d3_49_computer', 1846, 0, 0, 'no', 'meta']"
245,"['d3_49_computer', 1846, 0, 0, 'no', 'mistral']"
246,"['d3_49_computer', 4202, 0, 0, 'no', 'mistral']"
247,"['d3_49_computer', 4202, 0, 0, 'no', 'meta']"
248,"['d3_49_computer', 4202, 0, 0, 'no', 'openai']"
249,"['d3_49_computer', 1966, 0, 0, 'no', 'openai']"
250,"['d3_49_computer', 1966, 0, 0, 'no', 'meta']"
251,"['d3_49_computer', 1966, 0, 0, 'no', 'mistral']"
252,"['d3_49_computer', 4376, 0, 0, 'no', 'mistral']"
253,"['d3_49_computer', 4376, 0, 0, 'no', 'meta']"
254,"['d3_49_computer', 4376, 0, 0, 'no', 'openai']"
255,"['d3_49_computer', 6721, 0, 0, 'no', 'openai']"
256,"['d3_49_computer', 6721, 0, 0, 'no', 'mistral']"
257,"['d3_49_computer', 6721, 0, 0, 'no', 'meta']"
258,"['d3_49_computer', 2989, 0, 0, 'no', 'meta']"
259,"['d3_49_computer', 2989, 0, 0, 'no', 'openai']"
260,"['d3_49_computer', 2989, 0, 0, 'no', 'mistral']"
261,"['d3_49_computer', 1641, 0, 1, 'yes', 'openai']"
262,"['d3_49_computer', 1641, 0, 0, 'no', 'meta']"
263,"['d3_49_computer', 1641, 0, 1, 'yes', 'mistral']"
264,"['d3_49_computer', 7467, 0, 0, 'no', 'openai']"
265,"['d3_49_computer', 7467, 0, 0, 'no', 'mistral']"
266,"['d3_49_computer', 7467, 0, 0, 'no', 'meta']"
267,"['d3_49_computer', 3814, 0, 0, 'no', 'mistral']"
268,"['d3_49_computer', 3814, 0, 0, 'no', 'meta']"
269,"['d3_49_computer', 3814, 0, 0, 'no', 'openai']"
270,"['d3_49_computer', 680, 1, 1, 'yes', 'openai']"
271,"['d3_49_computer', 680, 1, 1, 'yes', 'meta']"
272,"['d3_49_computer', 680, 1, 1, 'yes', 'mistral']"
273,"['d3_49_computer', 352, 1, 1, 'yes', 'meta']"
274,"['d3_49_computer', 352, 1, 1, 'yes', 'openai']"
275,"['d3_49_computer', 352, 1, 1, 'yes', 'mistral']"
276,"['d3_49_computer', 820, 0, 0, 'no', 'mistral']"
277,"['d3_49_computer', 820, 0, 0, 'no', 'meta']"
278,"['d3_49_computer', 820, 0, 0, 'no', 'openai']"
279,"['d3_49_computer', 4697, 0, 0, 'no', 'meta']"
280,"['d3_49_computer', 4697, 0, 0, 'no', 'openai']"
281,"['d3_49_computer', 4697, 0, 0, 'no', 'mistral']"
282,"['d3_49_computer', 5929, 0, 0, 'no', 'openai']"
283,"['d3_49_computer', 5929, 0, 0, 'no', 'meta']"
284,"['d3_49_computer', 5929, 0, 0, 'no', 'mistral']"
285,"['d3_49_computer', 3160, 0, 0, 'no', 'openai']"
286,"['d3_49_computer', 3160, 0, 0, 'no', 'meta']"
287,"['d3_49_computer', 3160, 0, 0, 'no', 'mistral']"
288,"['d3_49_computer', 475, 1, 1, 'yes', 'mistral']"
289,"['d3_49_computer', 475, 1, 1, 'yes', 'meta']"
290,"['d3_49_computer', 475, 1, 1, 'yes', 'openai']"
291,"['d3_49_computer', 2856, 0, 0, 'no', 'openai']"
292,"['d3_49_computer', 2856, 0, 0, 'no', 'mistral']"
293,"['d3_49_computer', 2856, 0, 0, 'no', 'meta']"
294,"['d3_49_computer', 7456, 0, 0, 'no', 'openai']"
295,"['d3_49_computer', 7456, 0, 0, 'no', 'mistral']"
296,"['d3_49_computer', 7456, 0, 0, 'no', 'meta']"
297,"['d3_49_computer', 3960, 0, 0, 'no', 'openai']"
298,"['d3_49_computer', 3960, 0, 0, 'no', 'meta']"
299,"['d3_49_computer', 3960, 0, 0, 'no', 'mistral']"
300,"['d3_49_computer', 7269, 0, 0, 'no', 'openai']"
301,"['d3_49_computer', 7269, 0, 0, 'no', 'meta']"
302,"['d3_49_computer', 7269, 0, 0, 'no', 'mistral']"
303,"['d3_49_computer', 6443, 0, 0, 'no', 'mistral']"
304,"['d3_49_computer', 6443, 0, 0, 'no', 'meta']"
305,"['d3_49_computer', 6443, 0, 0, 'no', 'openai']"
