,0
148,"['d3_10_infrastructure', 740, 0, 1, 'yes', 'mistral']"
149,"['d3_10_infrastructure', 740, 0, 1, 'yes', 'meta']"
150,"['d3_10_infrastructure', 1693, 0, 0, 'no', 'mistral']"
151,"['d3_10_infrastructure', 1693, 0, 0, 'no', 'meta']"
152,"['d3_10_infrastructure', 1693, 0, 0, 'no', 'openai']"
153,"['d3_10_infrastructure', 971, 0, 0, 'no', 'openai']"
154,"['d3_10_infrastructure', 971, 0, 0, 'no', 'meta']"
155,"['d3_10_infrastructure', 971, 0, 0, 'no', 'mistral']"
156,"['d3_10_infrastructure', 986, 0, 1, 'yes', 'openai']"
157,"['d3_10_infrastructure', 986, 0, 1, 'yes', 'meta']"
158,"['d3_10_infrastructure', 986, 0, 1, 'yes', 'mistral']"
159,"['d3_10_infrastructure', 558, 0, 1, 'yes', 'openai']"
160,"['d3_10_infrastructure', 558, 0, 1, 'yes', 'meta']"
161,"['d3_10_infrastructure', 558, 0, 1, 'yes', 'mistral']"
162,"['d3_10_infrastructure', 711, 0, 1, 'yes', 'mistral']"
163,"['d3_10_infrastructure', 711, 0, 0, 'no', 'meta']"
164,"['d3_10_infrastructure', 711, 0, 1, 'yes', 'openai']"
165,"['d3_10_infrastructure', 2495, 0, 1, 'yes', 'openai']"
166,"['d3_10_infrastructure', 2495, 0, 0, 'no', 'meta']"
167,"['d3_10_infrastructure', 2495, 0, 0, 'no', 'mistral']"
168,"['d3_10_infrastructure', 1726, 0, 0, 'no', 'mistral']"
169,"['d3_10_infrastructure', 1726, 0, 0, 'no', 'meta']"
170,"['d3_10_infrastructure', 1726, 0, 0, 'no', 'openai']"
171,"['d3_10_infrastructure', 1622, 0, 0, 'no', 'openai']"
172,"['d3_10_infrastructure', 1622, 0, 0, 'no', 'meta']"
173,"['d3_10_infrastructure', 1622, 0, 0, 'no', 'mistral']"
174,"['d3_10_infrastructure', 455, 0, 0, 'no', 'openai']"
175,"['d3_10_infrastructure', 455, 0, 0, 'no', 'meta']"
176,"['d3_10_infrastructure', 455, 0, 1, 'yes', 'mistral']"
177,"['d3_10_infrastructure', 1942, 0, 1, 'yes', 'mistral']"
178,"['d3_10_infrastructure', 1942, 0, 0, 'no', 'meta']"
179,"['d3_10_infrastructure', 1942, 0, 0, 'no', 'openai']"
180,"['d3_10_infrastructure', 435, 0, 0, 'no', 'openai']"
181,"['d3_10_infrastructure', 435, 0, 0, 'no', 'meta']"
182,"['d3_10_infrastructure', 435, 0, 0, 'no', 'mistral']"
183,"['d3_10_infrastructure', 1010, 0, 1, 'yes', 'openai']"
184,"['d3_10_infrastructure', 1010, 0, 1, 'yes', 'meta']"
185,"['d3_10_infrastructure', 1010, 0, 1, 'yes', 'mistral']"
186,"['d3_10_infrastructure', 2636, 0, 0, 'no', 'openai']"
187,"['d3_10_infrastructure', 2636, 0, 1, 'yes', 'mistral']"
188,"['d3_10_infrastructure', 2636, 0, 0, 'no', 'meta']"
189,"['d3_10_infrastructure', 1704, 0, 1, 'yes', 'openai']"
190,"['d3_10_infrastructure', 1704, 0, 0, 'no', 'meta']"
191,"['d3_10_infrastructure', 1704, 0, 1, 'yes', 'mistral']"
192,"['d3_10_infrastructure', 1483, 0, 0, 'no', 'openai']"
193,"['d3_10_infrastructure', 1483, 0, 0, 'no', 'mistral']"
194,"['d3_10_infrastructure', 1483, 0, 0, 'no', 'meta']"
195,"['d3_10_infrastructure', 1823, 0, 1, 'yes', 'mistral']"
196,"['d3_10_infrastructure', 1823, 0, 0, 'no', 'meta']"
197,"['d3_10_infrastructure', 1823, 0, 1, 'yes', 'openai']"
198,"['d3_10_infrastructure', 2245, 0, 0, 'no', 'openai']"
199,"['d3_10_infrastructure', 2245, 0, 0, 'no', 'mistral']"
200,"['d3_10_infrastructure', 2245, 0, 0, 'no', 'meta']"
201,"['d3_10_infrastructure', 2067, 0, 0, 'no', 'openai']"
202,"['d3_10_infrastructure', 2067, 0, 0, 'no', 'meta']"
203,"['d3_10_infrastructure', 2067, 0, 0, 'no', 'mistral']"
204,"['d3_10_infrastructure', 610, 0, 1, 'yes', 'openai']"
205,"['d3_10_infrastructure', 610, 0, 1, 'yes', 'meta']"
206,"['d3_10_infrastructure', 610, 0, 1, 'yes', 'mistral']"
207,"['d3_10_infrastructure', 85, 1, 0, 'no', 'meta']"
208,"['d3_10_infrastructure', 85, 1, 1, 'yes', 'openai']"
209,"['d3_10_infrastructure', 85, 1, 1, 'yes', 'mistral']"
210,"['d3_10_infrastructure', 840, 0, 0, 'no', 'openai']"
211,"['d3_10_infrastructure', 840, 0, 0, 'no', 'mistral']"
212,"['d3_10_infrastructure', 840, 0, 0, 'no', 'meta']"
213,"['d3_10_infrastructure', 713, 0, 0, 'no', 'openai']"
214,"['d3_10_infrastructure', 713, 0, 0, 'no', 'meta']"
215,"['d3_10_infrastructure', 713, 0, 0, 'no', 'mistral']"
216,"['d3_10_infrastructure', 562, 0, 1, 'yes', 'mistral']"
217,"['d3_10_infrastructure', 562, 0, 0, 'no', 'meta']"
218,"['d3_10_infrastructure', 562, 0, 1, 'yes', 'openai']"
219,"['d3_10_infrastructure', 2511, 0, 0, 'no', 'openai']"
220,"['d3_10_infrastructure', 2511, 0, 0, 'no', 'mistral']"
221,"['d3_10_infrastructure', 2511, 0, 0, 'no', 'meta']"
222,"['d3_10_infrastructure', 2334, 0, 0, 'no', 'openai']"
223,"['d3_10_infrastructure', 2334, 0, 0, 'no', 'meta']"
224,"['d3_10_infrastructure', 2334, 0, 1, 'yes', 'mistral']"
225,"['d3_10_infrastructure', 838, 0, 1, 'yes', 'openai']"
226,"['d3_10_infrastructure', 838, 0, 0, 'no', 'meta']"
227,"['d3_10_infrastructure', 838, 0, 0, 'no', 'mistral']"
228,"['d3_10_infrastructure', 1746, 0, 0, 'no', 'meta']"
229,"['d3_10_infrastructure', 1746, 0, 0, 'no', 'openai']"
230,"['d3_10_infrastructure', 1746, 0, 0, 'no', 'mistral']"
231,"['d3_10_infrastructure', 1053, 0, 0, 'no', 'mistral']"
232,"['d3_10_infrastructure', 1053, 0, 0, 'no', 'meta']"
233,"['d3_10_infrastructure', 1053, 0, 0, 'no', 'openai']"
234,"['d3_10_infrastructure', 2436, 0, 0, 'no', 'mistral']"
235,"['d3_10_infrastructure', 2436, 0, 0, 'no', 'meta']"
236,"['d3_10_infrastructure', 2436, 0, 0, 'no', 'openai']"
237,"['d3_10_infrastructure', 1222, 0, 0, 'no', 'openai']"
238,"['d3_10_infrastructure', 1222, 0, 0, 'no', 'meta']"
239,"['d3_10_infrastructure', 1222, 0, 0, 'no', 'mistral']"
240,"['d3_10_infrastructure', 705, 0, 0, 'no', 'meta']"
241,"['d3_10_infrastructure', 705, 0, 0, 'no', 'openai']"
242,"['d3_10_infrastructure', 705, 0, 0, 'no', 'mistral']"
243,"['d3_10_infrastructure', 657, 0, 0, 'no', 'openai']"
244,"['d3_10_infrastructure', 657, 0, 0, 'no', 'meta']"
245,"['d3_10_infrastructure', 657, 0, 0, 'no', 'mistral']"
246,"['d3_10_infrastructure', 1495, 0, 1, 'yes', 'meta']"
247,"['d3_10_infrastructure', 1495, 0, 1, 'yes', 'openai']"
248,"['d3_10_infrastructure', 1495, 0, 1, 'yes', 'mistral']"
249,"['d3_10_infrastructure', 699, 0, 0, 'no', 'openai']"
250,"['d3_10_infrastructure', 699, 0, 0, 'no', 'meta']"
251,"['d3_10_infrastructure', 699, 0, 0, 'no', 'mistral']"
252,"['d3_10_infrastructure', 1557, 0, 1, 'yes', 'mistral']"
253,"['d3_10_infrastructure', 1557, 0, 1, 'yes', 'meta']"
254,"['d3_10_infrastructure', 1557, 0, 1, 'yes', 'openai']"
255,"['d3_10_infrastructure', 2391, 0, 0, 'no', 'openai']"
256,"['d3_10_infrastructure', 2391, 0, 0, 'no', 'mistral']"
257,"['d3_10_infrastructure', 2391, 0, 0, 'no', 'meta']"
258,"['d3_10_infrastructure', 1064, 0, 1, 'yes', 'mistral']"
259,"['d3_10_infrastructure', 1064, 0, 1, 'yes', 'meta']"
260,"['d3_10_infrastructure', 1064, 0, 1, 'yes', 'openai']"
261,"['d3_10_infrastructure', 584, 0, 0, 'no', 'openai']"
262,"['d3_10_infrastructure', 584, 0, 0, 'no', 'meta']"
263,"['d3_10_infrastructure', 584, 0, 0, 'no', 'mistral']"
264,"['d3_10_infrastructure', 2657, 0, 0, 'no', 'openai']"
265,"['d3_10_infrastructure', 2657, 0, 0, 'no', 'meta']"
266,"['d3_10_infrastructure', 2657, 0, 0, 'no', 'mistral']"
267,"['d3_10_infrastructure', 1357, 0, 0, 'no', 'openai']"
268,"['d3_10_infrastructure', 1357, 0, 0, 'no', 'mistral']"
269,"['d3_10_infrastructure', 1357, 0, 0, 'no', 'meta']"
270,"['d3_10_infrastructure', 242, 0, 0, 'no', 'meta']"
271,"['d3_10_infrastructure', 242, 0, 0, 'no', 'openai']"
272,"['d3_10_infrastructure', 242, 0, 0, 'no', 'mistral']"
273,"['d3_10_infrastructure', 125, 1, 1, 'yes', 'openai']"
274,"['d3_10_infrastructure', 125, 1, 0, 'no', 'meta']"
275,"['d3_10_infrastructure', 125, 1, 1, 'yes', 'mistral']"
276,"['d3_10_infrastructure', 292, 0, 0, 'no', 'mistral']"
277,"['d3_10_infrastructure', 292, 0, 0, 'no', 'meta']"
278,"['d3_10_infrastructure', 292, 0, 0, 'no', 'openai']"
279,"['d3_10_infrastructure', 1671, 0, 0, 'no', 'openai']"
280,"['d3_10_infrastructure', 1671, 0, 0, 'no', 'meta']"
281,"['d3_10_infrastructure', 1671, 0, 0, 'no', 'mistral']"
282,"['d3_10_infrastructure', 2110, 0, 1, 'yes', 'openai']"
283,"['d3_10_infrastructure', 2110, 0, 1, 'yes', 'meta']"
284,"['d3_10_infrastructure', 2110, 0, 1, 'yes', 'mistral']"
285,"['d3_10_infrastructure', 1124, 0, 0, 'no', 'meta']"
286,"['d3_10_infrastructure', 1124, 0, 0, 'no', 'openai']"
287,"['d3_10_infrastructure', 1124, 0, 0, 'no', 'mistral']"
288,"['d3_10_infrastructure', 169, 1, 1, 'yes', 'mistral']"
289,"['d3_10_infrastructure', 169, 1, 1, 'yes', 'meta']"
290,"['d3_10_infrastructure', 169, 1, 1, 'yes', 'openai']"
291,"['d3_10_infrastructure', 1016, 0, 0, 'no', 'openai']"
292,"['d3_10_infrastructure', 1016, 0, 1, 'yes', 'mistral']"
293,"['d3_10_infrastructure', 1016, 0, 0, 'no', 'meta']"
294,"['d3_10_infrastructure', 2653, 0, 0, 'no', 'openai']"
295,"['d3_10_infrastructure', 2653, 0, 0, 'no', 'meta']"
296,"['d3_10_infrastructure', 2653, 0, 0, 'no', 'mistral']"
297,"['d3_10_infrastructure', 1409, 0, 0, 'no', 'mistral']"
298,"['d3_10_infrastructure', 1409, 0, 0, 'no', 'meta']"
299,"['d3_10_infrastructure', 1409, 0, 0, 'no', 'openai']"
300,"['d3_10_infrastructure', 2586, 0, 0, 'no', 'openai']"
301,"['d3_10_infrastructure', 2586, 0, 0, 'no', 'meta']"
302,"['d3_10_infrastructure', 2586, 0, 0, 'no', 'mistral']"
303,"['d3_10_infrastructure', 2293, 0, 0, 'no', 'meta']"
304,"['d3_10_infrastructure', 2293, 0, 0, 'no', 'openai']"
305,"['d3_10_infrastructure', 2293, 0, 0, 'no', 'mistral']"
