,0
164,"['d3_1_objective', 197, 1, 1, 'yes', 'openai']"
165,"['d3_1_objective', 692, 0, 0, 'no', 'mistral']"
166,"['d3_1_objective', 692, 0, 0, 'no', 'meta']"
167,"['d3_1_objective', 692, 0, 1, 'yes', 'openai']"
168,"['d3_1_objective', 478, 0, 1, 'yes', 'openai']"
169,"['d3_1_objective', 478, 0, 0, 'no', 'mistral']"
170,"['d3_1_objective', 478, 0, 0, 'no', 'meta']"
171,"['d3_1_objective', 450, 0, 0, 'no', 'mistral']"
172,"['d3_1_objective', 450, 0, 0, 'no', 'meta']"
173,"['d3_1_objective', 450, 0, 0, 'no', 'openai']"
174,"['d3_1_objective', 126, 1, 1, 'yes', 'openai']"
175,"['d3_1_objective', 126, 1, 0, 'no', 'meta']"
176,"['d3_1_objective', 126, 1, 0, 'no', 'mistral']"
177,"['d3_1_objective', 538, 0, 0, 'no', 'meta']"
178,"['d3_1_objective', 538, 0, 1, 'yes', 'openai']"
179,"['d3_1_objective', 538, 0, 0, 'no', 'mistral']"
180,"['d3_1_objective', 120, 1, 0, 'no', 'meta']"
181,"['d3_1_objective', 120, 1, 1, 'yes', 'openai']"
182,"['d3_1_objective', 120, 1, 1, 'yes', 'mistral']"
183,"['d3_1_objective', 280, 1, 1, 'yes', 'openai']"
184,"['d3_1_objective', 280, 1, 0, 'no', 'meta']"
185,"['d3_1_objective', 280, 1, 1, 'yes', 'mistral']"
186,"['d3_1_objective', 731, 0, 1, 'yes', 'openai']"
187,"['d3_1_objective', 731, 0, 0, 'no', 'mistral']"
188,"['d3_1_objective', 731, 0, 0, 'no', 'meta']"
189,"['d3_1_objective', 472, 0, 0, 'no', 'mistral']"
190,"['d3_1_objective', 472, 0, 0, 'no', 'meta']"
191,"['d3_1_objective', 472, 0, 1, 'yes', 'openai']"
192,"['d3_1_objective', 411, 0, 0, 'no', 'mistral']"
193,"['d3_1_objective', 411, 0, 0, 'no', 'meta']"
194,"['d3_1_objective', 411, 0, 1, 'yes', 'openai']"
195,"['d3_1_objective', 505, 0, 0, 'no', 'meta']"
196,"['d3_1_objective', 505, 0, 0, 'no', 'openai']"
197,"['d3_1_objective', 505, 0, 0, 'no', 'mistral']"
198,"['d3_1_objective', 622, 0, 0, 'no', 'mistral']"
199,"['d3_1_objective', 622, 0, 0, 'no', 'meta']"
200,"['d3_1_objective', 622, 0, 1, 'yes', 'openai']"
201,"['d3_1_objective', 573, 0, 0, 'no', 'mistral']"
202,"['d3_1_objective', 573, 0, 0, 'no', 'meta']"
203,"['d3_1_objective', 573, 0, 0, 'no', 'openai']"
204,"['d3_1_objective', 169, 1, 0, 'no', 'mistral']"
205,"['d3_1_objective', 169, 1, 0, 'no', 'meta']"
206,"['d3_1_objective', 169, 1, 1, 'yes', 'openai']"
207,"['d3_1_objective', 23, 1, 1, 'yes', 'openai']"
208,"['d3_1_objective', 23, 1, 0, 'no', 'meta']"
209,"['d3_1_objective', 23, 1, 1, 'yes', 'mistral']"
210,"['d3_1_objective', 233, 1, 1, 'yes', 'openai']"
211,"['d3_1_objective', 233, 1, 0, 'no', 'meta']"
212,"['d3_1_objective', 233, 1, 0, 'the', 'mistral']"
213,"['d3_1_objective', 197, 1, 0, 'no', 'meta']"
214,"['d3_1_objective', 197, 1, 1, 'yes', 'openai']"
215,"['d3_1_objective', 197, 1, 0, 'no', 'mistral']"
216,"['d3_1_objective', 155, 1, 1, 'yes', 'openai']"
217,"['d3_1_objective', 155, 1, 0, 'no', 'meta']"
218,"['d3_1_objective', 155, 1, 1, 'yes', 'mistral']"
219,"['d3_1_objective', 696, 0, 1, 'yes', 'openai']"
220,"['d3_1_objective', 696, 0, 0, 'no', 'meta']"
221,"['d3_1_objective', 696, 0, 0, 'no', 'mistral']"
222,"['d3_1_objective', 647, 0, 0, 'no', 'mistral']"
223,"['d3_1_objective', 647, 0, 0, 'no', 'meta']"
224,"['d3_1_objective', 647, 0, 0, 'no', 'openai']"
225,"['d3_1_objective', 232, 1, 0, 'no', 'mistral']"
226,"['d3_1_objective', 232, 1, 0, 'no', 'meta']"
227,"['d3_1_objective', 232, 1, 1, 'yes', 'openai']"
228,"['d3_1_objective', 484, 0, 1, 'yes', 'openai']"
229,"['d3_1_objective', 484, 0, 0, 'no', 'meta']"
230,"['d3_1_objective', 484, 0, 0, 'no', 'mistral']"
231,"['d3_1_objective', 292, 1, 0, 'no', 'openai']"
232,"['d3_1_objective', 292, 1, 0, 'no', 'mistral']"
233,"['d3_1_objective', 292, 1, 0, 'no', 'meta']"
234,"['d3_1_objective', 675, 0, 0, 'no', 'meta']"
235,"['d3_1_objective', 675, 0, 1, 'yes', 'openai']"
236,"['d3_1_objective', 675, 0, 0, 'no', 'mistral']"
237,"['d3_1_objective', 339, 1, 0, 'no', 'openai']"
238,"['d3_1_objective', 339, 1, 0, 'no', 'meta']"
239,"['d3_1_objective', 339, 1, 0, 'no', 'mistral']"
240,"['d3_1_objective', 195, 1, 1, 'yes', 'openai']"
241,"['d3_1_objective', 195, 1, 0, 'no', 'meta']"
242,"['d3_1_objective', 195, 1, 1, 'yes', 'mistral']"
243,"['d3_1_objective', 182, 1, 0, 'no', 'mistral']"
244,"['d3_1_objective', 182, 1, 0, 'no', 'meta']"
245,"['d3_1_objective', 182, 1, 0, 'no', 'openai']"
246,"['d3_1_objective', 414, 0, 0, 'no', 'meta']"
247,"['d3_1_objective', 414, 0, 0, 'no', 'openai']"
248,"['d3_1_objective', 414, 0, 0, 'no', 'mistral']"
249,"['d3_1_objective', 194, 1, 0, 'no', 'mistral']"
250,"['d3_1_objective', 194, 1, 0, 'no', 'meta']"
251,"['d3_1_objective', 194, 1, 0, 'no', 'openai']"
252,"['d3_1_objective', 432, 0, 1, 'yes', 'openai']"
253,"['d3_1_objective', 432, 0, 0, 'no', 'meta']"
254,"['d3_1_objective', 432, 0, 0, 'no', 'mistral']"
255,"['d3_1_objective', 663, 0, 0, 'no', 'mistral']"
256,"['d3_1_objective', 663, 0, 0, 'no', 'meta']"
257,"['d3_1_objective', 663, 0, 0, 'no', 'openai']"
258,"['d3_1_objective', 295, 1, 0, 'no', 'mistral']"
259,"['d3_1_objective', 295, 1, 0, 'no', 'meta']"
260,"['d3_1_objective', 295, 1, 1, 'yes', 'openai']"
261,"['d3_1_objective', 162, 1, 0, 'no', 'mistral']"
262,"['d3_1_objective', 162, 1, 0, 'no', 'meta']"
263,"['d3_1_objective', 162, 1, 1, 'yes', 'openai']"
264,"['d3_1_objective', 737, 0, 1, 'yes', 'openai']"
265,"['d3_1_objective', 737, 0, 0, 'no', 'meta']"
266,"['d3_1_objective', 737, 0, 0, 'no', 'mistral']"
267,"['d3_1_objective', 376, 0, 0, 'no', 'openai']"
268,"['d3_1_objective', 376, 0, 0, 'no', 'mistral']"
269,"['d3_1_objective', 376, 0, 0, 'no', 'meta']"
270,"['d3_1_objective', 67, 1, 0, 'no', 'openai']"
271,"['d3_1_objective', 67, 1, 0, 'no', 'meta']"
272,"['d3_1_objective', 67, 1, 0, 'no', 'mistral']"
273,"['d3_1_objective', 34, 1, 0, 'no', 'openai']"
274,"['d3_1_objective', 34, 1, 0, 'no', 'meta']"
275,"['d3_1_objective', 34, 1, 0, 'no', 'mistral']"
276,"['d3_1_objective', 81, 1, 1, 'yes', 'openai']"
277,"['d3_1_objective', 81, 1, 0, 'no', 'meta']"
278,"['d3_1_objective', 81, 1, 0, 'the', 'mistral']"
279,"['d3_1_objective', 463, 0, 0, 'no', 'openai']"
280,"['d3_1_objective', 463, 0, 0, 'no', 'meta']"
281,"['d3_1_objective', 463, 0, 0, 'no', 'mistral']"
282,"['d3_1_objective', 585, 0, 0, 'no', 'mistral']"
283,"['d3_1_objective', 585, 0, 0, 'no', 'meta']"
284,"['d3_1_objective', 585, 0, 0, 'no', 'openai']"
285,"['d3_1_objective', 311, 1, 1, 'yes', 'openai']"
286,"['d3_1_objective', 311, 1, 0, 'no', 'meta']"
287,"['d3_1_objective', 311, 1, 1, 'yes', 'mistral']"
288,"['d3_1_objective', 46, 1, 1, 'yes', 'openai']"
289,"['d3_1_objective', 46, 1, 0, 'no', 'meta']"
290,"['d3_1_objective', 46, 1, 0, 'no', 'mistral']"
291,"['d3_1_objective', 282, 1, 0, 'no', 'meta']"
292,"['d3_1_objective', 282, 1, 1, 'yes', 'openai']"
293,"['d3_1_objective', 282, 1, 0, 'no', 'mistral']"
294,"['d3_1_objective', 736, 0, 0, 'no', 'meta']"
295,"['d3_1_objective', 736, 0, 0, 'no', 'openai']"
296,"['d3_1_objective', 736, 0, 0, 'no', 'mistral']"
297,"['d3_1_objective', 391, 0, 0, 'no', 'meta']"
298,"['d3_1_objective', 391, 0, 0, 'no', 'openai']"
299,"['d3_1_objective', 391, 0, 0, 'no', 'mistral']"
300,"['d3_1_objective', 717, 0, 1, 'yes', 'openai']"
301,"['d3_1_objective', 717, 0, 0, 'no', 'meta']"
302,"['d3_1_objective', 717, 0, 0, 'no', 'mistral']"
303,"['d3_1_objective', 636, 0, 0, 'no', 'mistral']"
304,"['d3_1_objective', 636, 0, 0, 'no', 'meta']"
305,"['d3_1_objective', 636, 0, 0, 'no', 'openai']"
