,0
161,"['d3_53_politic', 1552, 0, 0, 'no', 'mistral']"
162,"['d3_53_politic', 1978, 0, 0, 'no', 'mistral']"
163,"['d3_53_politic', 1978, 0, 0, 'no', 'meta']"
164,"['d3_53_politic', 1978, 0, 0, 'no', 'openai']"
165,"['d3_53_politic', 6940, 0, 0, 'no', 'openai']"
166,"['d3_53_politic', 6940, 0, 0, 'no', 'meta']"
167,"['d3_53_politic', 6940, 0, 0, 'no', 'mistral']"
168,"['d3_53_politic', 4801, 0, 0, 'no', 'mistral']"
169,"['d3_53_politic', 4801, 0, 0, 'no', 'meta']"
170,"['d3_53_politic', 4801, 0, 0, 'no', 'openai']"
171,"['d3_53_politic', 4513, 0, 1, 'yes', 'openai']"
172,"['d3_53_politic', 4513, 0, 0, 'no', 'mistral']"
173,"['d3_53_politic', 4513, 0, 0, 'no', 'meta']"
174,"['d3_53_politic', 1268, 0, 0, 'no', 'openai']"
175,"['d3_53_politic', 1268, 0, 0, 'no', 'meta']"
176,"['d3_53_politic', 1268, 0, 0, 'no', 'mistral']"
177,"['d3_53_politic', 5402, 0, 0, 'no', 'meta']"
178,"['d3_53_politic', 5402, 0, 0, 'no', 'openai']"
179,"['d3_53_politic', 5402, 0, 0, 'no', 'mistral']"
180,"['d3_53_politic', 1210, 0, 0, 'no', 'mistral']"
181,"['d3_53_politic', 1210, 0, 0, 'no', 'meta']"
182,"['d3_53_politic', 1210, 0, 0, 'no', 'openai']"
183,"['d3_53_politic', 2811, 0, 0, 'no', 'openai']"
184,"['d3_53_politic', 2811, 0, 0, 'no', 'meta']"
185,"['d3_53_politic', 2811, 0, 0, 'no', 'mistral']"
186,"['d3_53_politic', 7332, 0, 0, 'no', 'mistral']"
187,"['d3_53_politic', 7332, 0, 0, 'no', 'meta']"
188,"['d3_53_politic', 7332, 0, 0, 'no', 'openai']"
189,"['d3_53_politic', 4742, 0, 0, 'no', 'mistral']"
190,"['d3_53_politic', 4742, 0, 0, 'no', 'meta']"
191,"['d3_53_politic', 4742, 0, 0, 'no', 'openai']"
192,"['d3_53_politic', 4126, 0, 1, 'yes', 'openai']"
193,"['d3_53_politic', 4126, 0, 0, 'no', 'mistral']"
194,"['d3_53_politic', 4126, 0, 0, 'no', 'meta']"
195,"['d3_53_politic', 5072, 0, 0, 'no', 'mistral']"
196,"['d3_53_politic', 5072, 0, 0, 'no', 'meta']"
197,"['d3_53_politic', 5072, 0, 0, 'no', 'openai']"
198,"['d3_53_politic', 6245, 0, 1, 'yes', 'openai']"
199,"['d3_53_politic', 6245, 0, 0, 'no', 'meta']"
200,"['d3_53_politic', 6245, 0, 0, 'no', 'mistral']"
201,"['d3_53_politic', 5750, 0, 0, 'no', 'openai']"
202,"['d3_53_politic', 5750, 0, 0, 'no', 'meta']"
203,"['d3_53_politic', 5750, 0, 0, 'no', 'mistral']"
204,"['d3_53_politic', 1697, 0, 0, 'no', 'mistral']"
205,"['d3_53_politic', 1697, 0, 0, 'no', 'meta']"
206,"['d3_53_politic', 1697, 0, 0, 'no', 'openai']"
207,"['d3_53_politic', 237, 1, 1, 'yes', 'openai']"
208,"['d3_53_politic', 237, 1, 1, 'yes', 'mistral']"
209,"['d3_53_politic', 237, 1, 1, 'yes', 'meta']"
210,"['d3_53_politic', 2337, 0, 0, 'no', 'openai']"
211,"['d3_53_politic', 2337, 0, 0, 'no', 'mistral']"
212,"['d3_53_politic', 2337, 0, 0, 'no', 'meta']"
213,"['d3_53_politic', 1983, 0, 0, 'no', 'mistral']"
214,"['d3_53_politic', 1983, 0, 0, 'no', 'meta']"
215,"['d3_53_politic', 1983, 0, 0, 'no', 'openai']"
216,"['d3_53_politic', 1563, 0, 0, 'no', 'openai']"
217,"['d3_53_politic', 1563, 0, 0, 'no', 'meta']"
218,"['d3_53_politic', 1563, 0, 0, 'no', 'mistral']"
219,"['d3_53_politic', 6986, 0, 0, 'no', 'meta']"
220,"['d3_53_politic', 6986, 0, 0, 'no', 'openai']"
221,"['d3_53_politic', 6986, 0, 0, 'no', 'mistral']"
222,"['d3_53_politic', 6493, 0, 0, 'no', 'mistral']"
223,"['d3_53_politic', 6493, 0, 0, 'no', 'meta']"
224,"['d3_53_politic', 6493, 0, 0, 'no', 'openai']"
225,"['d3_53_politic', 2331, 0, 0, 'no', 'openai']"
226,"['d3_53_politic', 2331, 0, 0, 'no', 'meta']"
227,"['d3_53_politic', 2331, 0, 0, 'no', 'mistral']"
228,"['d3_53_politic', 4856, 0, 0, 'no', 'mistral']"
229,"['d3_53_politic', 4856, 0, 0, 'no', 'meta']"
230,"['d3_53_politic', 4856, 0, 0, 'no', 'openai']"
231,"['d3_53_politic', 2931, 0, 0, 'no', 'openai']"
232,"['d3_53_politic', 2931, 0, 0, 'no', 'mistral']"
233,"['d3_53_politic', 2931, 0, 0, 'no', 'meta']"
234,"['d3_53_politic', 6776, 0, 0, 'no', 'meta']"
235,"['d3_53_politic', 6776, 0, 0, 'no', 'openai']"
236,"['d3_53_politic', 6776, 0, 0, 'no', 'mistral']"
237,"['d3_53_politic', 3400, 0, 0, 'no', 'openai']"
238,"['d3_53_politic', 3400, 0, 0, 'no', 'mistral']"
239,"['d3_53_politic', 3400, 0, 0, 'no', 'meta']"
240,"['d3_53_politic', 1962, 0, 0, 'no', 'mistral']"
241,"['d3_53_politic', 1962, 0, 0, 'no', 'meta']"
242,"['d3_53_politic', 1962, 0, 0, 'no', 'openai']"
243,"['d3_53_politic', 1827, 0, 0, 'no', 'mistral']"
244,"['d3_53_politic', 1827, 0, 0, 'no', 'meta']"
245,"['d3_53_politic', 1827, 0, 0, 'no', 'openai']"
246,"['d3_53_politic', 4159, 0, 0, 'no', 'mistral']"
247,"['d3_53_politic', 4159, 0, 1, 'yes', 'meta']"
248,"['d3_53_politic', 4159, 0, 1, 'yes', 'openai']"
249,"['d3_53_politic', 1946, 0, 0, 'no', 'mistral']"
250,"['d3_53_politic', 1946, 0, 0, 'no', 'meta']"
251,"['d3_53_politic', 1946, 0, 0, 'no', 'openai']"
252,"['d3_53_politic', 4331, 0, 0, 'no', 'meta']"
253,"['d3_53_politic', 4331, 0, 0, 'no', 'openai']"
254,"['d3_53_politic', 4331, 0, 0, 'no', 'mistral']"
255,"['d3_53_politic', 6652, 0, 0, 'no', 'openai']"
256,"['d3_53_politic', 6652, 0, 0, 'no', 'meta']"
257,"['d3_53_politic', 6652, 0, 0, 'no', 'mistral']"
258,"['d3_53_politic', 2959, 0, 0, 'no', 'openai']"
259,"['d3_53_politic', 2959, 0, 0, 'no', 'meta']"
260,"['d3_53_politic', 2959, 0, 0, 'no', 'mistral']"
261,"['d3_53_politic', 1625, 0, 0, 'no', 'mistral']"
262,"['d3_53_politic', 1625, 0, 0, 'no', 'meta']"
263,"['d3_53_politic', 1625, 0, 0, 'no', 'openai']"
264,"['d3_53_politic', 7391, 0, 0, 'no', 'meta']"
265,"['d3_53_politic', 7391, 0, 0, 'no', 'openai']"
266,"['d3_53_politic', 7391, 0, 0, 'no', 'mistral']"
267,"['d3_53_politic', 3775, 0, 0, 'no', 'openai']"
268,"['d3_53_politic', 3775, 0, 0, 'no', 'mistral']"
269,"['d3_53_politic', 3775, 0, 0, 'no', 'meta']"
270,"['d3_53_politic', 673, 1, 1, 'yes', 'openai']"
271,"['d3_53_politic', 673, 1, 1, 'yes', 'meta']"
272,"['d3_53_politic', 673, 1, 1, 'yes', 'mistral']"
273,"['d3_53_politic', 349, 1, 1, 'yes', 'meta']"
274,"['d3_53_politic', 349, 1, 1, 'yes', 'openai']"
275,"['d3_53_politic', 349, 1, 1, 'yes', 'mistral']"
276,"['d3_53_politic', 812, 0, 0, 'no', 'meta']"
277,"['d3_53_politic', 812, 0, 0, 'no', 'openai']"
278,"['d3_53_politic', 812, 0, 0, 'no', 'mistral']"
279,"['d3_53_politic', 4649, 0, 0, 'no', 'mistral']"
280,"['d3_53_politic', 4649, 0, 0, 'no', 'meta']"
281,"['d3_53_politic', 4649, 0, 0, 'no', 'openai']"
282,"['d3_53_politic', 5869, 0, 0, 'no', 'openai']"
283,"['d3_53_politic', 5869, 0, 0, 'no', 'meta']"
284,"['d3_53_politic', 5869, 0, 0, 'no', 'mistral']"
285,"['d3_53_politic', 3128, 0, 0, 'no', 'openai']"
286,"['d3_53_politic', 3128, 0, 0, 'no', 'meta']"
287,"['d3_53_politic', 3128, 0, 0, 'no', 'mistral']"
288,"['d3_53_politic', 470, 1, 0, 'no', 'mistral']"
289,"['d3_53_politic', 470, 1, 0, 'no', 'meta']"
290,"['d3_53_politic', 470, 1, 0, 'no', 'openai']"
291,"['d3_53_politic', 2827, 0, 0, 'no', 'openai']"
292,"['d3_53_politic', 2827, 0, 0, 'no', 'mistral']"
293,"['d3_53_politic', 2827, 0, 0, 'no', 'meta']"
294,"['d3_53_politic', 7381, 0, 0, 'no', 'mistral']"
295,"['d3_53_politic', 7381, 0, 0, 'no', 'meta']"
296,"['d3_53_politic', 7381, 0, 0, 'no', 'openai']"
297,"['d3_53_politic', 3920, 0, 0, 'no', 'mistral']"
298,"['d3_53_politic', 3920, 0, 0, 'no', 'meta']"
299,"['d3_53_politic', 3920, 0, 0, 'no', 'openai']"
300,"['d3_53_politic', 7195, 0, 0, 'no', 'openai']"
301,"['d3_53_politic', 7195, 0, 0, 'no', 'meta']"
302,"['d3_53_politic', 7195, 0, 0, 'no', 'mistral']"
303,"['d3_53_politic', 6378, 0, 0, 'no', 'mistral']"
304,"['d3_53_politic', 6378, 0, 0, 'no', 'meta']"
305,"['d3_53_politic', 6378, 0, 0, 'no', 'openai']"
