,0
160,"['d3_31_sports', 1188, 1, 0, 'no', 'meta']"
161,"['d3_31_sports', 1188, 1, 1, 'yes', 'mistral']"
162,"['d3_31_sports', 1514, 0, 0, 'no', 'openai']"
163,"['d3_31_sports', 1514, 0, 0, 'no', 'mistral']"
164,"['d3_31_sports', 1514, 0, 0, 'no', 'meta']"
165,"['d3_31_sports', 5314, 0, 0, 'no', 'openai']"
166,"['d3_31_sports', 5314, 0, 0, 'no', 'meta']"
167,"['d3_31_sports', 5314, 0, 0, 'no', 'mistral']"
168,"['d3_31_sports', 3676, 0, 0, 'no', 'meta']"
169,"['d3_31_sports', 3676, 0, 0, 'no', 'openai']"
170,"['d3_31_sports', 3676, 0, 0, 'no', 'mistral']"
171,"['d3_31_sports', 3456, 0, 0, 'no', 'mistral']"
172,"['d3_31_sports', 3456, 0, 0, 'no', 'meta']"
173,"['d3_31_sports', 3456, 0, 0, 'no', 'openai']"
174,"['d3_31_sports', 971, 1, 1, 'yes', 'openai']"
175,"['d3_31_sports', 971, 1, 1, 'yes', 'mistral']"
176,"['d3_31_sports', 971, 1, 1, 'yes', 'meta']"
177,"['d3_31_sports', 4137, 0, 0, 'no', 'meta']"
178,"['d3_31_sports', 4137, 0, 0, 'no', 'openai']"
179,"['d3_31_sports', 4137, 0, 0, 'no', 'mistral']"
180,"['d3_31_sports', 927, 1, 0, 'no', 'mistral']"
181,"['d3_31_sports', 927, 1, 0, 'no', 'meta']"
182,"['d3_31_sports', 927, 1, 1, 'yes', 'openai']"
183,"['d3_31_sports', 2153, 0, 0, 'no', 'openai']"
184,"['d3_31_sports', 2153, 0, 0, 'no', 'meta']"
185,"['d3_31_sports', 2153, 0, 0, 'no', 'mistral']"
186,"['d3_31_sports', 5614, 0, 0, 'no', 'openai']"
187,"['d3_31_sports', 5614, 0, 0, 'no', 'mistral']"
188,"['d3_31_sports', 5614, 0, 0, 'no', 'meta']"
189,"['d3_31_sports', 3631, 0, 0, 'no', 'mistral']"
190,"['d3_31_sports', 3631, 0, 0, 'no', 'meta']"
191,"['d3_31_sports', 3631, 0, 0, 'no', 'openai']"
192,"['d3_31_sports', 3160, 0, 0, 'no', 'meta']"
193,"['d3_31_sports', 3160, 0, 0, 'no', 'openai']"
194,"['d3_31_sports', 3160, 0, 0, 'no', 'mistral']"
195,"['d3_31_sports', 3884, 0, 0, 'no', 'mistral']"
196,"['d3_31_sports', 3884, 0, 0, 'no', 'meta']"
197,"['d3_31_sports', 3884, 0, 0, 'no', 'openai']"
198,"['d3_31_sports', 4782, 0, 0, 'no', 'openai']"
199,"['d3_31_sports', 4782, 0, 0, 'no', 'mistral']"
200,"['d3_31_sports', 4782, 0, 0, 'no', 'meta']"
201,"['d3_31_sports', 4403, 0, 0, 'no', 'openai']"
202,"['d3_31_sports', 4403, 0, 0, 'no', 'meta']"
203,"['d3_31_sports', 4403, 0, 0, 'no', 'mistral']"
204,"['d3_31_sports', 1299, 1, 1, 'yes', 'mistral']"
205,"['d3_31_sports', 1299, 1, 0, 'no', 'meta']"
206,"['d3_31_sports', 1299, 1, 0, 'no', 'openai']"
207,"['d3_31_sports', 182, 1, 1, 'yes', 'openai']"
208,"['d3_31_sports', 182, 1, 1, 'yes', 'meta']"
209,"['d3_31_sports', 182, 1, 1, 'yes', 'mistral']"
210,"['d3_31_sports', 1789, 0, 0, 'no', 'meta']"
211,"['d3_31_sports', 1789, 0, 0, 'no', 'openai']"
212,"['d3_31_sports', 1789, 0, 0, 'no', 'mistral']"
213,"['d3_31_sports', 1519, 0, 0, 'no', 'openai']"
214,"['d3_31_sports', 1519, 0, 0, 'no', 'meta']"
215,"['d3_31_sports', 1519, 0, 0, 'no', 'mistral']"
216,"['d3_31_sports', 1197, 1, 1, 'yes', 'mistral']"
217,"['d3_31_sports', 1197, 1, 1, 'yes', 'meta']"
218,"['d3_31_sports', 1197, 1, 1, 'yes', 'openai']"
219,"['d3_31_sports', 5350, 0, 0, 'no', 'openai']"
220,"['d3_31_sports', 5350, 0, 0, 'no', 'meta']"
221,"['d3_31_sports', 5350, 0, 0, 'no', 'mistral']"
222,"['d3_31_sports', 4972, 0, 0, 'no', 'openai']"
223,"['d3_31_sports', 4972, 0, 0, 'no', 'meta']"
224,"['d3_31_sports', 4972, 0, 0, 'no', 'mistral']"
225,"['d3_31_sports', 1785, 0, 0, 'no', 'mistral']"
226,"['d3_31_sports', 1785, 0, 0, 'no', 'meta']"
227,"['d3_31_sports', 1785, 0, 0, 'no', 'openai']"
228,"['d3_31_sports', 2244, 0, 0, 'no', 'openai']"
229,"['d3_31_sports', 2244, 0, 0, 'no', 'meta']"
230,"['d3_31_sports', 2244, 0, 0, 'no', 'mistral']"
231,"['d3_31_sports', 5189, 0, 0, 'no', 'openai']"
232,"['d3_31_sports', 5189, 0, 0, 'no', 'mistral']"
233,"['d3_31_sports', 5189, 0, 0, 'no', 'meta']"
234,"['d3_31_sports', 2603, 0, 0, 'no', 'mistral']"
235,"['d3_31_sports', 2603, 0, 0, 'no', 'meta']"
236,"['d3_31_sports', 2603, 0, 0, 'no', 'openai']"
237,"['d3_31_sports', 1502, 0, 0, 'no', 'meta']"
238,"['d3_31_sports', 1502, 0, 0, 'no', 'openai']"
239,"['d3_31_sports', 1502, 0, 0, 'no', 'mistral']"
240,"['d3_31_sports', 1399, 1, 1, 'yes', 'openai']"
241,"['d3_31_sports', 1399, 1, 1, 'yes', 'meta']"
242,"['d3_31_sports', 1399, 1, 1, 'yes', 'mistral']"
243,"['d3_31_sports', 3185, 0, 0, 'no', 'mistral']"
244,"['d3_31_sports', 3185, 0, 0, 'no', 'meta']"
245,"['d3_31_sports', 3185, 0, 0, 'no', 'openai']"
246,"['d3_31_sports', 1490, 0, 0, 'no', 'openai']"
247,"['d3_31_sports', 1490, 0, 0, 'no', 'mistral']"
248,"['d3_31_sports', 1490, 0, 0, 'no', 'meta']"
249,"['d3_31_sports', 3316, 0, 0, 'no', 'openai']"
250,"['d3_31_sports', 3316, 0, 0, 'no', 'meta']"
251,"['d3_31_sports', 3316, 0, 0, 'no', 'mistral']"
252,"['d3_31_sports', 5094, 0, 0, 'no', 'openai']"
253,"['d3_31_sports', 5094, 0, 0, 'no', 'meta']"
254,"['d3_31_sports', 5094, 0, 0, 'no', 'mistral']"
255,"['d3_31_sports', 2266, 0, 0, 'no', 'mistral']"
256,"['d3_31_sports', 2266, 0, 0, 'no', 'meta']"
257,"['d3_31_sports', 2266, 0, 0, 'no', 'openai']"
258,"['d3_31_sports', 1244, 1, 1, 'yes', 'mistral']"
259,"['d3_31_sports', 1244, 1, 0, 'no', 'meta']"
260,"['d3_31_sports', 1244, 1, 0, 'no', 'openai']"
261,"['d3_31_sports', 5660, 0, 0, 'no', 'mistral']"
262,"['d3_31_sports', 5660, 0, 0, 'no', 'meta']"
263,"['d3_31_sports', 5660, 0, 0, 'no', 'openai']"
264,"['d3_31_sports', 2891, 0, 0, 'no', 'mistral']"
265,"['d3_31_sports', 2891, 0, 0, 'no', 'meta']"
266,"['d3_31_sports', 2891, 0, 0, 'no', 'openai']"
267,"['d3_31_sports', 515, 1, 1, 'yes', 'meta']"
268,"['d3_31_sports', 515, 1, 1, 'yes', 'openai']"
269,"['d3_31_sports', 515, 1, 1, 'yes', 'mistral']"
270,"['d3_31_sports', 267, 1, 1, 'yes', 'openai']"
271,"['d3_31_sports', 267, 1, 1, 'yes', 'meta']"
272,"['d3_31_sports', 267, 1, 1, 'yes', 'mistral']"
273,"['d3_31_sports', 622, 1, 1, 'yes', 'openai']"
274,"['d3_31_sports', 622, 1, 1, 'yes', 'meta']"
275,"['d3_31_sports', 622, 1, 1, 'yes', 'mistral']"
276,"['d3_31_sports', 3560, 0, 0, 'no', 'meta']"
277,"['d3_31_sports', 3560, 0, 0, 'no', 'openai']"
278,"['d3_31_sports', 3560, 0, 0, 'no', 'mistral']"
279,"['d3_31_sports', 4494, 0, 0, 'no', 'openai']"
280,"['d3_31_sports', 4494, 0, 0, 'no', 'mistral']"
281,"['d3_31_sports', 4494, 0, 0, 'no', 'meta']"
282,"['d3_31_sports', 2395, 0, 0, 'no', 'mistral']"
283,"['d3_31_sports', 2395, 0, 0, 'no', 'meta']"
284,"['d3_31_sports', 2395, 0, 0, 'no', 'openai']"
285,"['d3_31_sports', 360, 1, 0, 'no', 'meta']"
286,"['d3_31_sports', 360, 1, 1, 'yes', 'openai']"
287,"['d3_31_sports', 360, 1, 1, 'yes', 'mistral']"
288,"['d3_31_sports', 2165, 0, 0, 'no', 'mistral']"
289,"['d3_31_sports', 2165, 0, 0, 'no', 'meta']"
290,"['d3_31_sports', 2165, 0, 0, 'no', 'openai']"
291,"['d3_31_sports', 5651, 0, 0, 'no', 'mistral']"
292,"['d3_31_sports', 5651, 0, 0, 'no', 'meta']"
293,"['d3_31_sports', 5651, 0, 0, 'no', 'openai']"
294,"['d3_31_sports', 3002, 0, 0, 'no', 'mistral']"
295,"['d3_31_sports', 3002, 0, 0, 'no', 'meta']"
296,"['d3_31_sports', 3002, 0, 0, 'no', 'openai']"
297,"['d3_31_sports', 5509, 0, 0, 'no', 'meta']"
298,"['d3_31_sports', 5509, 0, 0, 'no', 'openai']"
299,"['d3_31_sports', 5509, 0, 0, 'no', 'mistral']"
300,"['d3_31_sports', 4884, 0, 0, 'no', 'mistral']"
301,"['d3_31_sports', 4884, 0, 0, 'no', 'meta']"
302,"['d3_31_sports', 4884, 0, 0, 'no', 'openai']"
