,0
162,"['d3_34_bad', 95, 1, 1, 'yes', 'meta']"
163,"['d3_34_bad', 95, 1, 1, 'yes', 'openai']"
164,"['d3_34_bad', 95, 1, 1, 'yes', 'mistral']"
165,"['d3_34_bad', 334, 0, 0, 'no', 'mistral']"
166,"['d3_34_bad', 334, 0, 1, 'yes', 'meta']"
167,"['d3_34_bad', 334, 0, 0, 'no', 'openai']"
168,"['d3_34_bad', 231, 0, 1, 'yes', 'mistral']"
169,"['d3_34_bad', 231, 0, 1, 'yes', 'meta']"
170,"['d3_34_bad', 231, 0, 1, 'yes', 'openai']"
171,"['d3_34_bad', 217, 0, 0, 'no', 'mistral']"
172,"['d3_34_bad', 217, 0, 0, 'no', 'meta']"
173,"['d3_34_bad', 217, 0, 0, 'no', 'openai']"
174,"['d3_34_bad', 61, 1, 1, 'yes', 'openai']"
175,"['d3_34_bad', 61, 1, 1, 'yes', 'mistral']"
176,"['d3_34_bad', 61, 1, 1, 'yes', 'meta']"
177,"['d3_34_bad', 260, 0, 0, 'no', 'meta']"
178,"['d3_34_bad', 260, 0, 0, 'no', 'openai']"
179,"['d3_34_bad', 260, 0, 0, 'no', 'mistral']"
180,"['d3_34_bad', 58, 1, 1, 'yes', 'openai']"
181,"['d3_34_bad', 58, 1, 1, 'yes', 'mistral']"
182,"['d3_34_bad', 58, 1, 1, 'yes', 'meta']"
183,"['d3_34_bad', 135, 1, 1, 'yes', 'meta']"
184,"['d3_34_bad', 135, 1, 1, 'yes', 'openai']"
185,"['d3_34_bad', 135, 1, 1, 'yes', 'mistral']"
186,"['d3_34_bad', 353, 0, 0, 'no', 'openai']"
187,"['d3_34_bad', 353, 0, 1, 'yes', 'meta']"
188,"['d3_34_bad', 353, 0, 1, 'yes', 'mistral']"
189,"['d3_34_bad', 228, 0, 0, 'no', 'meta']"
190,"['d3_34_bad', 228, 0, 0, 'no', 'openai']"
191,"['d3_34_bad', 228, 0, 0, 'no', 'mistral']"
192,"['d3_34_bad', 198, 0, 0, 'no', 'mistral']"
193,"['d3_34_bad', 198, 0, 0, 'no', 'meta']"
194,"['d3_34_bad', 198, 0, 0, 'no', 'openai']"
195,"['d3_34_bad', 244, 0, 0, 'no', 'meta']"
196,"['d3_34_bad', 244, 0, 0, 'no', 'openai']"
197,"['d3_34_bad', 244, 0, 0, 'no', 'mistral']"
198,"['d3_34_bad', 300, 0, 1, 'yes', 'openai']"
199,"['d3_34_bad', 300, 0, 1, 'yes', 'meta']"
200,"['d3_34_bad', 300, 0, 1, 'yes', 'mistral']"
201,"['d3_34_bad', 277, 0, 0, 'no', 'mistral']"
202,"['d3_34_bad', 277, 0, 1, 'yes', 'meta']"
203,"['d3_34_bad', 277, 0, 0, 'no', 'openai']"
204,"['d3_34_bad', 81, 1, 1, 'yes', 'openai']"
205,"['d3_34_bad', 81, 1, 1, 'yes', 'mistral']"
206,"['d3_34_bad', 81, 1, 1, 'yes', 'meta']"
207,"['d3_34_bad', 11, 1, 1, 'yes', 'mistral']"
208,"['d3_34_bad', 11, 1, 1, 'yes', 'meta']"
209,"['d3_34_bad', 11, 1, 1, 'yes', 'openai']"
210,"['d3_34_bad', 112, 1, 1, 'yes', 'meta']"
211,"['d3_34_bad', 112, 1, 1, 'yes', 'openai']"
212,"['d3_34_bad', 112, 1, 1, 'yes', 'mistral']"
213,"['d3_34_bad', 95, 1, 1, 'yes', 'openai']"
214,"['d3_34_bad', 95, 1, 1, 'yes', 'mistral']"
215,"['d3_34_bad', 95, 1, 1, 'yes', 'meta']"
216,"['d3_34_bad', 75, 1, 1, 'yes', 'openai']"
217,"['d3_34_bad', 75, 1, 1, 'yes', 'meta']"
218,"['d3_34_bad', 75, 1, 1, 'yes', 'mistral']"
219,"['d3_34_bad', 336, 0, 0, 'no', 'openai']"
220,"['d3_34_bad', 336, 0, 0, 'no', 'mistral']"
221,"['d3_34_bad', 336, 0, 1, 'yes', 'meta']"
222,"['d3_34_bad', 312, 0, 1, 'yes', 'mistral']"
223,"['d3_34_bad', 312, 0, 1, 'yes', 'meta']"
224,"['d3_34_bad', 312, 0, 1, 'yes', 'openai']"
225,"['d3_34_bad', 112, 1, 1, 'yes', 'openai']"
226,"['d3_34_bad', 112, 1, 1, 'yes', 'meta']"
227,"['d3_34_bad', 112, 1, 1, 'yes', 'mistral']"
228,"['d3_34_bad', 233, 0, 0, 'no', 'mistral']"
229,"['d3_34_bad', 233, 0, 1, 'yes', 'meta']"
230,"['d3_34_bad', 233, 0, 0, 'no', 'openai']"
231,"['d3_34_bad', 141, 1, 1, 'yes', 'openai']"
232,"['d3_34_bad', 141, 1, 1, 'yes', 'mistral']"
233,"['d3_34_bad', 141, 1, 1, 'yes', 'meta']"
234,"['d3_34_bad', 326, 0, 0, 'no', 'openai']"
235,"['d3_34_bad', 326, 0, 0, 'no', 'meta']"
236,"['d3_34_bad', 326, 0, 0, 'no', 'mistral']"
237,"['d3_34_bad', 163, 1, 1, 'yes', 'meta']"
238,"['d3_34_bad', 163, 1, 1, 'yes', 'openai']"
239,"['d3_34_bad', 163, 1, 1, 'yes', 'mistral']"
240,"['d3_34_bad', 94, 1, 1, 'yes', 'mistral']"
241,"['d3_34_bad', 94, 1, 1, 'yes', 'meta']"
242,"['d3_34_bad', 94, 1, 1, 'yes', 'openai']"
243,"['d3_34_bad', 88, 1, 1, 'yes', 'openai']"
244,"['d3_34_bad', 88, 1, 1, 'yes', 'meta']"
245,"['d3_34_bad', 88, 1, 1, 'yes', 'mistral']"
246,"['d3_34_bad', 200, 0, 0, 'no', 'mistral']"
247,"['d3_34_bad', 200, 0, 0, 'no', 'meta']"
248,"['d3_34_bad', 200, 0, 0, 'no', 'openai']"
249,"['d3_34_bad', 93, 1, 1, 'yes', 'openai']"
250,"['d3_34_bad', 93, 1, 1, 'yes', 'meta']"
251,"['d3_34_bad', 93, 1, 1, 'yes', 'mistral']"
252,"['d3_34_bad', 208, 0, 1, 'yes', 'openai']"
253,"['d3_34_bad', 208, 0, 1, 'yes', 'meta']"
254,"['d3_34_bad', 208, 0, 1, 'yes', 'mistral']"
255,"['d3_34_bad', 320, 0, 0, 'no', 'openai']"
256,"['d3_34_bad', 320, 0, 0, 'no', 'meta']"
257,"['d3_34_bad', 320, 0, 0, 'no', 'mistral']"
258,"['d3_34_bad', 142, 1, 1, 'yes', 'mistral']"
259,"['d3_34_bad', 142, 1, 1, 'yes', 'meta']"
260,"['d3_34_bad', 142, 1, 1, 'yes', 'openai']"
261,"['d3_34_bad', 78, 1, 1, 'yes', 'openai']"
262,"['d3_34_bad', 78, 1, 1, 'yes', 'mistral']"
263,"['d3_34_bad', 78, 1, 1, 'yes', 'meta']"
264,"['d3_34_bad', 356, 0, 0, 'no', 'openai']"
265,"['d3_34_bad', 356, 0, 1, 'yes', 'meta']"
266,"['d3_34_bad', 356, 0, 0, 'no', 'mistral']"
267,"['d3_34_bad', 181, 1, 1, 'yes', 'openai']"
268,"['d3_34_bad', 181, 1, 1, 'yes', 'mistral']"
269,"['d3_34_bad', 181, 1, 1, 'yes', 'meta']"
270,"['d3_34_bad', 32, 1, 1, 'yes', 'meta']"
271,"['d3_34_bad', 32, 1, 1, 'yes', 'openai']"
272,"['d3_34_bad', 32, 1, 1, 'yes', 'mistral']"
273,"['d3_34_bad', 16, 1, 1, 'yes', 'openai']"
274,"['d3_34_bad', 16, 1, 1, 'yes', 'meta']"
275,"['d3_34_bad', 16, 1, 1, 'yes', 'mistral']"
276,"['d3_34_bad', 39, 1, 1, 'yes', 'mistral']"
277,"['d3_34_bad', 39, 1, 1, 'yes', 'meta']"
278,"['d3_34_bad', 39, 1, 1, 'yes', 'openai']"
279,"['d3_34_bad', 223, 0, 1, 'yes', 'openai']"
280,"['d3_34_bad', 223, 0, 1, 'yes', 'meta']"
281,"['d3_34_bad', 223, 0, 1, 'yes', 'mistral']"
282,"['d3_34_bad', 282, 0, 0, 'no', 'openai']"
283,"['d3_34_bad', 282, 0, 0, 'no', 'mistral']"
284,"['d3_34_bad', 282, 0, 0, 'no', 'meta']"
285,"['d3_34_bad', 150, 1, 1, 'yes', 'openai']"
286,"['d3_34_bad', 150, 1, 1, 'yes', 'meta']"
287,"['d3_34_bad', 150, 1, 1, 'yes', 'mistral']"
288,"['d3_34_bad', 22, 1, 1, 'yes', 'mistral']"
289,"['d3_34_bad', 22, 1, 1, 'yes', 'meta']"
290,"['d3_34_bad', 22, 1, 1, 'yes', 'openai']"
291,"['d3_34_bad', 136, 1, 1, 'yes', 'mistral']"
292,"['d3_34_bad', 136, 1, 1, 'yes', 'meta']"
293,"['d3_34_bad', 136, 1, 1, 'yes', 'openai']"
294,"['d3_34_bad', 355, 0, 0, 'no', 'openai']"
295,"['d3_34_bad', 355, 0, 1, 'yes', 'meta']"
296,"['d3_34_bad', 355, 0, 0, 'no', 'mistral']"
297,"['d3_34_bad', 188, 0, 0, 'no', 'openai']"
298,"['d3_34_bad', 188, 0, 0, 'no', 'meta']"
299,"['d3_34_bad', 188, 0, 0, 'no', 'mistral']"
300,"['d3_34_bad', 346, 0, 0, 'no', 'openai']"
301,"['d3_34_bad', 346, 0, 0, 'no', 'mistral']"
302,"['d3_34_bad', 346, 0, 1, 'yes', 'meta']"
303,"['d3_34_bad', 307, 0, 0, 'no', 'openai']"
304,"['d3_34_bad', 307, 0, 0, 'no', 'mistral']"
305,"['d3_34_bad', 307, 0, 1, 'yes', 'meta']"
