,0
149,"['d3_40_abbrevation', 511, 0, 0, 'no', 'openai']"
150,"['d3_40_abbrevation', 1169, 0, 0, 'no', 'openai']"
151,"['d3_40_abbrevation', 1169, 0, 0, 'no', 'meta']"
152,"['d3_40_abbrevation', 1169, 0, 0, 'no', 'mistral']"
153,"['d3_40_abbrevation', 670, 0, 0, 'no', 'openai']"
154,"['d3_40_abbrevation', 670, 0, 0, 'no', 'mistral']"
155,"['d3_40_abbrevation', 670, 0, 0, 'no', 'meta']"
156,"['d3_40_abbrevation', 680, 0, 0, 'no', 'mistral']"
157,"['d3_40_abbrevation', 680, 0, 0, 'no', 'meta']"
158,"['d3_40_abbrevation', 680, 0, 0, 'no', 'openai']"
159,"['d3_40_abbrevation', 385, 0, 0, 'no', 'openai']"
160,"['d3_40_abbrevation', 385, 0, 0, 'no', 'meta']"
161,"['d3_40_abbrevation', 385, 0, 0, 'no', 'mistral']"
162,"['d3_40_abbrevation', 490, 0, 0, 'no', 'mistral']"
163,"['d3_40_abbrevation', 490, 0, 1, 'yes', 'meta']"
164,"['d3_40_abbrevation', 490, 0, 0, 'no', 'openai']"
165,"['d3_40_abbrevation', 1722, 0, 0, 'no', 'openai']"
166,"['d3_40_abbrevation', 1722, 0, 0, 'no', 'meta']"
167,"['d3_40_abbrevation', 1722, 0, 0, 'no', 'mistral']"
168,"['d3_40_abbrevation', 1191, 0, 0, 'no', 'mistral']"
169,"['d3_40_abbrevation', 1191, 0, 0, 'no', 'meta']"
170,"['d3_40_abbrevation', 1191, 0, 0, 'no', 'openai']"
171,"['d3_40_abbrevation', 1120, 0, 0, 'no', 'openai']"
172,"['d3_40_abbrevation', 1120, 0, 0, 'no', 'meta']"
173,"['d3_40_abbrevation', 1120, 0, 0, 'no', 'mistral']"
174,"['d3_40_abbrevation', 314, 0, 0, 'no', 'openai']"
175,"['d3_40_abbrevation', 314, 0, 0, 'no', 'meta']"
176,"['d3_40_abbrevation', 314, 0, 0, 'no', 'mistral']"
177,"['d3_40_abbrevation', 1340, 0, 0, 'no', 'mistral']"
178,"['d3_40_abbrevation', 1340, 0, 0, 'no', 'meta']"
179,"['d3_40_abbrevation', 1340, 0, 0, 'no', 'openai']"
180,"['d3_40_abbrevation', 300, 0, 0, 'no', 'openai']"
181,"['d3_40_abbrevation', 300, 0, 0, 'no', 'meta']"
182,"['d3_40_abbrevation', 300, 0, 0, 'no', 'mistral']"
183,"['d3_40_abbrevation', 697, 0, 0, 'no', 'openai']"
184,"['d3_40_abbrevation', 697, 0, 0, 'no', 'meta']"
185,"['d3_40_abbrevation', 697, 0, 0, 'no', 'mistral']"
186,"['d3_40_abbrevation', 1819, 0, 0, 'no', 'openai']"
187,"['d3_40_abbrevation', 1819, 0, 0, 'no', 'mistral']"
188,"['d3_40_abbrevation', 1819, 0, 0, 'no', 'meta']"
189,"['d3_40_abbrevation', 1176, 0, 0, 'no', 'mistral']"
190,"['d3_40_abbrevation', 1176, 0, 0, 'no', 'meta']"
191,"['d3_40_abbrevation', 1176, 0, 0, 'no', 'openai']"
192,"['d3_40_abbrevation', 1024, 0, 0, 'no', 'openai']"
193,"['d3_40_abbrevation', 1024, 0, 0, 'no', 'meta']"
194,"['d3_40_abbrevation', 1024, 0, 0, 'no', 'mistral']"
195,"['d3_40_abbrevation', 1259, 0, 0, 'no', 'openai']"
196,"['d3_40_abbrevation', 1259, 0, 0, 'no', 'mistral']"
197,"['d3_40_abbrevation', 1259, 0, 0, 'no', 'meta']"
198,"['d3_40_abbrevation', 1550, 0, 0, 'no', 'mistral']"
199,"['d3_40_abbrevation', 1550, 0, 0, 'no', 'meta']"
200,"['d3_40_abbrevation', 1550, 0, 0, 'no', 'openai']"
201,"['d3_40_abbrevation', 1427, 0, 1, 'yes', 'openai']"
202,"['d3_40_abbrevation', 1427, 0, 1, 'yes', 'meta']"
203,"['d3_40_abbrevation', 1427, 0, 0, 'no', 'mistral']"
204,"['d3_40_abbrevation', 421, 0, 0, 'no', 'openai']"
205,"['d3_40_abbrevation', 421, 0, 0, 'no', 'mistral']"
206,"['d3_40_abbrevation', 421, 0, 0, 'no', 'meta']"
207,"['d3_40_abbrevation', 59, 1, 1, 'yes', 'meta']"
208,"['d3_40_abbrevation', 59, 1, 1, 'yes', 'openai']"
209,"['d3_40_abbrevation', 59, 1, 1, 'yes', 'mistral']"
210,"['d3_40_abbrevation', 580, 0, 0, 'no', 'openai']"
211,"['d3_40_abbrevation', 580, 0, 0, 'no', 'mistral']"
212,"['d3_40_abbrevation', 580, 0, 1, 'yes', 'meta']"
213,"['d3_40_abbrevation', 492, 0, 0, 'no', 'openai']"
214,"['d3_40_abbrevation', 492, 0, 0, 'no', 'meta']"
215,"['d3_40_abbrevation', 492, 0, 0, 'no', 'mistral']"
216,"['d3_40_abbrevation', 387, 0, 0, 'no', 'mistral']"
217,"['d3_40_abbrevation', 387, 0, 1, 'yes', 'meta']"
218,"['d3_40_abbrevation', 387, 0, 0, 'no', 'openai']"
219,"['d3_40_abbrevation', 1734, 0, 0, 'no', 'mistral']"
220,"['d3_40_abbrevation', 1734, 0, 0, 'no', 'meta']"
221,"['d3_40_abbrevation', 1734, 0, 0, 'no', 'openai']"
222,"['d3_40_abbrevation', 1611, 0, 0, 'no', 'mistral']"
223,"['d3_40_abbrevation', 1611, 0, 0, 'no', 'meta']"
224,"['d3_40_abbrevation', 1611, 0, 0, 'no', 'openai']"
225,"['d3_40_abbrevation', 578, 0, 0, 'no', 'mistral']"
226,"['d3_40_abbrevation', 578, 0, 0, 'no', 'meta']"
227,"['d3_40_abbrevation', 578, 0, 0, 'no', 'openai']"
228,"['d3_40_abbrevation', 1205, 0, 0, 'no', 'meta']"
229,"['d3_40_abbrevation', 1205, 0, 0, 'no', 'openai']"
230,"['d3_40_abbrevation', 1205, 0, 0, 'no', 'mistral']"
231,"['d3_40_abbrevation', 727, 0, 0, 'no', 'meta']"
232,"['d3_40_abbrevation', 727, 0, 0, 'no', 'openai']"
233,"['d3_40_abbrevation', 727, 0, 0, 'no', 'mistral']"
234,"['d3_40_abbrevation', 1681, 0, 0, 'no', 'mistral']"
235,"['d3_40_abbrevation', 1681, 0, 0, 'no', 'meta']"
236,"['d3_40_abbrevation', 1681, 0, 0, 'no', 'openai']"
237,"['d3_40_abbrevation', 843, 0, 0, 'no', 'mistral']"
238,"['d3_40_abbrevation', 843, 0, 1, 'yes', 'meta']"
239,"['d3_40_abbrevation', 843, 0, 0, 'no', 'openai']"
240,"['d3_40_abbrevation', 487, 0, 0, 'no', 'mistral']"
241,"['d3_40_abbrevation', 487, 0, 0, 'no', 'meta']"
242,"['d3_40_abbrevation', 487, 0, 0, 'no', 'openai']"
243,"['d3_40_abbrevation', 453, 0, 1, 'yes', 'meta']"
244,"['d3_40_abbrevation', 453, 0, 0, 'no', 'openai']"
245,"['d3_40_abbrevation', 453, 0, 0, 'no', 'mistral']"
246,"['d3_40_abbrevation', 1032, 0, 0, 'no', 'openai']"
247,"['d3_40_abbrevation', 1032, 0, 0, 'no', 'meta']"
248,"['d3_40_abbrevation', 1032, 0, 0, 'no', 'mistral']"
249,"['d3_40_abbrevation', 483, 0, 0, 'no', 'openai']"
250,"['d3_40_abbrevation', 483, 0, 0, 'no', 'mistral']"
251,"['d3_40_abbrevation', 483, 0, 0, 'no', 'meta']"
252,"['d3_40_abbrevation', 1075, 0, 0, 'no', 'openai']"
253,"['d3_40_abbrevation', 1075, 0, 0, 'no', 'meta']"
254,"['d3_40_abbrevation', 1075, 0, 0, 'no', 'mistral']"
255,"['d3_40_abbrevation', 1651, 0, 0, 'no', 'mistral']"
256,"['d3_40_abbrevation', 1651, 0, 0, 'no', 'meta']"
257,"['d3_40_abbrevation', 1651, 0, 0, 'no', 'openai']"
258,"['d3_40_abbrevation', 734, 0, 0, 'no', 'mistral']"
259,"['d3_40_abbrevation', 734, 0, 1, 'yes', 'meta']"
260,"['d3_40_abbrevation', 734, 0, 0, 'no', 'openai']"
261,"['d3_40_abbrevation', 403, 0, 0, 'no', 'openai']"
262,"['d3_40_abbrevation', 403, 0, 0, 'no', 'meta']"
263,"['d3_40_abbrevation', 403, 0, 0, 'no', 'mistral']"
264,"['d3_40_abbrevation', 1834, 0, 0, 'no', 'openai']"
265,"['d3_40_abbrevation', 1834, 0, 0, 'no', 'meta']"
266,"['d3_40_abbrevation', 1834, 0, 0, 'no', 'mistral']"
267,"['d3_40_abbrevation', 937, 0, 0, 'no', 'mistral']"
268,"['d3_40_abbrevation', 937, 0, 0, 'no', 'meta']"
269,"['d3_40_abbrevation', 937, 0, 0, 'no', 'openai']"
270,"['d3_40_abbrevation', 167, 0, 0, 'no', 'openai']"
271,"['d3_40_abbrevation', 167, 0, 1, 'yes', 'meta']"
272,"['d3_40_abbrevation', 167, 0, 0, 'no', 'mistral']"
273,"['d3_40_abbrevation', 86, 0, 0, 'no', 'mistral']"
274,"['d3_40_abbrevation', 86, 0, 0, 'no', 'meta']"
275,"['d3_40_abbrevation', 86, 0, 0, 'no', 'openai']"
276,"['d3_40_abbrevation', 201, 0, 0, 'no', 'mistral']"
277,"['d3_40_abbrevation', 201, 0, 1, 'yes', 'meta']"
278,"['d3_40_abbrevation', 201, 0, 0, 'no', 'openai']"
279,"['d3_40_abbrevation', 1153, 0, 0, 'no', 'mistral']"
280,"['d3_40_abbrevation', 1153, 0, 1, 'yes', 'meta']"
281,"['d3_40_abbrevation', 1153, 0, 0, 'no', 'openai']"
282,"['d3_40_abbrevation', 1456, 0, 0, 'no', 'mistral']"
283,"['d3_40_abbrevation', 1456, 0, 0, 'no', 'meta']"
284,"['d3_40_abbrevation', 1456, 0, 0, 'no', 'openai']"
285,"['d3_40_abbrevation', 776, 0, 0, 'no', 'mistral']"
286,"['d3_40_abbrevation', 776, 0, 0, 'no', 'meta']"
287,"['d3_40_abbrevation', 776, 0, 0, 'no', 'openai']"
288,"['d3_40_abbrevation', 116, 0, 0, 'no', 'openai']"
289,"['d3_40_abbrevation', 116, 0, 0, 'no', 'mistral']"
290,"['d3_40_abbrevation', 116, 0, 0, 'no', 'meta']"
291,"['d3_40_abbrevation', 701, 0, 0, 'no', 'openai']"
292,"['d3_40_abbrevation', 701, 0, 0, 'no', 'meta']"
293,"['d3_40_abbrevation', 701, 0, 0, 'no', 'mistral']"
294,"['d3_40_abbrevation', 1831, 0, 0, 'no', 'openai']"
295,"['d3_40_abbrevation', 1831, 0, 0, 'no', 'mistral']"
296,"['d3_40_abbrevation', 1831, 0, 0, 'no', 'meta']"
297,"['d3_40_abbrevation', 973, 0, 0, 'no', 'meta']"
298,"['d3_40_abbrevation', 973, 0, 0, 'no', 'openai']"
299,"['d3_40_abbrevation', 973, 0, 0, 'no', 'mistral']"
300,"['d3_40_abbrevation', 1785, 0, 0, 'no', 'mistral']"
301,"['d3_40_abbrevation', 1785, 0, 1, 'yes', 'meta']"
302,"['d3_40_abbrevation', 1785, 0, 0, 'no', 'openai']"
303,"['d3_40_abbrevation', 1582, 0, 0, 'no', 'mistral']"
304,"['d3_40_abbrevation', 1582, 0, 0, 'no', 'meta']"
305,"['d3_40_abbrevation', 1582, 0, 0, 'no', 'openai']"
