,0
155,"['d3_24_statistics', 3387, 0, 0, 'no', 'mistral']"
156,"['d3_24_statistics', 3437, 0, 0, 'no', 'mistral']"
157,"['d3_24_statistics', 3437, 0, 0, 'no', 'meta']"
158,"['d3_24_statistics', 3437, 0, 0, 'no', 'openai']"
159,"['d3_24_statistics', 1945, 0, 0, 'no', 'mistral']"
160,"['d3_24_statistics', 1945, 0, 0, 'no', 'meta']"
161,"['d3_24_statistics', 1945, 0, 0, 'no', 'openai']"
162,"['d3_24_statistics', 2479, 0, 0, 'no', 'mistral']"
163,"['d3_24_statistics', 2479, 0, 0, 'no', 'meta']"
164,"['d3_24_statistics', 2479, 0, 0, 'no', 'openai']"
165,"['d3_24_statistics', 8697, 0, 0, 'no', 'mistral']"
166,"['d3_24_statistics', 8697, 0, 0, 'no', 'meta']"
167,"['d3_24_statistics', 8697, 0, 0, 'no', 'openai']"
168,"['d3_24_statistics', 6017, 0, 0, 'no', 'mistral']"
169,"['d3_24_statistics', 6017, 0, 0, 'no', 'meta']"
170,"['d3_24_statistics', 6017, 0, 0, 'no', 'openai']"
171,"['d3_24_statistics', 5656, 0, 1, 'yes', 'openai']"
172,"['d3_24_statistics', 5656, 0, 0, 'no', 'meta']"
173,"['d3_24_statistics', 5656, 0, 0, 'no', 'mistral']"
174,"['d3_24_statistics', 1589, 1, 1, 'yes', 'mistral']"
175,"['d3_24_statistics', 1589, 1, 1, 'yes', 'meta']"
176,"['d3_24_statistics', 1589, 1, 1, 'yes', 'openai']"
177,"['d3_24_statistics', 6770, 0, 0, 'no', 'mistral']"
178,"['d3_24_statistics', 6770, 0, 0, 'no', 'meta']"
179,"['d3_24_statistics', 6770, 0, 0, 'no', 'openai']"
180,"['d3_24_statistics', 1517, 1, 0, 'no', 'meta']"
181,"['d3_24_statistics', 1517, 1, 1, 'yes', 'openai']"
182,"['d3_24_statistics', 1517, 1, 0, 'no', 'mistral']"
183,"['d3_24_statistics', 3523, 0, 1, 'yes', 'openai']"
184,"['d3_24_statistics', 3523, 0, 0, 'no', 'meta']"
185,"['d3_24_statistics', 3523, 0, 0, 'no', 'mistral']"
186,"['d3_24_statistics', 9188, 0, 0, 'no', 'openai']"
187,"['d3_24_statistics', 9188, 0, 0, 'no', 'meta']"
188,"['d3_24_statistics', 9188, 0, 0, 'no', 'mistral']"
189,"['d3_24_statistics', 5943, 0, 0, 'no', 'meta']"
190,"['d3_24_statistics', 5943, 0, 0, 'no', 'openai']"
191,"['d3_24_statistics', 5943, 0, 0, 'no', 'mistral']"
192,"['d3_24_statistics', 5171, 0, 1, 'yes', 'openai']"
193,"['d3_24_statistics', 5171, 0, 1, 'yes', 'meta']"
194,"['d3_24_statistics', 5171, 0, 1, 'yes', 'mistral']"
195,"['d3_24_statistics', 6357, 0, 0, 'no', 'openai']"
196,"['d3_24_statistics', 6357, 0, 0, 'no', 'meta']"
197,"['d3_24_statistics', 6357, 0, 0, 'no', 'mistral']"
198,"['d3_24_statistics', 7826, 0, 0, 'no', 'openai']"
199,"['d3_24_statistics', 7826, 0, 0, 'no', 'mistral']"
200,"['d3_24_statistics', 7826, 0, 0, 'no', 'meta']"
201,"['d3_24_statistics', 7205, 0, 0, 'no', 'mistral']"
202,"['d3_24_statistics', 7205, 0, 0, 'no', 'meta']"
203,"['d3_24_statistics', 7205, 0, 0, 'no', 'openai']"
204,"['d3_24_statistics', 2126, 0, 0, 'no', 'mistral']"
205,"['d3_24_statistics', 2126, 0, 0, 'no', 'meta']"
206,"['d3_24_statistics', 2126, 0, 1, 'yes', 'openai']"
207,"['d3_24_statistics', 298, 1, 1, 'yes', 'mistral']"
208,"['d3_24_statistics', 298, 1, 0, 'no', 'meta']"
209,"['d3_24_statistics', 298, 1, 1, 'yes', 'openai']"
210,"['d3_24_statistics', 2929, 0, 0, 'no', 'openai']"
211,"['d3_24_statistics', 2929, 0, 0, 'no', 'meta']"
212,"['d3_24_statistics', 2929, 0, 0, 'no', 'mistral']"
213,"['d3_24_statistics', 2486, 0, 1, 'yes', 'openai']"
214,"['d3_24_statistics', 2486, 0, 0, 'no', 'meta']"
215,"['d3_24_statistics', 2486, 0, 0, 'no', 'mistral']"
216,"['d3_24_statistics', 1959, 0, 0, 'no', 'openai']"
217,"['d3_24_statistics', 1959, 0, 0, 'no', 'mistral']"
218,"['d3_24_statistics', 1959, 0, 0, 'no', 'meta']"
219,"['d3_24_statistics', 8755, 0, 0, 'no', 'openai']"
220,"['d3_24_statistics', 8755, 0, 0, 'no', 'meta']"
221,"['d3_24_statistics', 8755, 0, 0, 'no', 'mistral']"
222,"['d3_24_statistics', 8137, 0, 1, 'yes', 'openai']"
223,"['d3_24_statistics', 8137, 0, 0, 'no', 'meta']"
224,"['d3_24_statistics', 8137, 0, 1, 'yes', 'mistral']"
225,"['d3_24_statistics', 2922, 0, 0, 'no', 'openai']"
226,"['d3_24_statistics', 2922, 0, 0, 'no', 'mistral']"
227,"['d3_24_statistics', 2922, 0, 0, 'no', 'meta']"
228,"['d3_24_statistics', 6086, 0, 0, 'no', 'mistral']"
229,"['d3_24_statistics', 6086, 0, 0, 'no', 'meta']"
230,"['d3_24_statistics', 6086, 0, 0, 'no', 'openai']"
231,"['d3_24_statistics', 3673, 0, 1, 'yes', 'openai']"
232,"['d3_24_statistics', 3673, 0, 0, 'no', 'meta']"
233,"['d3_24_statistics', 3673, 0, 0, 'no', 'mistral']"
234,"['d3_24_statistics', 8492, 0, 0, 'the', 'mistral']"
235,"['d3_24_statistics', 8492, 0, 0, 'no', 'meta']"
236,"['d3_24_statistics', 8492, 0, 1, 'yes', 'openai']"
237,"['d3_24_statistics', 4260, 0, 0, 'no', 'openai']"
238,"['d3_24_statistics', 4260, 0, 0, 'no', 'meta']"
239,"['d3_24_statistics', 4260, 0, 0, 'no', 'mistral']"
240,"['d3_24_statistics', 2459, 0, 0, 'no', 'mistral']"
241,"['d3_24_statistics', 2459, 0, 0, 'no', 'meta']"
242,"['d3_24_statistics', 2459, 0, 1, 'yes', 'openai']"
243,"['d3_24_statistics', 2290, 0, 0, 'no', 'mistral']"
244,"['d3_24_statistics', 2290, 0, 0, 'no', 'meta']"
245,"['d3_24_statistics', 2290, 0, 0, 'no', 'openai']"
246,"['d3_24_statistics', 5212, 0, 0, 'no', 'mistral']"
247,"['d3_24_statistics', 5212, 0, 0, 'no', 'meta']"
248,"['d3_24_statistics', 5212, 0, 1, 'yes', 'openai']"
249,"['d3_24_statistics', 2439, 0, 0, 'no', 'openai']"
250,"['d3_24_statistics', 2439, 0, 0, 'no', 'meta']"
251,"['d3_24_statistics', 2439, 0, 0, 'no', 'mistral']"
252,"['d3_24_statistics', 5428, 0, 0, 'no', 'mistral']"
253,"['d3_24_statistics', 5428, 0, 0, 'no', 'meta']"
254,"['d3_24_statistics', 5428, 0, 0, 'no', 'openai']"
255,"['d3_24_statistics', 8337, 0, 0, 'no', 'mistral']"
256,"['d3_24_statistics', 8337, 0, 0, 'no', 'meta']"
257,"['d3_24_statistics', 8337, 0, 0, 'no', 'openai']"
258,"['d3_24_statistics', 3708, 0, 0, 'no', 'mistral']"
259,"['d3_24_statistics', 3708, 0, 0, 'no', 'meta']"
260,"['d3_24_statistics', 3708, 0, 0, 'no', 'openai']"
261,"['d3_24_statistics', 2036, 0, 1, 'yes', 'openai']"
262,"['d3_24_statistics', 2036, 0, 0, 'no', 'mistral']"
263,"['d3_24_statistics', 2036, 0, 0, 'no', 'meta']"
264,"['d3_24_statistics', 9263, 0, 0, 'no', 'meta']"
265,"['d3_24_statistics', 9263, 0, 0, 'no', 'openai']"
266,"['d3_24_statistics', 9263, 0, 0, 'no', 'mistral']"
267,"['d3_24_statistics', 4731, 0, 0, 'no', 'openai']"
268,"['d3_24_statistics', 4731, 0, 0, 'no', 'meta']"
269,"['d3_24_statistics', 4731, 0, 0, 'no', 'mistral']"
270,"['d3_24_statistics', 844, 1, 1, 'yes', 'openai']"
271,"['d3_24_statistics', 844, 1, 1, 'yes', 'meta']"
272,"['d3_24_statistics', 844, 1, 1, 'yes', 'mistral']"
273,"['d3_24_statistics', 437, 1, 1, 'yes', 'openai']"
274,"['d3_24_statistics', 437, 1, 1, 'yes', 'mistral']"
275,"['d3_24_statistics', 437, 1, 0, 'no', 'meta']"
276,"['d3_24_statistics', 1018, 1, 1, 'yes', 'openai']"
277,"['d3_24_statistics', 1018, 1, 0, 'no', 'meta']"
278,"['d3_24_statistics', 1018, 1, 1, 'yes', 'mistral']"
279,"['d3_24_statistics', 5826, 0, 0, 'no', 'mistral']"
280,"['d3_24_statistics', 5826, 0, 0, 'no', 'meta']"
281,"['d3_24_statistics', 5826, 0, 0, 'no', 'openai']"
282,"['d3_24_statistics', 7355, 0, 0, 'no', 'openai']"
283,"['d3_24_statistics', 7355, 0, 0, 'no', 'meta']"
284,"['d3_24_statistics', 7355, 0, 0, 'no', 'mistral']"
285,"['d3_24_statistics', 3920, 0, 1, 'yes', 'openai']"
286,"['d3_24_statistics', 3920, 0, 0, 'no', 'mistral']"
287,"['d3_24_statistics', 3920, 0, 0, 'no', 'meta']"
288,"['d3_24_statistics', 589, 1, 1, 'yes', 'openai']"
289,"['d3_24_statistics', 589, 1, 1, 'yes', 'meta']"
290,"['d3_24_statistics', 589, 1, 1, 'yes', 'mistral']"
291,"['d3_24_statistics', 3543, 0, 0, 'no', 'meta']"
292,"['d3_24_statistics', 3543, 0, 1, 'yes', 'openai']"
293,"['d3_24_statistics', 3543, 0, 0, 'no', 'mistral']"
294,"['d3_24_statistics', 9249, 0, 0, 'no', 'meta']"
295,"['d3_24_statistics', 9249, 0, 1, 'yes', 'openai']"
296,"['d3_24_statistics', 9249, 0, 0, 'no', 'mistral']"
297,"['d3_24_statistics', 4913, 0, 1, 'yes', 'openai']"
298,"['d3_24_statistics', 4913, 0, 1, 'yes', 'meta']"
299,"['d3_24_statistics', 4913, 0, 1, 'yes', 'mistral']"
300,"['d3_24_statistics', 9017, 0, 0, 'no', 'mistral']"
301,"['d3_24_statistics', 9017, 0, 0, 'no', 'meta']"
302,"['d3_24_statistics', 9017, 0, 0, 'no', 'openai']"
303,"['d3_24_statistics', 7993, 0, 1, 'yes', 'openai']"
304,"['d3_24_statistics', 7993, 0, 0, 'no', 'meta']"
305,"['d3_24_statistics', 7993, 0, 0, 'no', 'mistral']"
