,0
158,"['d3_27_grammar', 305, 1, 1, 'yes', 'mistral']"
159,"['d3_27_grammar', 173, 1, 1, 'yes', 'openai']"
160,"['d3_27_grammar', 173, 1, 1, 'yes', 'meta']"
161,"['d3_27_grammar', 173, 1, 1, 'yes', 'mistral']"
162,"['d3_27_grammar', 220, 1, 1, 'yes', 'mistral']"
163,"['d3_27_grammar', 220, 1, 1, 'yes', 'meta']"
164,"['d3_27_grammar', 220, 1, 1, 'yes', 'openai']"
165,"['d3_27_grammar', 773, 0, 0, 'no', 'openai']"
166,"['d3_27_grammar', 773, 0, 0, 'no', 'meta']"
167,"['d3_27_grammar', 773, 0, 0, 'no', 'mistral']"
168,"['d3_27_grammar', 535, 1, 1, 'yes', 'mistral']"
169,"['d3_27_grammar', 535, 1, 0, 'no', 'meta']"
170,"['d3_27_grammar', 535, 1, 1, 'yes', 'openai']"
171,"['d3_27_grammar', 503, 1, 1, 'yes', 'mistral']"
172,"['d3_27_grammar', 503, 1, 0, 'no', 'meta']"
173,"['d3_27_grammar', 503, 1, 1, 'yes', 'openai']"
174,"['d3_27_grammar', 141, 1, 1, 'yes', 'openai']"
175,"['d3_27_grammar', 141, 1, 0, 'no', 'mistral']"
176,"['d3_27_grammar', 141, 1, 0, 'no', 'meta']"
177,"['d3_27_grammar', 602, 0, 0, 'no', 'openai']"
178,"['d3_27_grammar', 602, 0, 0, 'no', 'mistral']"
179,"['d3_27_grammar', 602, 0, 0, 'no', 'meta']"
180,"['d3_27_grammar', 134, 1, 1, 'yes', 'openai']"
181,"['d3_27_grammar', 134, 1, 1, 'yes', 'mistral']"
182,"['d3_27_grammar', 134, 1, 1, 'yes', 'meta']"
183,"['d3_27_grammar', 313, 1, 1, 'yes', 'openai']"
184,"['d3_27_grammar', 313, 1, 1, 'yes', 'meta']"
185,"['d3_27_grammar', 313, 1, 1, 'yes', 'mistral']"
186,"['d3_27_grammar', 817, 0, 0, 'no', 'openai']"
187,"['d3_27_grammar', 817, 0, 0, 'no', 'meta']"
188,"['d3_27_grammar', 817, 0, 0, 'no', 'mistral']"
189,"['d3_27_grammar', 528, 1, 0, 'no', 'mistral']"
190,"['d3_27_grammar', 528, 1, 0, 'no', 'meta']"
191,"['d3_27_grammar', 528, 1, 0, 'no', 'openai']"
192,"['d3_27_grammar', 460, 1, 1, 'yes', 'mistral']"
193,"['d3_27_grammar', 460, 1, 0, 'no', 'meta']"
194,"['d3_27_grammar', 460, 1, 1, 'yes', 'openai']"
195,"['d3_27_grammar', 565, 1, 0, 'no', 'mistral']"
196,"['d3_27_grammar', 565, 1, 0, 'no', 'meta']"
197,"['d3_27_grammar', 565, 1, 1, 'yes', 'openai']"
198,"['d3_27_grammar', 696, 0, 0, 'no', 'mistral']"
199,"['d3_27_grammar', 696, 0, 0, 'no', 'meta']"
200,"['d3_27_grammar', 696, 0, 0, 'no', 'openai']"
201,"['d3_27_grammar', 640, 0, 0, 'no', 'openai']"
202,"['d3_27_grammar', 640, 0, 0, 'no', 'meta']"
203,"['d3_27_grammar', 640, 0, 0, 'no', 'mistral']"
204,"['d3_27_grammar', 189, 1, 1, 'yes', 'openai']"
205,"['d3_27_grammar', 189, 1, 0, 'no', 'meta']"
206,"['d3_27_grammar', 189, 1, 1, 'yes', 'mistral']"
207,"['d3_27_grammar', 26, 1, 1, 'yes', 'openai']"
208,"['d3_27_grammar', 26, 1, 1, 'yes', 'meta']"
209,"['d3_27_grammar', 26, 1, 1, 'yes', 'mistral']"
210,"['d3_27_grammar', 260, 1, 1, 'yes', 'openai']"
211,"['d3_27_grammar', 260, 1, 1, 'yes', 'mistral']"
212,"['d3_27_grammar', 260, 1, 1, 'yes', 'meta']"
213,"['d3_27_grammar', 221, 1, 1, 'yes', 'openai']"
214,"['d3_27_grammar', 221, 1, 1, 'yes', 'mistral']"
215,"['d3_27_grammar', 221, 1, 1, 'yes', 'meta']"
216,"['d3_27_grammar', 174, 1, 1, 'yes', 'openai']"
217,"['d3_27_grammar', 174, 1, 1, 'yes', 'meta']"
218,"['d3_27_grammar', 174, 1, 1, 'yes', 'mistral']"
219,"['d3_27_grammar', 778, 0, 0, 'no', 'mistral']"
220,"['d3_27_grammar', 778, 0, 0, 'no', 'meta']"
221,"['d3_27_grammar', 778, 0, 0, 'no', 'openai']"
222,"['d3_27_grammar', 723, 0, 0, 'no', 'mistral']"
223,"['d3_27_grammar', 723, 0, 0, 'no', 'meta']"
224,"['d3_27_grammar', 723, 0, 1, 'yes', 'openai']"
225,"['d3_27_grammar', 259, 1, 1, 'yes', 'mistral']"
226,"['d3_27_grammar', 259, 1, 1, 'yes', 'meta']"
227,"['d3_27_grammar', 259, 1, 1, 'yes', 'openai']"
228,"['d3_27_grammar', 541, 1, 1, 'yes', 'mistral']"
229,"['d3_27_grammar', 541, 1, 1, 'yes', 'meta']"
230,"['d3_27_grammar', 541, 1, 1, 'yes', 'openai']"
231,"['d3_27_grammar', 326, 1, 0, 'no', 'meta']"
232,"['d3_27_grammar', 326, 1, 1, 'yes', 'openai']"
233,"['d3_27_grammar', 326, 1, 1, 'yes', 'mistral']"
234,"['d3_27_grammar', 755, 0, 0, 'no', 'openai']"
235,"['d3_27_grammar', 755, 0, 0, 'no', 'mistral']"
236,"['d3_27_grammar', 755, 0, 0, 'no', 'meta']"
237,"['d3_27_grammar', 379, 1, 0, 'no', 'meta']"
238,"['d3_27_grammar', 379, 1, 0, 'no', 'openai']"
239,"['d3_27_grammar', 379, 1, 0, 'no', 'mistral']"
240,"['d3_27_grammar', 218, 1, 1, 'yes', 'openai']"
241,"['d3_27_grammar', 218, 1, 0, 'no', 'meta']"
242,"['d3_27_grammar', 218, 1, 1, 'yes', 'mistral']"
243,"['d3_27_grammar', 203, 1, 1, 'yes', 'mistral']"
244,"['d3_27_grammar', 203, 1, 1, 'yes', 'meta']"
245,"['d3_27_grammar', 203, 1, 1, 'yes', 'openai']"
246,"['d3_27_grammar', 463, 1, 1, 'yes', 'openai']"
247,"['d3_27_grammar', 463, 1, 1, 'yes', 'mistral']"
248,"['d3_27_grammar', 463, 1, 1, 'yes', 'meta']"
249,"['d3_27_grammar', 217, 1, 1, 'yes', 'openai']"
250,"['d3_27_grammar', 217, 1, 1, 'yes', 'mistral']"
251,"['d3_27_grammar', 217, 1, 0, 'no', 'meta']"
252,"['d3_27_grammar', 482, 1, 0, 'no', 'meta']"
253,"['d3_27_grammar', 482, 1, 1, 'yes', 'openai']"
254,"['d3_27_grammar', 482, 1, 1, 'yes', 'mistral']"
255,"['d3_27_grammar', 741, 0, 1, 'yes', 'openai']"
256,"['d3_27_grammar', 741, 0, 0, 'no', 'meta']"
257,"['d3_27_grammar', 741, 0, 0, 'no', 'mistral']"
258,"['d3_27_grammar', 329, 1, 1, 'yes', 'mistral']"
259,"['d3_27_grammar', 329, 1, 1, 'yes', 'meta']"
260,"['d3_27_grammar', 329, 1, 1, 'yes', 'openai']"
261,"['d3_27_grammar', 181, 1, 1, 'yes', 'mistral']"
262,"['d3_27_grammar', 181, 1, 1, 'yes', 'meta']"
263,"['d3_27_grammar', 181, 1, 1, 'yes', 'openai']"
264,"['d3_27_grammar', 823, 0, 1, 'yes', 'openai']"
265,"['d3_27_grammar', 823, 0, 1, 'yes', 'meta']"
266,"['d3_27_grammar', 823, 0, 1, 'yes', 'mistral']"
267,"['d3_27_grammar', 420, 1, 1, 'yes', 'openai']"
268,"['d3_27_grammar', 420, 1, 1, 'yes', 'mistral']"
269,"['d3_27_grammar', 420, 1, 1, 'yes', 'meta']"
270,"['d3_27_grammar', 75, 1, 1, 'yes', 'mistral']"
271,"['d3_27_grammar', 75, 1, 1, 'yes', 'meta']"
272,"['d3_27_grammar', 75, 1, 1, 'yes', 'openai']"
273,"['d3_27_grammar', 38, 1, 0, 'no', 'meta']"
274,"['d3_27_grammar', 38, 1, 1, 'yes', 'openai']"
275,"['d3_27_grammar', 38, 1, 1, 'yes', 'mistral']"
276,"['d3_27_grammar', 90, 1, 1, 'yes', 'openai']"
277,"['d3_27_grammar', 90, 1, 1, 'yes', 'mistral']"
278,"['d3_27_grammar', 90, 1, 1, 'yes', 'meta']"
279,"['d3_27_grammar', 518, 1, 1, 'yes', 'openai']"
280,"['d3_27_grammar', 518, 1, 0, 'no', 'mistral']"
281,"['d3_27_grammar', 518, 1, 0, 'no', 'meta']"
282,"['d3_27_grammar', 654, 0, 1, 'yes', 'openai']"
283,"['d3_27_grammar', 654, 0, 0, 'no', 'mistral']"
284,"['d3_27_grammar', 654, 0, 0, 'no', 'meta']"
285,"['d3_27_grammar', 348, 1, 1, 'yes', 'openai']"
286,"['d3_27_grammar', 348, 1, 1, 'yes', 'mistral']"
287,"['d3_27_grammar', 348, 1, 1, 'yes', 'meta']"
288,"['d3_27_grammar', 52, 1, 1, 'yes', 'mistral']"
289,"['d3_27_grammar', 52, 1, 1, 'yes', 'meta']"
290,"['d3_27_grammar', 52, 1, 1, 'yes', 'openai']"
291,"['d3_27_grammar', 315, 1, 1, 'yes', 'openai']"
292,"['d3_27_grammar', 315, 1, 1, 'yes', 'meta']"
293,"['d3_27_grammar', 315, 1, 1, 'yes', 'mistral']"
294,"['d3_27_grammar', 822, 0, 0, 'no', 'openai']"
295,"['d3_27_grammar', 822, 0, 0, 'no', 'meta']"
296,"['d3_27_grammar', 822, 0, 0, 'no', 'mistral']"
297,"['d3_27_grammar', 437, 1, 1, 'yes', 'openai']"
298,"['d3_27_grammar', 437, 1, 1, 'yes', 'mistral']"
299,"['d3_27_grammar', 437, 1, 0, 'no', 'meta']"
300,"['d3_27_grammar', 802, 0, 0, 'no', 'meta']"
301,"['d3_27_grammar', 802, 0, 1, 'yes', 'openai']"
302,"['d3_27_grammar', 802, 0, 1, 'yes', 'mistral']"
303,"['d3_27_grammar', 711, 0, 0, 'no', 'mistral']"
304,"['d3_27_grammar', 711, 0, 0, 'no', 'meta']"
305,"['d3_27_grammar', 711, 0, 0, 'no', 'openai']"
