,0
159,"['d3_22_physics', 2170, 1, 1, 'yes', 'openai']"
160,"['d3_22_physics', 2170, 1, 1, 'yes', 'mistral']"
161,"['d3_22_physics', 2170, 1, 1, 'yes', 'meta']"
162,"['d3_22_physics', 2765, 1, 1, 'yes', 'openai']"
163,"['d3_22_physics', 2765, 1, 1, 'yes', 'mistral']"
164,"['d3_22_physics', 2765, 1, 1, 'yes', 'meta']"
165,"['d3_22_physics', 9703, 0, 0, 'no', 'meta']"
166,"['d3_22_physics', 9703, 0, 1, 'yes', 'openai']"
167,"['d3_22_physics', 9703, 0, 1, 'yes', 'mistral']"
168,"['d3_22_physics', 6713, 0, 0, 'no', 'mistral']"
169,"['d3_22_physics', 6713, 0, 0, 'no', 'meta']"
170,"['d3_22_physics', 6713, 0, 0, 'no', 'openai']"
171,"['d3_22_physics', 6310, 0, 0, 'no', 'openai']"
172,"['d3_22_physics', 6310, 0, 0, 'no', 'meta']"
173,"['d3_22_physics', 6310, 0, 0, 'no', 'mistral']"
174,"['d3_22_physics', 1772, 1, 1, 'yes', 'openai']"
175,"['d3_22_physics', 1772, 1, 1, 'yes', 'meta']"
176,"['d3_22_physics', 1772, 1, 1, 'yes', 'mistral']"
177,"['d3_22_physics', 7553, 0, 0, 'no', 'meta']"
178,"['d3_22_physics', 7553, 0, 0, 'no', 'openai']"
179,"['d3_22_physics', 7553, 0, 0, 'no', 'mistral']"
180,"['d3_22_physics', 1692, 1, 1, 'yes', 'openai']"
181,"['d3_22_physics', 1692, 1, 1, 'yes', 'meta']"
182,"['d3_22_physics', 1692, 1, 1, 'yes', 'mistral']"
183,"['d3_22_physics', 3931, 0, 0, 'no', 'mistral']"
184,"['d3_22_physics', 3931, 0, 0, 'no', 'meta']"
185,"['d3_22_physics', 3931, 0, 0, 'no', 'openai']"
186,"['d3_22_physics', 10251, 0, 0, 'no', 'openai']"
187,"['d3_22_physics', 10251, 0, 0, 'no', 'meta']"
188,"['d3_22_physics', 10251, 0, 0, 'no', 'mistral']"
189,"['d3_22_physics', 6630, 0, 0, 'no', 'openai']"
190,"['d3_22_physics', 6630, 0, 0, 'no', 'mistral']"
191,"['d3_22_physics', 6630, 0, 0, 'no', 'meta']"
192,"['d3_22_physics', 5769, 0, 1, 'yes', 'openai']"
193,"['d3_22_physics', 5769, 0, 1, 'yes', 'mistral']"
194,"['d3_22_physics', 5769, 0, 1, 'yes', 'meta']"
195,"['d3_22_physics', 7092, 0, 0, 'no', 'openai']"
196,"['d3_22_physics', 7092, 0, 0, 'no', 'meta']"
197,"['d3_22_physics', 7092, 0, 0, 'no', 'mistral']"
198,"['d3_22_physics', 8731, 0, 0, 'no', 'meta']"
199,"['d3_22_physics', 8731, 0, 1, 'yes', 'openai']"
200,"['d3_22_physics', 8731, 0, 1, 'yes', 'mistral']"
201,"['d3_22_physics', 8039, 0, 0, 'no', 'openai']"
202,"['d3_22_physics', 8039, 0, 0, 'no', 'mistral']"
203,"['d3_22_physics', 8039, 0, 0, 'no', 'meta']"
204,"['d3_22_physics', 2372, 1, 1, 'yes', 'mistral']"
205,"['d3_22_physics', 2372, 1, 1, 'yes', 'meta']"
206,"['d3_22_physics', 2372, 1, 1, 'yes', 'openai']"
207,"['d3_22_physics', 332, 1, 1, 'yes', 'openai']"
208,"['d3_22_physics', 332, 1, 1, 'yes', 'meta']"
209,"['d3_22_physics', 332, 1, 1, 'yes', 'mistral']"
210,"['d3_22_physics', 3268, 0, 0, 'no', 'mistral']"
211,"['d3_22_physics', 3268, 0, 0, 'no', 'meta']"
212,"['d3_22_physics', 3268, 0, 0, 'no', 'openai']"
213,"['d3_22_physics', 2773, 1, 1, 'yes', 'openai']"
214,"['d3_22_physics', 2773, 1, 1, 'yes', 'meta']"
215,"['d3_22_physics', 2773, 1, 1, 'yes', 'mistral']"
216,"['d3_22_physics', 2185, 1, 1, 'yes', 'meta']"
217,"['d3_22_physics', 2185, 1, 1, 'yes', 'openai']"
218,"['d3_22_physics', 2185, 1, 1, 'yes', 'mistral']"
219,"['d3_22_physics', 9768, 0, 0, 'no', 'meta']"
220,"['d3_22_physics', 9768, 0, 0, 'no', 'openai']"
221,"['d3_22_physics', 9768, 0, 0, 'no', 'mistral']"
222,"['d3_22_physics', 9079, 0, 0, 'no', 'mistral']"
223,"['d3_22_physics', 9079, 0, 0, 'no', 'meta']"
224,"['d3_22_physics', 9079, 0, 0, 'no', 'openai']"
225,"['d3_22_physics', 3260, 0, 0, 'no', 'openai']"
226,"['d3_22_physics', 3260, 0, 0, 'no', 'meta']"
227,"['d3_22_physics', 3260, 0, 0, 'no', 'mistral']"
228,"['d3_22_physics', 6790, 0, 0, 'no', 'mistral']"
229,"['d3_22_physics', 6790, 0, 0, 'no', 'meta']"
230,"['d3_22_physics', 6790, 0, 0, 'no', 'openai']"
231,"['d3_22_physics', 4098, 0, 0, 'no', 'mistral']"
232,"['d3_22_physics', 4098, 0, 0, 'no', 'meta']"
233,"['d3_22_physics', 4098, 0, 0, 'no', 'openai']"
234,"['d3_22_physics', 9474, 0, 0, 'no', 'mistral']"
235,"['d3_22_physics', 9474, 0, 0, 'no', 'meta']"
236,"['d3_22_physics', 9474, 0, 0, 'no', 'openai']"
237,"['d3_22_physics', 4753, 0, 1, 'yes', 'openai']"
238,"['d3_22_physics', 4753, 0, 0, 'no', 'meta']"
239,"['d3_22_physics', 4753, 0, 0, 'no', 'mistral']"
240,"['d3_22_physics', 2744, 1, 1, 'yes', 'openai']"
241,"['d3_22_physics', 2744, 1, 1, 'yes', 'mistral']"
242,"['d3_22_physics', 2744, 1, 1, 'yes', 'meta']"
243,"['d3_22_physics', 2555, 1, 1, 'yes', 'openai']"
244,"['d3_22_physics', 2555, 1, 1, 'yes', 'mistral']"
245,"['d3_22_physics', 2555, 1, 1, 'yes', 'meta']"
246,"['d3_22_physics', 5815, 0, 0, 'no', 'mistral']"
247,"['d3_22_physics', 5815, 0, 0, 'no', 'meta']"
248,"['d3_22_physics', 5815, 0, 0, 'no', 'openai']"
249,"['d3_22_physics', 2722, 1, 1, 'yes', 'openai']"
250,"['d3_22_physics', 2722, 1, 1, 'yes', 'meta']"
251,"['d3_22_physics', 2722, 1, 1, 'yes', 'mistral']"
252,"['d3_22_physics', 6056, 0, 0, 'no', 'openai']"
253,"['d3_22_physics', 6056, 0, 0, 'no', 'mistral']"
254,"['d3_22_physics', 6056, 0, 0, 'no', 'meta']"
255,"['d3_22_physics', 9301, 0, 0, 'no', 'mistral']"
256,"['d3_22_physics', 9301, 0, 0, 'no', 'meta']"
257,"['d3_22_physics', 9301, 0, 0, 'no', 'openai']"
258,"['d3_22_physics', 4137, 0, 0, 'no', 'openai']"
259,"['d3_22_physics', 4137, 0, 0, 'no', 'meta']"
260,"['d3_22_physics', 4137, 0, 0, 'no', 'mistral']"
261,"['d3_22_physics', 2272, 1, 1, 'yes', 'openai']"
262,"['d3_22_physics', 2272, 1, 1, 'yes', 'mistral']"
263,"['d3_22_physics', 2272, 1, 1, 'yes', 'meta']"
264,"['d3_22_physics', 10334, 0, 0, 'no', 'mistral']"
265,"['d3_22_physics', 10334, 0, 0, 'no', 'meta']"
266,"['d3_22_physics', 10334, 0, 0, 'no', 'openai']"
267,"['d3_22_physics', 5278, 0, 0, 'no', 'mistral']"
268,"['d3_22_physics', 5278, 0, 0, 'no', 'meta']"
269,"['d3_22_physics', 5278, 0, 0, 'no', 'openai']"
270,"['d3_22_physics', 941, 1, 1, 'yes', 'mistral']"
271,"['d3_22_physics', 941, 1, 1, 'yes', 'meta']"
272,"['d3_22_physics', 941, 1, 1, 'yes', 'openai']"
273,"['d3_22_physics', 488, 1, 1, 'yes', 'mistral']"
274,"['d3_22_physics', 488, 1, 1, 'yes', 'meta']"
275,"['d3_22_physics', 488, 1, 1, 'yes', 'openai']"
276,"['d3_22_physics', 1135, 1, 1, 'yes', 'openai']"
277,"['d3_22_physics', 1135, 1, 1, 'yes', 'mistral']"
278,"['d3_22_physics', 1135, 1, 1, 'yes', 'meta']"
279,"['d3_22_physics', 6500, 0, 0, 'no', 'openai']"
280,"['d3_22_physics', 6500, 0, 0, 'no', 'meta']"
281,"['d3_22_physics', 6500, 0, 0, 'no', 'mistral']"
282,"['d3_22_physics', 8205, 0, 0, 'no', 'meta']"
283,"['d3_22_physics', 8205, 0, 0, 'no', 'openai']"
284,"['d3_22_physics', 8205, 0, 0, 'no', 'mistral']"
285,"['d3_22_physics', 4373, 0, 0, 'no', 'mistral']"
286,"['d3_22_physics', 4373, 0, 0, 'no', 'meta']"
287,"['d3_22_physics', 4373, 0, 0, 'no', 'openai']"
288,"['d3_22_physics', 658, 1, 1, 'yes', 'mistral']"
289,"['d3_22_physics', 658, 1, 1, 'yes', 'meta']"
290,"['d3_22_physics', 658, 1, 1, 'yes', 'openai']"
291,"['d3_22_physics', 3953, 0, 0, 'no', 'mistral']"
292,"['d3_22_physics', 3953, 0, 0, 'no', 'meta']"
293,"['d3_22_physics', 3953, 0, 0, 'no', 'openai']"
294,"['d3_22_physics', 10319, 0, 1, 'yes', 'meta']"
295,"['d3_22_physics', 10319, 0, 1, 'yes', 'openai']"
296,"['d3_22_physics', 10319, 0, 1, 'yes', 'mistral']"
297,"['d3_22_physics', 5481, 0, 0, 'no', 'openai']"
298,"['d3_22_physics', 5481, 0, 0, 'no', 'meta']"
299,"['d3_22_physics', 5481, 0, 0, 'no', 'mistral']"
300,"['d3_22_physics', 10060, 0, 1, 'yes', 'openai']"
301,"['d3_22_physics', 10060, 0, 1, 'yes', 'mistral']"
302,"['d3_22_physics', 10060, 0, 1, 'yes', 'meta']"
303,"['d3_22_physics', 8917, 0, 0, 'no', 'meta']"
304,"['d3_22_physics', 8917, 0, 1, 'yes', 'openai']"
305,"['d3_22_physics', 8917, 0, 0, 'no', 'mistral']"
