,0
157,"['d3_36_quantity', 703, 0, 0, 'no', 'meta']"
158,"['d3_36_quantity', 703, 0, 1, 'yes', 'openai']"
159,"['d3_36_quantity', 398, 0, 0, 'no', 'meta']"
160,"['d3_36_quantity', 398, 0, 0, 'no', 'openai']"
161,"['d3_36_quantity', 398, 0, 0, 'no', 'mistral']"
162,"['d3_36_quantity', 507, 0, 1, 'yes', 'openai']"
163,"['d3_36_quantity', 507, 0, 0, 'no', 'meta']"
164,"['d3_36_quantity', 507, 0, 0, 'no', 'mistral']"
165,"['d3_36_quantity', 1780, 0, 0, 'no', 'openai']"
166,"['d3_36_quantity', 1780, 0, 0, 'no', 'meta']"
167,"['d3_36_quantity', 1780, 0, 0, 'no', 'mistral']"
168,"['d3_36_quantity', 1231, 0, 0, 'no', 'openai']"
169,"['d3_36_quantity', 1231, 0, 0, 'no', 'meta']"
170,"['d3_36_quantity', 1231, 0, 0, 'no', 'mistral']"
171,"['d3_36_quantity', 1157, 0, 0, 'no', 'mistral']"
172,"['d3_36_quantity', 1157, 0, 0, 'no', 'meta']"
173,"['d3_36_quantity', 1157, 0, 0, 'no', 'openai']"
174,"['d3_36_quantity', 325, 1, 0, 'no', 'openai']"
175,"['d3_36_quantity', 325, 1, 0, 'no', 'meta']"
176,"['d3_36_quantity', 325, 1, 0, 'no', 'mistral']"
177,"['d3_36_quantity', 1386, 0, 0, 'no', 'openai']"
178,"['d3_36_quantity', 1386, 0, 0, 'no', 'mistral']"
179,"['d3_36_quantity', 1386, 0, 0, 'no', 'meta']"
180,"['d3_36_quantity', 310, 1, 0, 'no', 'meta']"
181,"['d3_36_quantity', 310, 1, 1, 'yes', 'openai']"
182,"['d3_36_quantity', 310, 1, 1, 'yes', 'mistral']"
183,"['d3_36_quantity', 721, 0, 0, 'no', 'openai']"
184,"['d3_36_quantity', 721, 0, 0, 'no', 'meta']"
185,"['d3_36_quantity', 721, 0, 0, 'no', 'mistral']"
186,"['d3_36_quantity', 1881, 0, 0, 'no', 'mistral']"
187,"['d3_36_quantity', 1881, 0, 0, 'no', 'meta']"
188,"['d3_36_quantity', 1881, 0, 0, 'no', 'openai']"
189,"['d3_36_quantity', 1216, 0, 0, 'no', 'openai']"
190,"['d3_36_quantity', 1216, 0, 0, 'no', 'mistral']"
191,"['d3_36_quantity', 1216, 0, 0, 'no', 'meta']"
192,"['d3_36_quantity', 1058, 0, 0, 'no', 'openai']"
193,"['d3_36_quantity', 1058, 0, 0, 'no', 'meta']"
194,"['d3_36_quantity', 1058, 0, 0, 'no', 'mistral']"
195,"['d3_36_quantity', 1301, 0, 0, 'no', 'openai']"
196,"['d3_36_quantity', 1301, 0, 0, 'no', 'meta']"
197,"['d3_36_quantity', 1301, 0, 0, 'no', 'mistral']"
198,"['d3_36_quantity', 1602, 0, 0, 'no', 'mistral']"
199,"['d3_36_quantity', 1602, 0, 0, 'no', 'meta']"
200,"['d3_36_quantity', 1602, 0, 0, 'no', 'openai']"
201,"['d3_36_quantity', 1475, 0, 0, 'no', 'openai']"
202,"['d3_36_quantity', 1475, 0, 0, 'no', 'mistral']"
203,"['d3_36_quantity', 1475, 0, 0, 'no', 'meta']"
204,"['d3_36_quantity', 435, 0, 0, 'no', 'meta']"
205,"['d3_36_quantity', 435, 0, 0, 'no', 'openai']"
206,"['d3_36_quantity', 435, 0, 0, 'no', 'mistral']"
207,"['d3_36_quantity', 61, 1, 1, 'yes', 'openai']"
208,"['d3_36_quantity', 61, 1, 1, 'yes', 'meta']"
209,"['d3_36_quantity', 61, 1, 1, 'yes', 'mistral']"
210,"['d3_36_quantity', 599, 0, 0, 'no', 'openai']"
211,"['d3_36_quantity', 599, 0, 0, 'no', 'meta']"
212,"['d3_36_quantity', 599, 0, 0, 'no', 'mistral']"
213,"['d3_36_quantity', 508, 0, 0, 'no', 'mistral']"
214,"['d3_36_quantity', 508, 0, 0, 'no', 'meta']"
215,"['d3_36_quantity', 508, 0, 0, 'no', 'openai']"
216,"['d3_36_quantity', 401, 0, 0, 'no', 'mistral']"
217,"['d3_36_quantity', 401, 0, 0, 'no', 'meta']"
218,"['d3_36_quantity', 401, 0, 0, 'no', 'openai']"
219,"['d3_36_quantity', 1792, 0, 0, 'no', 'openai']"
220,"['d3_36_quantity', 1792, 0, 0, 'no', 'mistral']"
221,"['d3_36_quantity', 1792, 0, 0, 'no', 'meta']"
222,"['d3_36_quantity', 1665, 0, 0, 'no', 'openai']"
223,"['d3_36_quantity', 1665, 0, 0, 'no', 'meta']"
224,"['d3_36_quantity', 1665, 0, 0, 'no', 'mistral']"
225,"['d3_36_quantity', 598, 0, 0, 'no', 'meta']"
226,"['d3_36_quantity', 598, 0, 0, 'no', 'openai']"
227,"['d3_36_quantity', 598, 0, 0, 'no', 'mistral']"
228,"['d3_36_quantity', 1245, 0, 0, 'no', 'openai']"
229,"['d3_36_quantity', 1245, 0, 0, 'no', 'mistral']"
230,"['d3_36_quantity', 1245, 0, 0, 'no', 'meta']"
231,"['d3_36_quantity', 752, 0, 1, 'yes', 'openai']"
232,"['d3_36_quantity', 752, 0, 0, 'no', 'meta']"
233,"['d3_36_quantity', 752, 0, 0, 'no', 'mistral']"
234,"['d3_36_quantity', 1738, 0, 0, 'no', 'openai']"
235,"['d3_36_quantity', 1738, 0, 0, 'no', 'mistral']"
236,"['d3_36_quantity', 1738, 0, 0, 'no', 'meta']"
237,"['d3_36_quantity', 872, 0, 0, 'no', 'meta']"
238,"['d3_36_quantity', 872, 0, 1, 'yes', 'openai']"
239,"['d3_36_quantity', 872, 0, 0, 'no', 'mistral']"
240,"['d3_36_quantity', 503, 0, 0, 'no', 'openai']"
241,"['d3_36_quantity', 503, 0, 0, 'no', 'meta']"
242,"['d3_36_quantity', 503, 0, 0, 'no', 'mistral']"
243,"['d3_36_quantity', 468, 0, 0, 'no', 'openai']"
244,"['d3_36_quantity', 468, 0, 0, 'no', 'meta']"
245,"['d3_36_quantity', 468, 0, 0, 'no', 'mistral']"
246,"['d3_36_quantity', 1067, 0, 0, 'no', 'meta']"
247,"['d3_36_quantity', 1067, 0, 0, 'no', 'openai']"
248,"['d3_36_quantity', 1067, 0, 0, 'no', 'mistral']"
249,"['d3_36_quantity', 499, 0, 0, 'no', 'openai']"
250,"['d3_36_quantity', 499, 0, 0, 'no', 'meta']"
251,"['d3_36_quantity', 499, 0, 0, 'no', 'mistral']"
252,"['d3_36_quantity', 1111, 0, 0, 'no', 'mistral']"
253,"['d3_36_quantity', 1111, 0, 1, 'yes', 'meta']"
254,"['d3_36_quantity', 1111, 0, 0, 'no', 'openai']"
255,"['d3_36_quantity', 1706, 0, 0, 'no', 'openai']"
256,"['d3_36_quantity', 1706, 0, 0, 'no', 'meta']"
257,"['d3_36_quantity', 1706, 0, 0, 'no', 'mistral']"
258,"['d3_36_quantity', 759, 0, 0, 'no', 'meta']"
259,"['d3_36_quantity', 759, 0, 0, 'no', 'openai']"
260,"['d3_36_quantity', 759, 0, 0, 'no', 'mistral']"
261,"['d3_36_quantity', 416, 0, 1, 'yes', 'openai']"
262,"['d3_36_quantity', 416, 0, 0, 'no', 'mistral']"
263,"['d3_36_quantity', 416, 0, 0, 'no', 'meta']"
264,"['d3_36_quantity', 1896, 0, 1, 'yes', 'openai']"
265,"['d3_36_quantity', 1896, 0, 0, 'no', 'meta']"
266,"['d3_36_quantity', 1896, 0, 0, 'no', 'mistral']"
267,"['d3_36_quantity', 968, 0, 0, 'no', 'meta']"
268,"['d3_36_quantity', 968, 0, 0, 'no', 'openai']"
269,"['d3_36_quantity', 968, 0, 0, 'no', 'mistral']"
270,"['d3_36_quantity', 172, 1, 1, 'yes', 'mistral']"
271,"['d3_36_quantity', 172, 1, 0, 'no', 'meta']"
272,"['d3_36_quantity', 172, 1, 1, 'yes', 'openai']"
273,"['d3_36_quantity', 89, 1, 0, 'no', 'openai']"
274,"['d3_36_quantity', 89, 1, 0, 'no', 'meta']"
275,"['d3_36_quantity', 89, 1, 0, 'no', 'mistral']"
276,"['d3_36_quantity', 208, 1, 0, 'no', 'mistral']"
277,"['d3_36_quantity', 208, 1, 0, 'no', 'meta']"
278,"['d3_36_quantity', 208, 1, 0, 'no', 'openai']"
279,"['d3_36_quantity', 1192, 0, 0, 'no', 'mistral']"
280,"['d3_36_quantity', 1192, 0, 0, 'no', 'meta']"
281,"['d3_36_quantity', 1192, 0, 0, 'no', 'openai']"
282,"['d3_36_quantity', 1505, 0, 0, 'no', 'openai']"
283,"['d3_36_quantity', 1505, 0, 0, 'no', 'mistral']"
284,"['d3_36_quantity', 1505, 0, 0, 'no', 'meta']"
285,"['d3_36_quantity', 802, 0, 0, 'no', 'meta']"
286,"['d3_36_quantity', 802, 0, 0, 'no', 'openai']"
287,"['d3_36_quantity', 802, 0, 0, 'no', 'mistral']"
288,"['d3_36_quantity', 120, 1, 0, 'no', 'meta']"
289,"['d3_36_quantity', 120, 1, 1, 'yes', 'openai']"
290,"['d3_36_quantity', 120, 1, 0, 'no', 'mistral']"
291,"['d3_36_quantity', 725, 0, 0, 'no', 'openai']"
292,"['d3_36_quantity', 725, 0, 0, 'no', 'meta']"
293,"['d3_36_quantity', 725, 0, 0, 'no', 'mistral']"
294,"['d3_36_quantity', 1893, 0, 0, 'no', 'mistral']"
295,"['d3_36_quantity', 1893, 0, 0, 'no', 'meta']"
296,"['d3_36_quantity', 1893, 0, 1, 'yes', 'openai']"
297,"['d3_36_quantity', 1005, 0, 1, 'yes', 'openai']"
298,"['d3_36_quantity', 1005, 0, 0, 'no', 'mistral']"
299,"['d3_36_quantity', 1005, 0, 0, 'no', 'meta']"
300,"['d3_36_quantity', 1846, 0, 0, 'no', 'meta']"
301,"['d3_36_quantity', 1846, 0, 0, 'no', 'openai']"
302,"['d3_36_quantity', 1846, 0, 0, 'no', 'mistral']"
303,"['d3_36_quantity', 1636, 0, 1, 'yes', 'openai']"
304,"['d3_36_quantity', 1636, 0, 0, 'no', 'meta']"
305,"['d3_36_quantity', 1636, 0, 1, 'yes', 'mistral']"
