,0
157,"['d3_18_offensive', 241, 0, 1, 'yes', 'mistral']"
158,"['d3_18_offensive', 241, 0, 1, 'yes', 'meta']"
159,"['d3_18_offensive', 136, 1, 1, 'yes', 'openai']"
160,"['d3_18_offensive', 136, 1, 1, 'yes', 'meta']"
161,"['d3_18_offensive', 136, 1, 1, 'yes', 'mistral']"
162,"['d3_18_offensive', 174, 1, 1, 'yes', 'meta']"
163,"['d3_18_offensive', 174, 1, 1, 'yes', 'openai']"
164,"['d3_18_offensive', 174, 1, 0, 'no', 'mistral']"
165,"['d3_18_offensive', 610, 0, 1, 'yes', 'openai']"
166,"['d3_18_offensive', 610, 0, 1, 'yes', 'meta']"
167,"['d3_18_offensive', 610, 0, 0, 'no', 'mistral']"
168,"['d3_18_offensive', 422, 0, 0, 'no', 'openai']"
169,"['d3_18_offensive', 422, 0, 0, 'no', 'meta']"
170,"['d3_18_offensive', 422, 0, 0, 'no', 'mistral']"
171,"['d3_18_offensive', 397, 0, 0, 'no', 'openai']"
172,"['d3_18_offensive', 397, 0, 0, 'no', 'meta']"
173,"['d3_18_offensive', 397, 0, 0, 'no', 'mistral']"
174,"['d3_18_offensive', 111, 1, 1, 'yes', 'meta']"
175,"['d3_18_offensive', 111, 1, 1, 'yes', 'openai']"
176,"['d3_18_offensive', 111, 1, 0, 'no', 'mistral']"
177,"['d3_18_offensive', 475, 0, 0, 'no', 'openai']"
178,"['d3_18_offensive', 475, 0, 1, 'yes', 'mistral']"
179,"['d3_18_offensive', 475, 0, 0, 'no', 'meta']"
180,"['d3_18_offensive', 106, 1, 1, 'yes', 'openai']"
181,"['d3_18_offensive', 106, 1, 1, 'yes', 'meta']"
182,"['d3_18_offensive', 106, 1, 1, 'yes', 'mistral']"
183,"['d3_18_offensive', 247, 0, 1, 'yes', 'meta']"
184,"['d3_18_offensive', 247, 0, 0, 'no', 'openai']"
185,"['d3_18_offensive', 247, 0, 0, 'no', 'mistral']"
186,"['d3_18_offensive', 645, 0, 0, 'no', 'mistral']"
187,"['d3_18_offensive', 645, 0, 0, 'no', 'meta']"
188,"['d3_18_offensive', 645, 0, 0, 'no', 'openai']"
189,"['d3_18_offensive', 417, 0, 1, 'yes', 'openai']"
190,"['d3_18_offensive', 417, 0, 1, 'yes', 'meta']"
191,"['d3_18_offensive', 417, 0, 1, 'yes', 'mistral']"
192,"['d3_18_offensive', 363, 0, 0, 'no', 'openai']"
193,"['d3_18_offensive', 363, 0, 1, 'yes', 'meta']"
194,"['d3_18_offensive', 363, 0, 0, 'no', 'mistral']"
195,"['d3_18_offensive', 446, 0, 1, 'yes', 'openai']"
196,"['d3_18_offensive', 446, 0, 1, 'yes', 'meta']"
197,"['d3_18_offensive', 446, 0, 0, 'no', 'mistral']"
198,"['d3_18_offensive', 549, 0, 0, 'no', 'mistral']"
199,"['d3_18_offensive', 549, 0, 0, 'no', 'meta']"
200,"['d3_18_offensive', 549, 0, 0, 'no', 'openai']"
201,"['d3_18_offensive', 505, 0, 0, 'no', 'openai']"
202,"['d3_18_offensive', 505, 0, 0, 'no', 'mistral']"
203,"['d3_18_offensive', 505, 0, 0, 'no', 'meta']"
204,"['d3_18_offensive', 149, 1, 0, 'no', 'openai']"
205,"['d3_18_offensive', 149, 1, 0, 'no', 'mistral']"
206,"['d3_18_offensive', 149, 1, 1, 'yes', 'meta']"
207,"['d3_18_offensive', 20, 1, 1, 'yes', 'mistral']"
208,"['d3_18_offensive', 20, 1, 1, 'yes', 'meta']"
209,"['d3_18_offensive', 20, 1, 1, 'yes', 'openai']"
210,"['d3_18_offensive', 205, 0, 1, 'yes', 'openai']"
211,"['d3_18_offensive', 205, 0, 1, 'yes', 'meta']"
212,"['d3_18_offensive', 205, 0, 1, 'yes', 'mistral']"
213,"['d3_18_offensive', 174, 1, 1, 'yes', 'openai']"
214,"['d3_18_offensive', 174, 1, 1, 'yes', 'meta']"
215,"['d3_18_offensive', 174, 1, 0, 'no', 'mistral']"
216,"['d3_18_offensive', 137, 1, 1, 'yes', 'openai']"
217,"['d3_18_offensive', 137, 1, 1, 'yes', 'meta']"
218,"['d3_18_offensive', 137, 1, 1, 'yes', 'mistral']"
219,"['d3_18_offensive', 614, 0, 0, 'no', 'openai']"
220,"['d3_18_offensive', 614, 0, 0, 'no', 'mistral']"
221,"['d3_18_offensive', 614, 0, 1, 'yes', 'meta']"
222,"['d3_18_offensive', 571, 0, 0, 'no', 'meta']"
223,"['d3_18_offensive', 571, 0, 0, 'no', 'openai']"
224,"['d3_18_offensive', 571, 0, 0, 'no', 'mistral']"
225,"['d3_18_offensive', 205, 0, 1, 'yes', 'openai']"
226,"['d3_18_offensive', 205, 0, 1, 'yes', 'meta']"
227,"['d3_18_offensive', 205, 0, 1, 'yes', 'mistral']"
228,"['d3_18_offensive', 427, 0, 0, 'no', 'openai']"
229,"['d3_18_offensive', 427, 0, 0, 'no', 'meta']"
230,"['d3_18_offensive', 427, 0, 0, 'no', 'mistral']"
231,"['d3_18_offensive', 257, 0, 1, 'yes', 'mistral']"
232,"['d3_18_offensive', 257, 0, 1, 'yes', 'meta']"
233,"['d3_18_offensive', 257, 0, 1, 'yes', 'openai']"
234,"['d3_18_offensive', 596, 0, 1, 'yes', 'openai']"
235,"['d3_18_offensive', 596, 0, 1, 'yes', 'meta']"
236,"['d3_18_offensive', 596, 0, 1, 'yes', 'mistral']"
237,"['d3_18_offensive', 299, 0, 1, 'yes', 'mistral']"
238,"['d3_18_offensive', 299, 0, 1, 'yes', 'meta']"
239,"['d3_18_offensive', 299, 0, 1, 'yes', 'openai']"
240,"['d3_18_offensive', 172, 1, 1, 'yes', 'meta']"
241,"['d3_18_offensive', 172, 1, 1, 'yes', 'openai']"
242,"['d3_18_offensive', 172, 1, 1, 'yes', 'mistral']"
243,"['d3_18_offensive', 160, 1, 1, 'yes', 'mistral']"
244,"['d3_18_offensive', 160, 1, 1, 'yes', 'meta']"
245,"['d3_18_offensive', 160, 1, 0, 'no', 'openai']"
246,"['d3_18_offensive', 366, 0, 1, 'yes', 'openai']"
247,"['d3_18_offensive', 366, 0, 1, 'yes', 'meta']"
248,"['d3_18_offensive', 366, 0, 1, 'yes', 'mistral']"
249,"['d3_18_offensive', 171, 1, 0, 'no', 'openai']"
250,"['d3_18_offensive', 171, 1, 1, 'yes', 'mistral']"
251,"['d3_18_offensive', 171, 1, 1, 'yes', 'meta']"
252,"['d3_18_offensive', 381, 0, 1, 'yes', 'mistral']"
253,"['d3_18_offensive', 381, 0, 1, 'yes', 'meta']"
254,"['d3_18_offensive', 381, 0, 0, 'no', 'openai']"
255,"['d3_18_offensive', 585, 0, 0, 'no', 'meta']"
256,"['d3_18_offensive', 585, 0, 0, 'no', 'openai']"
257,"['d3_18_offensive', 585, 0, 0, 'no', 'mistral']"
258,"['d3_18_offensive', 260, 0, 1, 'yes', 'mistral']"
259,"['d3_18_offensive', 260, 0, 1, 'yes', 'meta']"
260,"['d3_18_offensive', 260, 0, 1, 'yes', 'openai']"
261,"['d3_18_offensive', 142, 1, 1, 'yes', 'openai']"
262,"['d3_18_offensive', 142, 1, 1, 'yes', 'mistral']"
263,"['d3_18_offensive', 142, 1, 1, 'yes', 'meta']"
264,"['d3_18_offensive', 650, 0, 1, 'yes', 'meta']"
265,"['d3_18_offensive', 650, 0, 1, 'yes', 'openai']"
266,"['d3_18_offensive', 650, 0, 1, 'yes', 'mistral']"
267,"['d3_18_offensive', 332, 0, 0, 'no', 'meta']"
268,"['d3_18_offensive', 332, 0, 0, 'no', 'openai']"
269,"['d3_18_offensive', 332, 0, 0, 'no', 'mistral']"
270,"['d3_18_offensive', 59, 1, 1, 'yes', 'openai']"
271,"['d3_18_offensive', 59, 1, 1, 'yes', 'meta']"
272,"['d3_18_offensive', 59, 1, 1, 'yes', 'mistral']"
273,"['d3_18_offensive', 30, 1, 1, 'yes', 'openai']"
274,"['d3_18_offensive', 30, 1, 1, 'yes', 'meta']"
275,"['d3_18_offensive', 30, 1, 0, 'no', 'mistral']"
276,"['d3_18_offensive', 71, 1, 1, 'yes', 'meta']"
277,"['d3_18_offensive', 71, 1, 1, 'yes', 'openai']"
278,"['d3_18_offensive', 71, 1, 1, 'yes', 'mistral']"
279,"['d3_18_offensive', 409, 0, 0, 'no', 'openai']"
280,"['d3_18_offensive', 409, 0, 0, 'no', 'meta']"
281,"['d3_18_offensive', 409, 0, 0, 'no', 'mistral']"
282,"['d3_18_offensive', 516, 0, 0, 'no', 'mistral']"
283,"['d3_18_offensive', 516, 0, 1, 'yes', 'meta']"
284,"['d3_18_offensive', 516, 0, 0, 'no', 'openai']"
285,"['d3_18_offensive', 275, 0, 1, 'yes', 'openai']"
286,"['d3_18_offensive', 275, 0, 1, 'yes', 'meta']"
287,"['d3_18_offensive', 275, 0, 1, 'yes', 'mistral']"
288,"['d3_18_offensive', 41, 1, 1, 'yes', 'openai']"
289,"['d3_18_offensive', 41, 1, 1, 'yes', 'meta']"
290,"['d3_18_offensive', 41, 1, 0, 'no', 'mistral']"
291,"['d3_18_offensive', 248, 0, 0, 'no', 'mistral']"
292,"['d3_18_offensive', 248, 0, 1, 'yes', 'meta']"
293,"['d3_18_offensive', 248, 0, 0, 'no', 'openai']"
294,"['d3_18_offensive', 649, 0, 0, 'no', 'openai']"
295,"['d3_18_offensive', 649, 0, 0, 'no', 'meta']"
296,"['d3_18_offensive', 649, 0, 0, 'no', 'mistral']"
297,"['d3_18_offensive', 344, 0, 0, 'no', 'openai']"
298,"['d3_18_offensive', 344, 0, 0, 'no', 'meta']"
299,"['d3_18_offensive', 344, 0, 0, 'no', 'mistral']"
300,"['d3_18_offensive', 633, 0, 0, 'no', 'openai']"
301,"['d3_18_offensive', 633, 0, 0, 'no', 'meta']"
302,"['d3_18_offensive', 633, 0, 0, 'no', 'mistral']"
303,"['d3_18_offensive', 561, 0, 0, 'no', 'mistral']"
304,"['d3_18_offensive', 561, 0, 1, 'yes', 'meta']"
305,"['d3_18_offensive', 561, 0, 0, 'no', 'openai']"
