,0
161,"['d3_12_medical', 560, 0, 0, 'no', 'openai']"
162,"['d3_12_medical', 714, 0, 1, 'yes', 'mistral']"
163,"['d3_12_medical', 714, 0, 0, 'no', 'meta']"
164,"['d3_12_medical', 714, 0, 0, 'no', 'openai']"
165,"['d3_12_medical', 2505, 0, 1, 'yes', 'openai']"
166,"['d3_12_medical', 2505, 0, 1, 'yes', 'mistral']"
167,"['d3_12_medical', 2505, 0, 1, 'yes', 'meta']"
168,"['d3_12_medical', 1733, 0, 1, 'yes', 'openai']"
169,"['d3_12_medical', 1733, 0, 1, 'yes', 'meta']"
170,"['d3_12_medical', 1733, 0, 1, 'yes', 'mistral']"
171,"['d3_12_medical', 1629, 0, 1, 'yes', 'mistral']"
172,"['d3_12_medical', 1629, 0, 0, 'no', 'meta']"
173,"['d3_12_medical', 1629, 0, 0, 'no', 'openai']"
174,"['d3_12_medical', 457, 1, 1, 'yes', 'mistral']"
175,"['d3_12_medical', 457, 1, 1, 'yes', 'meta']"
176,"['d3_12_medical', 457, 1, 1, 'yes', 'openai']"
177,"['d3_12_medical', 1950, 0, 0, 'no', 'openai']"
178,"['d3_12_medical', 1950, 0, 0, 'no', 'meta']"
179,"['d3_12_medical', 1950, 0, 1, 'yes', 'mistral']"
180,"['d3_12_medical', 437, 1, 1, 'yes', 'openai']"
181,"['d3_12_medical', 437, 1, 1, 'yes', 'mistral']"
182,"['d3_12_medical', 437, 1, 1, 'yes', 'meta']"
183,"['d3_12_medical', 1015, 0, 0, 'no', 'mistral']"
184,"['d3_12_medical', 1015, 0, 0, 'no', 'meta']"
185,"['d3_12_medical', 1015, 0, 0, 'no', 'openai']"
186,"['d3_12_medical', 2646, 0, 1, 'yes', 'meta']"
187,"['d3_12_medical', 2646, 0, 1, 'yes', 'openai']"
188,"['d3_12_medical', 2646, 0, 1, 'yes', 'mistral']"
189,"['d3_12_medical', 1711, 0, 0, 'no', 'openai']"
190,"['d3_12_medical', 1711, 0, 0, 'no', 'meta']"
191,"['d3_12_medical', 1711, 0, 0, 'no', 'mistral']"
192,"['d3_12_medical', 1489, 0, 0, 'no', 'openai']"
193,"['d3_12_medical', 1489, 0, 1, 'yes', 'mistral']"
194,"['d3_12_medical', 1489, 0, 0, 'no', 'meta']"
195,"['d3_12_medical', 1831, 0, 0, 'no', 'openai']"
196,"['d3_12_medical', 1831, 0, 0, 'no', 'meta']"
197,"['d3_12_medical', 1831, 0, 1, 'yes', 'mistral']"
198,"['d3_12_medical', 2254, 0, 0, 'no', 'openai']"
199,"['d3_12_medical', 2254, 0, 0, 'no', 'mistral']"
200,"['d3_12_medical', 2254, 0, 0, 'no', 'meta']"
201,"['d3_12_medical', 2075, 0, 0, 'no', 'openai']"
202,"['d3_12_medical', 2075, 0, 0, 'no', 'meta']"
203,"['d3_12_medical', 2075, 0, 1, 'yes', 'mistral']"
204,"['d3_12_medical', 612, 0, 0, 'no', 'mistral']"
205,"['d3_12_medical', 612, 0, 0, 'no', 'meta']"
206,"['d3_12_medical', 612, 0, 0, 'no', 'openai']"
207,"['d3_12_medical', 85, 1, 1, 'yes', 'openai']"
208,"['d3_12_medical', 85, 1, 1, 'yes', 'meta']"
209,"['d3_12_medical', 85, 1, 1, 'yes', 'mistral']"
210,"['d3_12_medical', 843, 0, 0, 'no', 'meta']"
211,"['d3_12_medical', 843, 0, 0, 'no', 'openai']"
212,"['d3_12_medical', 843, 0, 0, 'no', 'mistral']"
213,"['d3_12_medical', 716, 0, 0, 'no', 'meta']"
214,"['d3_12_medical', 716, 0, 0, 'no', 'openai']"
215,"['d3_12_medical', 716, 0, 0, 'no', 'mistral']"
216,"['d3_12_medical', 564, 0, 1, 'yes', 'openai']"
217,"['d3_12_medical', 564, 0, 1, 'yes', 'mistral']"
218,"['d3_12_medical', 564, 0, 0, 'no', 'meta']"
219,"['d3_12_medical', 2522, 0, 0, 'no', 'mistral']"
220,"['d3_12_medical', 2522, 0, 0, 'no', 'meta']"
221,"['d3_12_medical', 2522, 0, 1, 'yes', 'openai']"
222,"['d3_12_medical', 2344, 0, 1, 'yes', 'mistral']"
223,"['d3_12_medical', 2344, 0, 0, 'no', 'meta']"
224,"['d3_12_medical', 2344, 0, 0, 'no', 'openai']"
225,"['d3_12_medical', 841, 0, 1, 'yes', 'mistral']"
226,"['d3_12_medical', 841, 0, 0, 'no', 'meta']"
227,"['d3_12_medical', 841, 0, 1, 'yes', 'openai']"
228,"['d3_12_medical', 1753, 0, 0, 'no', 'openai']"
229,"['d3_12_medical', 1753, 0, 0, 'no', 'mistral']"
230,"['d3_12_medical', 1753, 0, 0, 'no', 'meta']"
231,"['d3_12_medical', 1058, 0, 1, 'yes', 'mistral']"
232,"['d3_12_medical', 1058, 0, 1, 'yes', 'meta']"
233,"['d3_12_medical', 1058, 0, 1, 'yes', 'openai']"
234,"['d3_12_medical', 2446, 0, 1, 'yes', 'mistral']"
235,"['d3_12_medical', 2446, 0, 0, 'no', 'meta']"
236,"['d3_12_medical', 2446, 0, 0, 'no', 'openai']"
237,"['d3_12_medical', 1227, 0, 0, 'no', 'openai']"
238,"['d3_12_medical', 1227, 0, 1, 'yes', 'mistral']"
239,"['d3_12_medical', 1227, 0, 0, 'no', 'meta']"
240,"['d3_12_medical', 708, 0, 1, 'yes', 'openai']"
241,"['d3_12_medical', 708, 0, 1, 'yes', 'mistral']"
242,"['d3_12_medical', 708, 0, 1, 'yes', 'meta']"
243,"['d3_12_medical', 659, 0, 1, 'yes', 'mistral']"
244,"['d3_12_medical', 659, 0, 0, 'no', 'meta']"
245,"['d3_12_medical', 659, 0, 1, 'yes', 'openai']"
246,"['d3_12_medical', 1501, 0, 0, 'no', 'openai']"
247,"['d3_12_medical', 1501, 0, 1, 'yes', 'mistral']"
248,"['d3_12_medical', 1501, 0, 0, 'no', 'meta']"
249,"['d3_12_medical', 702, 0, 0, 'no', 'openai']"
250,"['d3_12_medical', 702, 0, 1, 'yes', 'mistral']"
251,"['d3_12_medical', 702, 0, 0, 'no', 'meta']"
252,"['d3_12_medical', 1563, 0, 0, 'no', 'mistral']"
253,"['d3_12_medical', 1563, 0, 0, 'no', 'meta']"
254,"['d3_12_medical', 1563, 0, 0, 'no', 'openai']"
255,"['d3_12_medical', 2401, 0, 0, 'no', 'mistral']"
256,"['d3_12_medical', 2401, 0, 0, 'no', 'meta']"
257,"['d3_12_medical', 2401, 0, 0, 'no', 'openai']"
258,"['d3_12_medical', 1068, 0, 1, 'yes', 'openai']"
259,"['d3_12_medical', 1068, 0, 1, 'yes', 'mistral']"
260,"['d3_12_medical', 1068, 0, 1, 'yes', 'meta']"
261,"['d3_12_medical', 586, 0, 0, 'no', 'meta']"
262,"['d3_12_medical', 586, 0, 0, 'no', 'openai']"
263,"['d3_12_medical', 586, 0, 0, 'no', 'mistral']"
264,"['d3_12_medical', 2668, 0, 0, 'no', 'meta']"
265,"['d3_12_medical', 2668, 0, 1, 'yes', 'openai']"
266,"['d3_12_medical', 2668, 0, 1, 'yes', 'mistral']"
267,"['d3_12_medical', 1362, 0, 0, 'no', 'mistral']"
268,"['d3_12_medical', 1362, 0, 0, 'no', 'meta']"
269,"['d3_12_medical', 1362, 0, 0, 'no', 'openai']"
270,"['d3_12_medical', 243, 1, 0, 'no', 'openai']"
271,"['d3_12_medical', 243, 1, 0, 'no', 'meta']"
272,"['d3_12_medical', 243, 1, 0, 'no', 'mistral']"
273,"['d3_12_medical', 126, 1, 1, 'yes', 'openai']"
274,"['d3_12_medical', 126, 1, 1, 'yes', 'mistral']"
275,"['d3_12_medical', 126, 1, 0, 'no', 'meta']"
276,"['d3_12_medical', 293, 1, 1, 'yes', 'openai']"
277,"['d3_12_medical', 293, 1, 1, 'yes', 'mistral']"
278,"['d3_12_medical', 293, 1, 1, 'yes', 'meta']"
279,"['d3_12_medical', 1678, 0, 1, 'yes', 'mistral']"
280,"['d3_12_medical', 1678, 0, 0, 'no', 'meta']"
281,"['d3_12_medical', 1678, 0, 0, 'no', 'openai']"
282,"['d3_12_medical', 2118, 0, 0, 'no', 'openai']"
283,"['d3_12_medical', 2118, 0, 0, 'no', 'meta']"
284,"['d3_12_medical', 2118, 0, 0, 'no', 'mistral']"
285,"['d3_12_medical', 1129, 0, 0, 'no', 'openai']"
286,"['d3_12_medical', 1129, 0, 0, 'no', 'mistral']"
287,"['d3_12_medical', 1129, 0, 0, 'no', 'meta']"
288,"['d3_12_medical', 169, 1, 1, 'yes', 'openai']"
289,"['d3_12_medical', 169, 1, 1, 'yes', 'mistral']"
290,"['d3_12_medical', 169, 1, 1, 'yes', 'meta']"
291,"['d3_12_medical', 1020, 0, 0, 'no', 'openai']"
292,"['d3_12_medical', 1020, 0, 0, 'no', 'meta']"
293,"['d3_12_medical', 1020, 0, 0, 'no', 'mistral']"
294,"['d3_12_medical', 2664, 0, 0, 'no', 'mistral']"
295,"['d3_12_medical', 2664, 0, 0, 'no', 'meta']"
296,"['d3_12_medical', 2664, 0, 0, 'no', 'openai']"
297,"['d3_12_medical', 1415, 0, 0, 'no', 'openai']"
298,"['d3_12_medical', 1415, 0, 0, 'no', 'meta']"
299,"['d3_12_medical', 1415, 0, 0, 'no', 'mistral']"
300,"['d3_12_medical', 2597, 0, 0, 'no', 'openai']"
301,"['d3_12_medical', 2597, 0, 0, 'no', 'meta']"
302,"['d3_12_medical', 2597, 0, 0, 'no', 'mistral']"
303,"['d3_12_medical', 2302, 0, 0, 'no', 'mistral']"
304,"['d3_12_medical', 2302, 0, 0, 'no', 'meta']"
305,"['d3_12_medical', 2302, 0, 0, 'no', 'openai']"
