,0
165,"['d3_48_health', 7010, 0, 0, 'no', 'openai']"
166,"['d3_48_health', 7010, 0, 0, 'no', 'mistral']"
167,"['d3_48_health', 7010, 0, 0, 'no', 'meta']"
168,"['d3_48_health', 4850, 0, 0, 'no', 'openai']"
169,"['d3_48_health', 4850, 0, 0, 'no', 'meta']"
170,"['d3_48_health', 4850, 0, 0, 'no', 'mistral']"
171,"['d3_48_health', 4559, 0, 0, 'no', 'mistral']"
172,"['d3_48_health', 4559, 0, 0, 'no', 'meta']"
173,"['d3_48_health', 4559, 0, 1, 'yes', 'openai']"
174,"['d3_48_health', 1280, 0, 1, 'yes', 'openai']"
175,"['d3_48_health', 1280, 0, 1, 'yes', 'mistral']"
176,"['d3_48_health', 1280, 0, 1, 'yes', 'meta']"
177,"['d3_48_health', 5457, 0, 0, 'no', 'openai']"
178,"['d3_48_health', 5457, 0, 0, 'no', 'meta']"
179,"['d3_48_health', 5457, 0, 0, 'no', 'mistral']"
180,"['d3_48_health', 1223, 0, 0, 'no', 'mistral']"
181,"['d3_48_health', 1223, 0, 0, 'no', 'meta']"
182,"['d3_48_health', 1223, 0, 0, 'no', 'openai']"
183,"['d3_48_health', 2840, 0, 0, 'no', 'mistral']"
184,"['d3_48_health', 2840, 0, 0, 'no', 'meta']"
185,"['d3_48_health', 2840, 0, 0, 'no', 'openai']"
186,"['d3_48_health', 7406, 0, 0, 'no', 'mistral']"
187,"['d3_48_health', 7406, 0, 0, 'no', 'meta']"
188,"['d3_48_health', 7406, 0, 0, 'no', 'openai']"
189,"['d3_48_health', 4790, 0, 1, 'yes', 'openai']"
190,"['d3_48_health', 4790, 0, 0, 'no', 'mistral']"
191,"['d3_48_health', 4790, 0, 0, 'no', 'meta']"
192,"['d3_48_health', 4168, 0, 0, 'no', 'openai']"
193,"['d3_48_health', 4168, 0, 0, 'no', 'meta']"
194,"['d3_48_health', 4168, 0, 0, 'no', 'mistral']"
195,"['d3_48_health', 5124, 0, 0, 'no', 'openai']"
196,"['d3_48_health', 5124, 0, 0, 'no', 'mistral']"
197,"['d3_48_health', 5124, 0, 0, 'no', 'meta']"
198,"['d3_48_health', 6308, 0, 0, 'no', 'openai']"
199,"['d3_48_health', 6308, 0, 0, 'no', 'meta']"
200,"['d3_48_health', 6308, 0, 0, 'no', 'mistral']"
201,"['d3_48_health', 5808, 0, 0, 'no', 'openai']"
202,"['d3_48_health', 5808, 0, 0, 'no', 'meta']"
203,"['d3_48_health', 5808, 0, 0, 'no', 'mistral']"
204,"['d3_48_health', 1714, 0, 0, 'no', 'openai']"
205,"['d3_48_health', 1714, 0, 0, 'no', 'mistral']"
206,"['d3_48_health', 1714, 0, 0, 'no', 'meta']"
207,"['d3_48_health', 240, 1, 1, 'yes', 'openai']"
208,"['d3_48_health', 240, 1, 1, 'yes', 'meta']"
209,"['d3_48_health', 240, 1, 1, 'yes', 'mistral']"
210,"['d3_48_health', 2361, 0, 0, 'no', 'openai']"
211,"['d3_48_health', 2361, 0, 0, 'no', 'meta']"
212,"['d3_48_health', 2361, 0, 0, 'no', 'mistral']"
213,"['d3_48_health', 2004, 0, 0, 'no', 'openai']"
214,"['d3_48_health', 2004, 0, 0, 'no', 'mistral']"
215,"['d3_48_health', 2004, 0, 0, 'no', 'meta']"
216,"['d3_48_health', 1579, 0, 0, 'no', 'openai']"
217,"['d3_48_health', 1579, 0, 0, 'no', 'meta']"
218,"['d3_48_health', 1579, 0, 0, 'no', 'mistral']"
219,"['d3_48_health', 7057, 0, 0, 'no', 'mistral']"
220,"['d3_48_health', 7057, 0, 0, 'no', 'meta']"
221,"['d3_48_health', 7057, 0, 0, 'no', 'openai']"
222,"['d3_48_health', 6559, 0, 0, 'no', 'openai']"
223,"['d3_48_health', 6559, 0, 0, 'no', 'mistral']"
224,"['d3_48_health', 6559, 0, 0, 'no', 'meta']"
225,"['d3_48_health', 2355, 0, 1, 'yes', 'meta']"
226,"['d3_48_health', 2355, 0, 1, 'yes', 'openai']"
227,"['d3_48_health', 2355, 0, 1, 'yes', 'mistral']"
228,"['d3_48_health', 4905, 0, 0, 'no', 'mistral']"
229,"['d3_48_health', 4905, 0, 0, 'no', 'meta']"
230,"['d3_48_health', 4905, 0, 0, 'no', 'openai']"
231,"['d3_48_health', 2961, 0, 0, 'no', 'openai']"
232,"['d3_48_health', 2961, 0, 0, 'no', 'meta']"
233,"['d3_48_health', 2961, 0, 0, 'no', 'mistral']"
234,"['d3_48_health', 6845, 0, 0, 'no', 'openai']"
235,"['d3_48_health', 6845, 0, 0, 'no', 'meta']"
236,"['d3_48_health', 6845, 0, 0, 'no', 'mistral']"
237,"['d3_48_health', 3434, 0, 0, 'no', 'mistral']"
238,"['d3_48_health', 3434, 0, 0, 'no', 'meta']"
239,"['d3_48_health', 3434, 0, 0, 'no', 'openai']"
240,"['d3_48_health', 1982, 0, 0, 'no', 'meta']"
241,"['d3_48_health', 1982, 0, 0, 'no', 'openai']"
242,"['d3_48_health', 1982, 0, 0, 'no', 'mistral']"
243,"['d3_48_health', 1846, 0, 0, 'no', 'openai']"
244,"['d3_48_health', 1846, 0, 0, 'no', 'meta']"
245,"['d3_48_health', 1846, 0, 0, 'no', 'mistral']"
246,"['d3_48_health', 4201, 0, 0, 'no', 'openai']"
247,"['d3_48_health', 4201, 0, 0, 'no', 'meta']"
248,"['d3_48_health', 4201, 0, 0, 'no', 'mistral']"
249,"['d3_48_health', 1966, 0, 0, 'no', 'meta']"
250,"['d3_48_health', 1966, 0, 0, 'no', 'openai']"
251,"['d3_48_health', 1966, 0, 0, 'no', 'mistral']"
252,"['d3_48_health', 4375, 0, 0, 'no', 'mistral']"
253,"['d3_48_health', 4375, 0, 0, 'no', 'meta']"
254,"['d3_48_health', 4375, 0, 0, 'no', 'openai']"
255,"['d3_48_health', 6720, 0, 0, 'no', 'openai']"
256,"['d3_48_health', 6720, 0, 0, 'no', 'mistral']"
257,"['d3_48_health', 6720, 0, 0, 'no', 'meta']"
258,"['d3_48_health', 2989, 0, 0, 'no', 'openai']"
259,"['d3_48_health', 2989, 0, 0, 'no', 'mistral']"
260,"['d3_48_health', 2989, 0, 0, 'no', 'meta']"
261,"['d3_48_health', 1641, 0, 0, 'no', 'mistral']"
262,"['d3_48_health', 1641, 0, 0, 'no', 'meta']"
263,"['d3_48_health', 1641, 0, 0, 'no', 'openai']"
264,"['d3_48_health', 7466, 0, 0, 'no', 'openai']"
265,"['d3_48_health', 7466, 0, 0, 'no', 'mistral']"
266,"['d3_48_health', 7466, 0, 0, 'no', 'meta']"
267,"['d3_48_health', 3813, 0, 0, 'no', 'mistral']"
268,"['d3_48_health', 3813, 0, 0, 'no', 'meta']"
269,"['d3_48_health', 3813, 0, 0, 'no', 'openai']"
270,"['d3_48_health', 680, 1, 1, 'yes', 'openai']"
271,"['d3_48_health', 680, 1, 1, 'yes', 'meta']"
272,"['d3_48_health', 680, 1, 1, 'yes', 'mistral']"
273,"['d3_48_health', 352, 1, 1, 'yes', 'openai']"
274,"['d3_48_health', 352, 1, 1, 'yes', 'meta']"
275,"['d3_48_health', 352, 1, 1, 'yes', 'mistral']"
276,"['d3_48_health', 820, 0, 0, 'no', 'meta']"
277,"['d3_48_health', 820, 0, 0, 'no', 'openai']"
278,"['d3_48_health', 820, 0, 0, 'no', 'mistral']"
279,"['d3_48_health', 4696, 0, 1, 'yes', 'openai']"
280,"['d3_48_health', 4696, 0, 1, 'yes', 'meta']"
281,"['d3_48_health', 4696, 0, 1, 'yes', 'mistral']"
282,"['d3_48_health', 5928, 0, 0, 'no', 'openai']"
283,"['d3_48_health', 5928, 0, 0, 'no', 'mistral']"
284,"['d3_48_health', 5928, 0, 0, 'no', 'meta']"
285,"['d3_48_health', 3159, 0, 0, 'no', 'openai']"
286,"['d3_48_health', 3159, 0, 0, 'no', 'meta']"
287,"['d3_48_health', 3159, 0, 0, 'no', 'mistral']"
288,"['d3_48_health', 475, 1, 1, 'yes', 'meta']"
289,"['d3_48_health', 475, 1, 1, 'yes', 'openai']"
290,"['d3_48_health', 475, 1, 1, 'yes', 'mistral']"
291,"['d3_48_health', 2856, 0, 1, 'yes', 'mistral']"
292,"['d3_48_health', 2856, 0, 0, 'no', 'meta']"
293,"['d3_48_health', 2856, 0, 1, 'yes', 'openai']"
294,"['d3_48_health', 7455, 0, 0, 'no', 'meta']"
295,"['d3_48_health', 7455, 0, 0, 'no', 'openai']"
296,"['d3_48_health', 7455, 0, 0, 'no', 'mistral']"
297,"['d3_48_health', 3960, 0, 0, 'no', 'openai']"
298,"['d3_48_health', 3960, 0, 0, 'no', 'meta']"
299,"['d3_48_health', 3960, 0, 0, 'no', 'mistral']"
300,"['d3_48_health', 7268, 0, 0, 'no', 'mistral']"
301,"['d3_48_health', 7268, 0, 0, 'no', 'meta']"
302,"['d3_48_health', 7268, 0, 0, 'no', 'openai']"
303,"['d3_48_health', 6442, 0, 1, 'yes', 'openai']"
304,"['d3_48_health', 6442, 0, 1, 'yes', 'meta']"
305,"['d3_48_health', 6442, 0, 1, 'yes', 'mistral']"
