,0
158,"['d3_26_grammar', 308, 0, 0, 'no', 'openai']"
159,"['d3_26_grammar', 174, 1, 1, 'yes', 'openai']"
160,"['d3_26_grammar', 174, 1, 1, 'yes', 'meta']"
161,"['d3_26_grammar', 174, 1, 1, 'yes', 'mistral']"
162,"['d3_26_grammar', 222, 1, 1, 'yes', 'meta']"
163,"['d3_26_grammar', 222, 1, 1, 'yes', 'openai']"
164,"['d3_26_grammar', 222, 1, 1, 'yes', 'mistral']"
165,"['d3_26_grammar', 781, 0, 0, 'no', 'mistral']"
166,"['d3_26_grammar', 781, 0, 0, 'no', 'meta']"
167,"['d3_26_grammar', 781, 0, 0, 'no', 'openai']"
168,"['d3_26_grammar', 540, 0, 1, 'yes', 'openai']"
169,"['d3_26_grammar', 540, 0, 0, 'no', 'meta']"
170,"['d3_26_grammar', 540, 0, 0, 'no', 'mistral']"
171,"['d3_26_grammar', 508, 0, 0, 'no', 'mistral']"
172,"['d3_26_grammar', 508, 0, 0, 'no', 'meta']"
173,"['d3_26_grammar', 508, 0, 0, 'no', 'openai']"
174,"['d3_26_grammar', 142, 1, 1, 'yes', 'openai']"
175,"['d3_26_grammar', 142, 1, 1, 'yes', 'meta']"
176,"['d3_26_grammar', 142, 1, 0, 'no', 'mistral']"
177,"['d3_26_grammar', 608, 0, 0, 'no', 'openai']"
178,"['d3_26_grammar', 608, 0, 0, 'no', 'mistral']"
179,"['d3_26_grammar', 608, 0, 0, 'no', 'meta']"
180,"['d3_26_grammar', 136, 1, 0, 'no', 'openai']"
181,"['d3_26_grammar', 136, 1, 0, 'no', 'mistral']"
182,"['d3_26_grammar', 136, 1, 0, 'no', 'meta']"
183,"['d3_26_grammar', 316, 0, 0, 'no', 'meta']"
184,"['d3_26_grammar', 316, 0, 0, 'no', 'openai']"
185,"['d3_26_grammar', 316, 0, 0, 'no', 'mistral']"
186,"['d3_26_grammar', 825, 0, 0, 'no', 'mistral']"
187,"['d3_26_grammar', 825, 0, 0, 'no', 'meta']"
188,"['d3_26_grammar', 825, 0, 0, 'no', 'openai']"
189,"['d3_26_grammar', 533, 0, 1, 'yes', 'openai']"
190,"['d3_26_grammar', 533, 0, 1, 'yes', 'mistral']"
191,"['d3_26_grammar', 533, 0, 0, 'no', 'meta']"
192,"['d3_26_grammar', 464, 0, 0, 'no', 'meta']"
193,"['d3_26_grammar', 464, 0, 0, 'no', 'openai']"
194,"['d3_26_grammar', 464, 0, 0, 'no', 'mistral']"
195,"['d3_26_grammar', 570, 0, 0, 'no', 'openai']"
196,"['d3_26_grammar', 570, 0, 0, 'no', 'meta']"
197,"['d3_26_grammar', 570, 0, 0, 'no', 'mistral']"
198,"['d3_26_grammar', 702, 0, 1, 'yes', 'mistral']"
199,"['d3_26_grammar', 702, 0, 1, 'yes', 'meta']"
200,"['d3_26_grammar', 702, 0, 1, 'yes', 'openai']"
201,"['d3_26_grammar', 647, 0, 1, 'yes', 'openai']"
202,"['d3_26_grammar', 647, 0, 0, 'no', 'meta']"
203,"['d3_26_grammar', 647, 0, 1, 'yes', 'mistral']"
204,"['d3_26_grammar', 191, 1, 1, 'yes', 'mistral']"
205,"['d3_26_grammar', 191, 1, 0, 'no', 'meta']"
206,"['d3_26_grammar', 191, 1, 1, 'yes', 'openai']"
207,"['d3_26_grammar', 26, 1, 1, 'yes', 'mistral']"
208,"['d3_26_grammar', 26, 1, 1, 'yes', 'meta']"
209,"['d3_26_grammar', 26, 1, 1, 'yes', 'openai']"
210,"['d3_26_grammar', 263, 0, 1, 'yes', 'mistral']"
211,"['d3_26_grammar', 263, 0, 0, 'no', 'meta']"
212,"['d3_26_grammar', 263, 0, 1, 'yes', 'openai']"
213,"['d3_26_grammar', 223, 1, 1, 'yes', 'openai']"
214,"['d3_26_grammar', 223, 1, 1, 'yes', 'mistral']"
215,"['d3_26_grammar', 223, 1, 1, 'yes', 'meta']"
216,"['d3_26_grammar', 175, 1, 0, 'no', 'openai']"
217,"['d3_26_grammar', 175, 1, 0, 'no', 'meta']"
218,"['d3_26_grammar', 175, 1, 0, 'no', 'mistral']"
219,"['d3_26_grammar', 786, 0, 1, 'yes', 'meta']"
220,"['d3_26_grammar', 786, 0, 1, 'yes', 'openai']"
221,"['d3_26_grammar', 786, 0, 0, 'no', 'mistral']"
222,"['d3_26_grammar', 730, 0, 1, 'yes', 'mistral']"
223,"['d3_26_grammar', 730, 0, 0, 'no', 'meta']"
224,"['d3_26_grammar', 730, 0, 1, 'yes', 'openai']"
225,"['d3_26_grammar', 262, 0, 0, 'no', 'openai']"
226,"['d3_26_grammar', 262, 0, 0, 'no', 'meta']"
227,"['d3_26_grammar', 262, 0, 0, 'no', 'mistral']"
228,"['d3_26_grammar', 546, 0, 1, 'yes', 'openai']"
229,"['d3_26_grammar', 546, 0, 1, 'yes', 'meta']"
230,"['d3_26_grammar', 546, 0, 0, 'no', 'mistral']"
231,"['d3_26_grammar', 329, 0, 0, 'no', 'mistral']"
232,"['d3_26_grammar', 329, 0, 0, 'no', 'meta']"
233,"['d3_26_grammar', 329, 0, 1, 'yes', 'openai']"
234,"['d3_26_grammar', 762, 0, 0, 'no', 'mistral']"
235,"['d3_26_grammar', 762, 0, 0, 'no', 'meta']"
236,"['d3_26_grammar', 762, 0, 0, 'no', 'openai']"
237,"['d3_26_grammar', 382, 0, 0, 'no', 'meta']"
238,"['d3_26_grammar', 382, 0, 0, 'no', 'openai']"
239,"['d3_26_grammar', 382, 0, 0, 'no', 'mistral']"
240,"['d3_26_grammar', 220, 1, 1, 'yes', 'mistral']"
241,"['d3_26_grammar', 220, 1, 1, 'yes', 'meta']"
242,"['d3_26_grammar', 220, 1, 1, 'yes', 'openai']"
243,"['d3_26_grammar', 205, 1, 0, 'no', 'openai']"
244,"['d3_26_grammar', 205, 1, 1, 'yes', 'meta']"
245,"['d3_26_grammar', 205, 1, 1, 'yes', 'mistral']"
246,"['d3_26_grammar', 468, 0, 0, 'no', 'mistral']"
247,"['d3_26_grammar', 468, 0, 0, 'no', 'meta']"
248,"['d3_26_grammar', 468, 0, 0, 'no', 'openai']"
249,"['d3_26_grammar', 219, 1, 1, 'yes', 'mistral']"
250,"['d3_26_grammar', 219, 1, 0, 'no', 'meta']"
251,"['d3_26_grammar', 219, 1, 1, 'yes', 'openai']"
252,"['d3_26_grammar', 487, 0, 0, 'no', 'openai']"
253,"['d3_26_grammar', 487, 0, 0, 'no', 'meta']"
254,"['d3_26_grammar', 487, 0, 0, 'no', 'mistral']"
255,"['d3_26_grammar', 748, 0, 0, 'no', 'openai']"
256,"['d3_26_grammar', 748, 0, 0, 'no', 'mistral']"
257,"['d3_26_grammar', 748, 0, 0, 'no', 'meta']"
258,"['d3_26_grammar', 333, 0, 0, 'no', 'mistral']"
259,"['d3_26_grammar', 333, 0, 0, 'no', 'meta']"
260,"['d3_26_grammar', 333, 0, 0, 'no', 'openai']"
261,"['d3_26_grammar', 182, 1, 1, 'yes', 'openai']"
262,"['d3_26_grammar', 182, 1, 1, 'yes', 'meta']"
263,"['d3_26_grammar', 182, 1, 1, 'yes', 'mistral']"
264,"['d3_26_grammar', 831, 0, 1, 'yes', 'openai']"
265,"['d3_26_grammar', 831, 0, 0, 'no', 'meta']"
266,"['d3_26_grammar', 831, 0, 1, 'yes', 'mistral']"
267,"['d3_26_grammar', 424, 0, 0, 'no', 'openai']"
268,"['d3_26_grammar', 424, 0, 0, 'no', 'meta']"
269,"['d3_26_grammar', 424, 0, 0, 'no', 'mistral']"
270,"['d3_26_grammar', 75, 1, 1, 'yes', 'mistral']"
271,"['d3_26_grammar', 75, 1, 0, 'no', 'meta']"
272,"['d3_26_grammar', 75, 1, 1, 'yes', 'openai']"
273,"['d3_26_grammar', 39, 1, 1, 'yes', 'mistral']"
274,"['d3_26_grammar', 39, 1, 1, 'yes', 'meta']"
275,"['d3_26_grammar', 39, 1, 1, 'yes', 'openai']"
276,"['d3_26_grammar', 91, 1, 1, 'yes', 'openai']"
277,"['d3_26_grammar', 91, 1, 1, 'yes', 'meta']"
278,"['d3_26_grammar', 91, 1, 1, 'yes', 'mistral']"
279,"['d3_26_grammar', 523, 0, 0, 'no', 'meta']"
280,"['d3_26_grammar', 523, 0, 0, 'no', 'openai']"
281,"['d3_26_grammar', 523, 0, 0, 'no', 'mistral']"
282,"['d3_26_grammar', 660, 0, 0, 'no', 'openai']"
283,"['d3_26_grammar', 660, 0, 0, 'no', 'meta']"
284,"['d3_26_grammar', 660, 0, 0, 'no', 'mistral']"
285,"['d3_26_grammar', 352, 0, 0, 'no', 'mistral']"
286,"['d3_26_grammar', 352, 0, 0, 'no', 'meta']"
287,"['d3_26_grammar', 352, 0, 0, 'no', 'openai']"
288,"['d3_26_grammar', 52, 1, 1, 'yes', 'meta']"
289,"['d3_26_grammar', 52, 1, 1, 'yes', 'openai']"
290,"['d3_26_grammar', 52, 1, 1, 'yes', 'mistral']"
291,"['d3_26_grammar', 318, 0, 0, 'no', 'openai']"
292,"['d3_26_grammar', 318, 0, 0, 'no', 'meta']"
293,"['d3_26_grammar', 318, 0, 0, 'no', 'mistral']"
294,"['d3_26_grammar', 830, 0, 0, 'no', 'mistral']"
295,"['d3_26_grammar', 830, 0, 1, 'yes', 'meta']"
296,"['d3_26_grammar', 830, 0, 0, 'no', 'openai']"
297,"['d3_26_grammar', 441, 0, 0, 'no', 'meta']"
298,"['d3_26_grammar', 441, 0, 0, 'no', 'openai']"
299,"['d3_26_grammar', 441, 0, 0, 'no', 'mistral']"
300,"['d3_26_grammar', 809, 0, 0, 'no', 'openai']"
301,"['d3_26_grammar', 809, 0, 0, 'no', 'mistral']"
302,"['d3_26_grammar', 809, 0, 0, 'no', 'meta']"
303,"['d3_26_grammar', 717, 0, 1, 'yes', 'meta']"
304,"['d3_26_grammar', 717, 0, 1, 'yes', 'openai']"
305,"['d3_26_grammar', 717, 0, 1, 'yes', 'mistral']"
