,0
157,"['d3_28_sexis', 77, 1, 1, 'yes', 'meta']"
158,"['d3_28_sexis', 77, 1, 1, 'yes', 'mistral']"
159,"['d3_28_sexis', 43, 1, 1, 'yes', 'openai']"
160,"['d3_28_sexis', 43, 1, 1, 'yes', 'meta']"
161,"['d3_28_sexis', 43, 1, 0, 'no', 'mistral']"
162,"['d3_28_sexis', 55, 1, 1, 'yes', 'mistral']"
163,"['d3_28_sexis', 55, 1, 1, 'yes', 'meta']"
164,"['d3_28_sexis', 55, 1, 1, 'yes', 'openai']"
165,"['d3_28_sexis', 195, 0, 0, 'no', 'mistral']"
166,"['d3_28_sexis', 195, 0, 1, 'yes', 'meta']"
167,"['d3_28_sexis', 195, 0, 0, 'no', 'openai']"
168,"['d3_28_sexis', 135, 0, 1, 'yes', 'openai']"
169,"['d3_28_sexis', 135, 0, 0, 'no', 'mistral']"
170,"['d3_28_sexis', 135, 0, 1, 'yes', 'meta']"
171,"['d3_28_sexis', 127, 1, 0, 'no', 'mistral']"
172,"['d3_28_sexis', 127, 1, 1, 'yes', 'meta']"
173,"['d3_28_sexis', 127, 1, 1, 'yes', 'openai']"
174,"['d3_28_sexis', 35, 1, 0, 'no', 'mistral']"
175,"['d3_28_sexis', 35, 1, 1, 'yes', 'meta']"
176,"['d3_28_sexis', 35, 1, 1, 'yes', 'openai']"
177,"['d3_28_sexis', 152, 0, 0, 'no', 'mistral']"
178,"['d3_28_sexis', 152, 0, 0, 'no', 'meta']"
179,"['d3_28_sexis', 152, 0, 1, 'yes', 'openai']"
180,"['d3_28_sexis', 34, 1, 0, 'no', 'openai']"
181,"['d3_28_sexis', 34, 1, 0, 'no', 'mistral']"
182,"['d3_28_sexis', 34, 1, 1, 'yes', 'meta']"
183,"['d3_28_sexis', 79, 1, 1, 'yes', 'openai']"
184,"['d3_28_sexis', 79, 1, 1, 'yes', 'meta']"
185,"['d3_28_sexis', 79, 1, 1, 'yes', 'mistral']"
186,"['d3_28_sexis', 206, 0, 1, 'yes', 'openai']"
187,"['d3_28_sexis', 206, 0, 1, 'yes', 'meta']"
188,"['d3_28_sexis', 206, 0, 0, 'no', 'mistral']"
189,"['d3_28_sexis', 133, 0, 0, 'no', 'mistral']"
190,"['d3_28_sexis', 133, 0, 1, 'yes', 'meta']"
191,"['d3_28_sexis', 133, 0, 1, 'yes', 'openai']"
192,"['d3_28_sexis', 116, 1, 1, 'yes', 'openai']"
193,"['d3_28_sexis', 116, 1, 1, 'yes', 'meta']"
194,"['d3_28_sexis', 116, 1, 0, 'no', 'mistral']"
195,"['d3_28_sexis', 143, 0, 0, 'no', 'meta']"
196,"['d3_28_sexis', 143, 0, 1, 'yes', 'openai']"
197,"['d3_28_sexis', 143, 0, 0, 'no', 'mistral']"
198,"['d3_28_sexis', 176, 0, 0, 'no', 'openai']"
199,"['d3_28_sexis', 176, 0, 1, 'yes', 'meta']"
200,"['d3_28_sexis', 176, 0, 0, 'no', 'mistral']"
201,"['d3_28_sexis', 162, 0, 0, 'no', 'mistral']"
202,"['d3_28_sexis', 162, 0, 1, 'yes', 'meta']"
203,"['d3_28_sexis', 162, 0, 1, 'yes', 'openai']"
204,"['d3_28_sexis', 47, 1, 1, 'yes', 'openai']"
205,"['d3_28_sexis', 47, 1, 1, 'yes', 'meta']"
206,"['d3_28_sexis', 47, 1, 0, 'no', 'mistral']"
207,"['d3_28_sexis', 6, 1, 1, 'yes', 'openai']"
208,"['d3_28_sexis', 6, 1, 1, 'yes', 'mistral']"
209,"['d3_28_sexis', 6, 1, 1, 'yes', 'meta']"
210,"['d3_28_sexis', 65, 1, 1, 'yes', 'mistral']"
211,"['d3_28_sexis', 65, 1, 1, 'yes', 'meta']"
212,"['d3_28_sexis', 65, 1, 1, 'yes', 'openai']"
213,"['d3_28_sexis', 55, 1, 1, 'yes', 'openai']"
214,"['d3_28_sexis', 55, 1, 1, 'yes', 'meta']"
215,"['d3_28_sexis', 55, 1, 1, 'yes', 'mistral']"
216,"['d3_28_sexis', 44, 1, 0, 'no', 'mistral']"
217,"['d3_28_sexis', 44, 1, 0, 'no', 'meta']"
218,"['d3_28_sexis', 44, 1, 1, 'yes', 'openai']"
219,"['d3_28_sexis', 197, 0, 0, 'no', 'openai']"
220,"['d3_28_sexis', 197, 0, 0, 'no', 'mistral']"
221,"['d3_28_sexis', 197, 0, 0, 'no', 'meta']"
222,"['d3_28_sexis', 183, 0, 1, 'yes', 'openai']"
223,"['d3_28_sexis', 183, 0, 0, 'no', 'meta']"
224,"['d3_28_sexis', 183, 0, 0, 'no', 'mistral']"
225,"['d3_28_sexis', 65, 1, 1, 'yes', 'meta']"
226,"['d3_28_sexis', 65, 1, 1, 'yes', 'openai']"
227,"['d3_28_sexis', 65, 1, 1, 'yes', 'mistral']"
228,"['d3_28_sexis', 136, 0, 0, 'no', 'openai']"
229,"['d3_28_sexis', 136, 0, 0, 'no', 'meta']"
230,"['d3_28_sexis', 136, 0, 0, 'no', 'mistral']"
231,"['d3_28_sexis', 82, 1, 1, 'yes', 'openai']"
232,"['d3_28_sexis', 82, 1, 1, 'yes', 'mistral']"
233,"['d3_28_sexis', 82, 1, 1, 'yes', 'meta']"
234,"['d3_28_sexis', 191, 0, 0, 'no', 'openai']"
235,"['d3_28_sexis', 191, 0, 0, 'no', 'meta']"
236,"['d3_28_sexis', 191, 0, 0, 'no', 'mistral']"
237,"['d3_28_sexis', 95, 1, 1, 'yes', 'openai']"
238,"['d3_28_sexis', 95, 1, 1, 'yes', 'meta']"
239,"['d3_28_sexis', 95, 1, 1, 'yes', 'mistral']"
240,"['d3_28_sexis', 55, 1, 1, 'yes', 'openai']"
241,"['d3_28_sexis', 55, 1, 1, 'yes', 'mistral']"
242,"['d3_28_sexis', 55, 1, 1, 'yes', 'meta']"
243,"['d3_28_sexis', 51, 1, 1, 'yes', 'openai']"
244,"['d3_28_sexis', 51, 1, 1, 'yes', 'meta']"
245,"['d3_28_sexis', 51, 1, 0, 'no', 'mistral']"
246,"['d3_28_sexis', 117, 1, 0, 'no', 'meta']"
247,"['d3_28_sexis', 117, 1, 0, 'no', 'openai']"
248,"['d3_28_sexis', 117, 1, 0, 'no', 'mistral']"
249,"['d3_28_sexis', 54, 1, 1, 'yes', 'mistral']"
250,"['d3_28_sexis', 54, 1, 1, 'yes', 'meta']"
251,"['d3_28_sexis', 54, 1, 1, 'yes', 'openai']"
252,"['d3_28_sexis', 122, 1, 1, 'yes', 'openai']"
253,"['d3_28_sexis', 122, 1, 1, 'yes', 'meta']"
254,"['d3_28_sexis', 122, 1, 1, 'yes', 'mistral']"
255,"['d3_28_sexis', 187, 0, 0, 'no', 'mistral']"
256,"['d3_28_sexis', 187, 0, 0, 'no', 'meta']"
257,"['d3_28_sexis', 187, 0, 0, 'no', 'openai']"
258,"['d3_28_sexis', 83, 1, 1, 'yes', 'openai']"
259,"['d3_28_sexis', 83, 1, 1, 'yes', 'meta']"
260,"['d3_28_sexis', 83, 1, 1, 'yes', 'mistral']"
261,"['d3_28_sexis', 45, 1, 1, 'yes', 'openai']"
262,"['d3_28_sexis', 45, 1, 1, 'yes', 'meta']"
263,"['d3_28_sexis', 45, 1, 1, 'yes', 'mistral']"
264,"['d3_28_sexis', 208, 0, 0, 'no', 'openai']"
265,"['d3_28_sexis', 208, 0, 0, 'no', 'meta']"
266,"['d3_28_sexis', 208, 0, 0, 'no', 'mistral']"
267,"['d3_28_sexis', 106, 1, 1, 'yes', 'mistral']"
268,"['d3_28_sexis', 106, 1, 1, 'yes', 'meta']"
269,"['d3_28_sexis', 106, 1, 1, 'yes', 'openai']"
270,"['d3_28_sexis', 19, 1, 1, 'yes', 'mistral']"
271,"['d3_28_sexis', 19, 1, 1, 'yes', 'meta']"
272,"['d3_28_sexis', 19, 1, 1, 'yes', 'openai']"
273,"['d3_28_sexis', 9, 1, 1, 'yes', 'openai']"
274,"['d3_28_sexis', 9, 1, 1, 'yes', 'mistral']"
275,"['d3_28_sexis', 9, 1, 0, 'no', 'meta']"
276,"['d3_28_sexis', 22, 1, 1, 'yes', 'openai']"
277,"['d3_28_sexis', 22, 1, 1, 'yes', 'meta']"
278,"['d3_28_sexis', 22, 1, 1, 'yes', 'mistral']"
279,"['d3_28_sexis', 131, 1, 1, 'yes', 'mistral']"
280,"['d3_28_sexis', 131, 1, 1, 'yes', 'meta']"
281,"['d3_28_sexis', 131, 1, 1, 'yes', 'openai']"
282,"['d3_28_sexis', 165, 0, 1, 'yes', 'openai']"
283,"['d3_28_sexis', 165, 0, 1, 'yes', 'meta']"
284,"['d3_28_sexis', 165, 0, 1, 'yes', 'mistral']"
285,"['d3_28_sexis', 88, 1, 1, 'yes', 'mistral']"
286,"['d3_28_sexis', 88, 1, 1, 'yes', 'meta']"
287,"['d3_28_sexis', 88, 1, 1, 'yes', 'openai']"
288,"['d3_28_sexis', 13, 1, 1, 'yes', 'openai']"
289,"['d3_28_sexis', 13, 1, 1, 'yes', 'meta']"
290,"['d3_28_sexis', 13, 1, 1, 'yes', 'mistral']"
291,"['d3_28_sexis', 79, 1, 1, 'yes', 'openai']"
292,"['d3_28_sexis', 79, 1, 1, 'yes', 'mistral']"
293,"['d3_28_sexis', 79, 1, 1, 'yes', 'meta']"
294,"['d3_28_sexis', 208, 0, 0, 'no', 'openai']"
295,"['d3_28_sexis', 208, 0, 0, 'no', 'meta']"
296,"['d3_28_sexis', 208, 0, 0, 'no', 'mistral']"
297,"['d3_28_sexis', 110, 1, 1, 'yes', 'mistral']"
298,"['d3_28_sexis', 110, 1, 1, 'yes', 'meta']"
299,"['d3_28_sexis', 110, 1, 1, 'yes', 'openai']"
300,"['d3_28_sexis', 202, 0, 1, 'yes', 'openai']"
301,"['d3_28_sexis', 202, 0, 1, 'yes', 'mistral']"
302,"['d3_28_sexis', 202, 0, 1, 'yes', 'meta']"
303,"['d3_28_sexis', 179, 0, 0, 'no', 'openai']"
304,"['d3_28_sexis', 179, 0, 0, 'no', 'meta']"
305,"['d3_28_sexis', 179, 0, 0, 'no', 'mistral']"
